SENSE daaa 1 24-04-2019 12:12:11.678 T: 27.8927993774414 [C]; A:[26, -4, 192]; H: 67.40240478515625
SENSE daaa 1580 24-04-2019 12:25:26.392 T: 28.51679992675781 [C]; A:[26, -6, 198]; H: 63.03076171875
SENSE daac 1486 24-04-2019 12:25:26.592 T: 26.51999855041503 [C]; A:[8, -40, 238]; H: 65.17462158203125
SENSE daab 982 24-04-2019 12:25:26.553 T: 29.26559829711914 [C]; A:[40, 2, 232]; H: 61.25311279296875
SENSE daac 1487 24-04-2019 12:25:26.992 T: 26.51999855041503 [C]; A:[12, -38, 248]; H: 65.17462158203125
SENSE daaa 1581 24-04-2019 12:25:26.845 T: 28.45439910888671 [C]; A:[30, -8, 196]; H: 63.061279296875
SENSE daac 1488 24-04-2019 12:25:27.345 T: 26.51999855041503 [C]; A:[16, -40, 250]; H: 65.20513916015625
SENSE daaa 1582 24-04-2019 12:25:27.288 T: 28.51679992675781 [C]; A:[24, -6, 204]; H: 63.091796875
SENSE daab 983 24-04-2019 12:25:27.423 T: 29.26559829711914 [C]; A:[40, 2, 226]; H: 61.34466552734375
SENSE daac 1489 24-04-2019 12:25:27.688 T: 26.51999855041503 [C]; A:[14, -42, 246]; H: 65.20513916015625
SENSE daaa 1583 24-04-2019 12:25:27.725 T: 28.51679992675781 [C]; A:[24, -4, 198]; H: 63.11468505859375
SENSE daac 1490 24-04-2019 12:25:28.052 T: 26.51999855041503 [C]; A:[14, -40, 240]; H: 65.20513916015625
SENSE daaa 1584 24-04-2019 12:25:28.143 T: 28.51679992675781 [C]; A:[28, -4, 200]; H: 63.11468505859375
SENSE daac 1491 24-04-2019 12:25:28.395 T: 26.51999855041503 [C]; A:[16, -42, 246]; H: 65.20513916015625
SENSE daab 984 24-04-2019 12:25:28.293 T: 29.32799911499023 [C]; A:[44, 0, 238]; H: 61.4591064453125
SENSE daaa 1585 24-04-2019 12:25:28.580 T: 28.51679992675781 [C]; A:[32, -8, 202]; H: 63.14520263671875
SENSE daac 1492 24-04-2019 12:25:28.748 T: 26.51999855041503 [C]; A:[10, -40, 240]; H: 65.20513916015625
SENSE daaa 1586 24-04-2019 12:25:29.003 T: 28.51679992675781 [C]; A:[30, -6, 194]; H: 63.14520263671875
SENSE daac 1493 24-04-2019 12:25:29.202 T: 26.51999855041503 [C]; A:[14, -42, 248]; H: 65.20513916015625
SENSE daab 985 24-04-2019 12:25:29.153 T: 29.26559829711914 [C]; A:[34, 0, 232]; H: 61.4591064453125
SENSE daaa 1587 24-04-2019 12:25:29.441 T: 28.51679992675781 [C]; A:[28, -6, 192]; H: 63.14520263671875
SENSE daac 1494 24-04-2019 12:25:29.619 T: 26.51999855041503 [C]; A:[14, -40, 242]; H: 65.20513916015625
SENSE daaa 1588 24-04-2019 12:25:29.858 T: 28.51679992675781 [C]; A:[30, -6, 198]; H: 63.14520263671875
SENSE daac 1495 24-04-2019 12:25:30.053 T: 26.51999855041503 [C]; A:[14, -40, 246]; H: 65.20513916015625
SENSE daab 986 24-04-2019 12:25:30.004 T: 29.32799911499023 [C]; A:[38, -2, 232]; H: 61.4591064453125
SENSE daaa 1589 24-04-2019 12:25:30.306 T: 28.45439910888671 [C]; A:[26, -12, 204]; H: 63.14520263671875
SENSE daac 1496 24-04-2019 12:25:30.466 T: 26.51999855041503 [C]; A:[14, -38, 240]; H: 65.20513916015625
SENSE daaa 1590 24-04-2019 12:25:30.724 T: 28.45439910888671 [C]; A:[26, -6, 198]; H: 63.14520263671875
SENSE daac 1497 24-04-2019 12:25:30.909 T: 26.51999855041503 [C]; A:[14, -42, 248]; H: 65.17462158203125
SENSE daab 987 24-04-2019 12:25:30.875 T: 29.32799911499023 [C]; A:[38, 0, 230]; H: 61.4591064453125
SENSE daaa 1591 24-04-2019 12:25:31.177 T: 28.45439910888671 [C]; A:[24, -8, 198]; H: 63.14520263671875
SENSE daac 1498 24-04-2019 12:25:31.337 T: 26.51999855041503 [C]; A:[16, -46, 248]; H: 65.17462158203125
SENSE daaa 1592 24-04-2019 12:25:31.609 T: 28.45439910888671 [C]; A:[26, 0, 198]; H: 63.17572021484375
SENSE daac 1499 24-04-2019 12:25:31.796 T: 26.51999855041503 [C]; A:[10, -40, 240]; H: 65.17462158203125
SENSE daab 988 24-04-2019 12:25:31.765 T: 29.32799911499023 [C]; A:[44, 2, 236]; H: 61.4591064453125
SENSE daaa 1593 24-04-2019 12:25:32.047 T: 28.51679992675781 [C]; A:[26, -8, 210]; H: 63.17572021484375
SENSE daac 1500 24-04-2019 12:25:32.213 T: 26.51999855041503 [C]; A:[12, -40, 248]; H: 65.14410400390625
SENSE daaa 1594 24-04-2019 12:25:32.464 T: 28.45439910888671 [C]; A:[26, 0, 198]; H: 63.17572021484375
SENSE daac 1501 24-04-2019 12:25:32.646 T: 26.51999855041503 [C]; A:[12, -40, 252]; H: 65.11358642578125
SENSE daab 989 24-04-2019 12:25:32.612 T: 29.32799911499023 [C]; A:[44, 0, 226]; H: 61.4896240234375
SENSE daac 1502 24-04-2019 12:25:33.059 T: 26.45759963989257 [C]; A:[16, -46, 244]; H: 65.11358642578125
SENSE daaa 1595 24-04-2019 12:25:32.902 T: 28.45439910888671 [C]; A:[28, -8, 192]; H: 63.20623779296875
SENSE daac 1503 24-04-2019 12:25:33.403 T: 26.51999855041503 [C]; A:[12, -42, 244]; H: 65.0601806640625
SENSE daaa 1596 24-04-2019 12:25:33.356 T: 28.45439910888671 [C]; A:[26, -4, 198]; H: 63.20623779296875
SENSE daab 990 24-04-2019 12:25:33.482 T: 29.32799911499023 [C]; A:[38, 0, 232]; H: 61.4591064453125
SENSE daac 1504 24-04-2019 12:25:33.746 T: 26.51999855041503 [C]; A:[12, -42, 236]; H: 65.0296630859375
SENSE daaa 1597 24-04-2019 12:25:33.792 T: 28.51679992675781 [C]; A:[30, -4, 206]; H: 63.23675537109375
SENSE daac 1505 24-04-2019 12:25:34.125 T: 26.51999855041503 [C]; A:[10, -42, 246]; H: 64.9991455078125
SENSE daaa 1598 24-04-2019 12:25:34.210 T: 28.45439910888671 [C]; A:[24, 0, 198]; H: 63.23675537109375
SENSE daac 1506 24-04-2019 12:25:34.483 T: 26.51999855041503 [C]; A:[12, -42, 240]; H: 64.9991455078125
SENSE daab 991 24-04-2019 12:25:34.362 T: 29.32799911499023 [C]; A:[38, 0, 230]; H: 61.4591064453125
SENSE daaa 1599 24-04-2019 12:25:34.658 T: 28.51679992675781 [C]; A:[30, -8, 198]; H: 63.23675537109375
SENSE daac 1507 24-04-2019 12:25:34.827 T: 26.45759963989257 [C]; A:[14, -44, 246]; H: 64.9686279296875
SENSE daac 1508 24-04-2019 12:25:35.255 T: 26.51999855041503 [C]; A:[14, -42, 242]; H: 64.9686279296875
SENSE daaa 1600 24-04-2019 12:25:35.075 T: 28.45439910888671 [C]; A:[24, 0, 206]; H: 63.23675537109375
SENSE daab 992 24-04-2019 12:25:35.233 T: 29.32799911499023 [C]; A:[40, 0, 230]; H: 61.4285888671875
SENSE daac 1509 24-04-2019 12:25:35.588 T: 26.45759963989257 [C]; A:[14, -40, 242]; H: 64.9686279296875
SENSE daaa 1601 24-04-2019 12:25:35.540 T: 28.45439910888671 [C]; A:[26, -4, 194]; H: 63.23675537109375
SENSE daac 1510 24-04-2019 12:25:35.961 T: 26.45759963989257 [C]; A:[12, -38, 240]; H: 64.9381103515625
SENSE daad 902 24-04-2019 12:25:15.757 T: 27.8927993774414 [C]; A:[126, -8, 208]; H: 62.97735595703125
SENSE daaa 1602 24-04-2019 12:25:35.972 T: 28.51679992675781 [C]; A:[28, -6, 198]; H: 63.23675537109375
SENSE daab 993 24-04-2019 12:25:36.123 T: 29.32799911499023 [C]; A:[36, 4, 232]; H: 61.3980712890625
SENSE daac 1511 24-04-2019 12:25:36.402 T: 26.45759963989257 [C]; A:[14, -38, 240]; H: 64.9381103515625
SENSE daaa 1603 24-04-2019 12:25:36.410 T: 28.45439910888671 [C]; A:[24, -8, 194]; H: 63.23675537109375
SENSE daac 1512 24-04-2019 12:25:36.833 T: 26.51999855041503 [C]; A:[16, -48, 244]; H: 64.9381103515625
SENSE daad 903 24-04-2019 12:25:36.773 T: 27.9552001953125 [C]; A:[122, -6, 200]; H: 62.97735595703125
SENSE daaa 1604 24-04-2019 12:25:36.842 T: 28.51679992675781 [C]; A:[24, -4, 200]; H: 63.20623779296875
SENSE daab 994 24-04-2019 12:25:36.994 T: 29.32799911499023 [C]; A:[42, 0, 236]; H: 61.4285888671875
SENSE daac 1513 24-04-2019 12:25:37.267 T: 26.45759963989257 [C]; A:[18, -44, 248]; H: 64.9381103515625
SENSE daaa 1605 24-04-2019 12:25:37.280 T: 28.45439910888671 [C]; A:[26, -10, 200]; H: 63.20623779296875
SENSE daac 1514 24-04-2019 12:25:37.714 T: 26.45759963989257 [C]; A:[14, -34, 248]; H: 64.9381103515625
SENSE daad 904 24-04-2019 12:25:37.621 T: 27.9552001953125 [C]; A:[118, -8, 198]; H: 62.94683837890625
SENSE daaa 1606 24-04-2019 12:25:37.718 T: 28.51679992675781 [C]; A:[28, -8, 198]; H: 63.20623779296875
SENSE daab 995 24-04-2019 12:25:37.865 T: 29.32799911499023 [C]; A:[44, 0, 232]; H: 61.3675537109375
SENSE daac 1515 24-04-2019 12:25:38.148 T: 26.45759963989257 [C]; A:[12, -42, 244]; H: 64.9381103515625
SENSE daaa 1607 24-04-2019 12:25:38.155 T: 28.51679992675781 [C]; A:[28, 0, 194]; H: 63.20623779296875
SENSE daac 1516 24-04-2019 12:25:38.590 T: 26.45759963989257 [C]; A:[12, -40, 240]; H: 64.9381103515625
SENSE daad 905 24-04-2019 12:25:38.530 T: 27.9552001953125 [C]; A:[120, 0, 200]; H: 62.91632080078125
SENSE daaa 1608 24-04-2019 12:25:38.588 T: 28.45439910888671 [C]; A:[28, -12, 198]; H: 63.20623779296875
SENSE daab 996 24-04-2019 12:25:38.735 T: 29.32799911499023 [C]; A:[36, 0, 232]; H: 61.34466552734375
SENSE daac 1517 24-04-2019 12:25:39.035 T: 26.51999855041503 [C]; A:[10, -42, 246]; H: 64.9381103515625
SENSE daaa 1609 24-04-2019 12:25:39.036 T: 28.45439910888671 [C]; A:[28, -8, 200]; H: 63.17572021484375
SENSE daac 1518 24-04-2019 12:25:39.461 T: 26.45759963989257 [C]; A:[12, -44, 238]; H: 64.9075927734375
SENSE daad 906 24-04-2019 12:25:39.399 T: 28.01759910583496 [C]; A:[120, -8, 202]; H: 62.91632080078125
SENSE daaa 1610 24-04-2019 12:25:39.468 T: 28.51679992675781 [C]; A:[24, 0, 198]; H: 63.17572021484375
SENSE daab 997 24-04-2019 12:25:39.616 T: 29.39039993286132 [C]; A:[46, 0, 234]; H: 61.34466552734375
SENSE daac 1519 24-04-2019 12:25:39.906 T: 26.45759963989257 [C]; A:[16, -42, 240]; H: 64.9075927734375
SENSE daaa 1611 24-04-2019 12:25:39.922 T: 28.45439910888671 [C]; A:[26, -10, 196]; H: 63.17572021484375
SENSE daac 1520 24-04-2019 12:25:40.332 T: 26.45759963989257 [C]; A:[12, -44, 248]; H: 64.9075927734375
SENSE daad 907 24-04-2019 12:25:40.268 T: 27.9552001953125 [C]; A:[120, -10, 206]; H: 62.91632080078125
SENSE daaa 1612 24-04-2019 12:25:40.353 T: 28.51679992675781 [C]; A:[26, -4, 200]; H: 63.17572021484375
SENSE daab 998 24-04-2019 12:25:40.506 T: 29.39039993286132 [C]; A:[30, 0, 234]; H: 61.34466552734375
SENSE daac 1521 24-04-2019 12:25:40.792 T: 26.45759963989257 [C]; A:[14, -42, 252]; H: 64.9075927734375
SENSE daaa 1613 24-04-2019 12:25:40.798 T: 28.45439910888671 [C]; A:[24, -6, 196]; H: 63.20623779296875
SENSE daac 1522 24-04-2019 12:25:41.233 T: 26.45759963989257 [C]; A:[14, -42, 238]; H: 64.9381103515625
SENSE daaa 1614 24-04-2019 12:25:41.219 T: 28.51679992675781 [C]; A:[28, -6, 200]; H: 63.20623779296875
SENSE daad 908 24-04-2019 12:25:41.166 T: 28.01759910583496 [C]; A:[118, -4, 206]; H: 62.91632080078125
SENSE daab 999 24-04-2019 12:25:41.367 T: 29.32799911499023 [C]; A:[38, 2, 234]; H: 61.31414794921875
SENSE daac 1523 24-04-2019 12:25:41.677 T: 26.45759963989257 [C]; A:[12, -42, 246]; H: 64.9381103515625
SENSE daaa 1615 24-04-2019 12:25:41.672 T: 28.51679992675781 [C]; A:[28, -8, 198]; H: 63.20623779296875
SENSE daac 1524 24-04-2019 12:25:42.104 T: 26.45759963989257 [C]; A:[14, -38, 246]; H: 64.9686279296875
SENSE daaa 1616 24-04-2019 12:25:42.094 T: 28.51679992675781 [C]; A:[28, -10, 192]; H: 63.20623779296875
SENSE daad 909 24-04-2019 12:25:42.041 T: 27.9552001953125 [C]; A:[122, -8, 200]; H: 62.91632080078125
SENSE daab 1000 24-04-2019 12:25:42.248 T: 29.32799911499023 [C]; A:[40, 0, 232]; H: 61.25311279296875
SENSE daac 1525 24-04-2019 12:25:42.548 T: 26.45759963989257 [C]; A:[16, -44, 240]; H: 64.9686279296875
SENSE daaa 1617 24-04-2019 12:25:42.531 T: 28.51679992675781 [C]; A:[24, -6, 202]; H: 63.20623779296875
SENSE daac 1526 24-04-2019 12:25:42.980 T: 26.45759963989257 [C]; A:[14, -42, 242]; H: 64.9991455078125
SENSE daaa 1618 24-04-2019 12:25:42.949 T: 28.45439910888671 [C]; A:[26, -4, 204]; H: 63.20623779296875
SENSE daad 910 24-04-2019 12:25:42.919 T: 28.01759910583496 [C]; A:[118, -10, 198]; H: 62.91632080078125
SENSE daab 1001 24-04-2019 12:25:43.098 T: 29.32799911499023 [C]; A:[40, 2, 234]; H: 61.19207763671875
SENSE daac 1527 24-04-2019 12:25:43.425 T: 26.39519882202148 [C]; A:[12, -44, 248]; H: 64.9991455078125
SENSE daaa 1619 24-04-2019 12:25:43.386 T: 28.51679992675781 [C]; A:[30, -10, 200]; H: 63.20623779296875
SENSE daac 1528 24-04-2019 12:25:43.861 T: 26.45759963989257 [C]; A:[12, -44, 250]; H: 65.0296630859375
SENSE daaa 1620 24-04-2019 12:25:43.835 T: 28.45439910888671 [C]; A:[30, -4, 198]; H: 63.17572021484375
SENSE daad 911 24-04-2019 12:25:43.788 T: 28.01759910583496 [C]; A:[122, -8, 196]; H: 62.88580322265625
SENSE daab 1002 24-04-2019 12:25:43.955 T: 29.32799911499023 [C]; A:[40, 0, 226]; H: 61.13104248046875
SENSE daac 1529 24-04-2019 12:25:44.306 T: 26.45759963989257 [C]; A:[14, -46, 240]; H: 65.0296630859375
SENSE daaa 1621 24-04-2019 12:25:44.271 T: 28.51679992675781 [C]; A:[26, -6, 202]; H: 63.14520263671875
SENSE daac 1530 24-04-2019 12:25:44.732 T: 26.45759963989257 [C]; A:[14, -44, 256]; H: 65.0296630859375
SENSE daaa 1622 24-04-2019 12:25:44.690 T: 28.45439910888671 [C]; A:[28, -8, 202]; H: 63.11468505859375
SENSE daad 912 24-04-2019 12:25:44.667 T: 28.01759910583496 [C]; A:[120, -4, 198]; H: 62.88580322265625
SENSE daab 1003 24-04-2019 12:25:44.845 T: 29.26559829711914 [C]; A:[40, 0, 230]; H: 61.07763671875
SENSE daac 1531 24-04-2019 12:25:45.192 T: 26.45759963989257 [C]; A:[16, -44, 244]; H: 65.0601806640625
SENSE daaa 1623 24-04-2019 12:25:45.126 T: 28.45439910888671 [C]; A:[22, -6, 196]; H: 63.091796875
SENSE daac 1532 24-04-2019 12:25:45.633 T: 26.45759963989257 [C]; A:[16, -44, 242]; H: 65.0601806640625
SENSE daaa 1624 24-04-2019 12:25:45.565 T: 28.45439910888671 [C]; A:[24, -4, 198]; H: 63.091796875
SENSE daad 913 24-04-2019 12:25:45.566 T: 28.01759910583496 [C]; A:[124, -8, 196]; H: 62.88580322265625
SENSE daab 1004 24-04-2019 12:25:45.696 T: 29.32799911499023 [C]; A:[38, 0, 230]; H: 61.07763671875
SENSE daac 1533 24-04-2019 12:25:46.078 T: 26.45759963989257 [C]; A:[16, -40, 246]; H: 65.0601806640625
SENSE daaa 1625 24-04-2019 12:25:46.017 T: 28.51679992675781 [C]; A:[24, -8, 192]; H: 63.061279296875
SENSE daac 1534 24-04-2019 12:25:46.504 T: 26.45759963989257 [C]; A:[12, -42, 248]; H: 65.11358642578125
SENSE daaa 1626 24-04-2019 12:25:46.480 T: 28.45439910888671 [C]; A:[26, -8, 200]; H: 63.03076171875
SENSE daad 914 24-04-2019 12:25:46.435 T: 28.01759910583496 [C]; A:[124, -10, 204]; H: 62.88580322265625
SENSE daab 1005 24-04-2019 12:25:46.606 T: 29.32799911499023 [C]; A:[40, 0, 230]; H: 61.0166015625
SENSE daac 1535 24-04-2019 12:25:46.949 T: 26.45759963989257 [C]; A:[14, -48, 246]; H: 65.11358642578125
SENSE daaa 1627 24-04-2019 12:25:46.916 T: 28.45439910888671 [C]; A:[24, -8, 224]; H: 63.03076171875
SENSE daac 1536 24-04-2019 12:25:47.390 T: 26.45759963989257 [C]; A:[16, -40, 246]; H: 65.14410400390625
SENSE daaa 1628 24-04-2019 12:25:47.335 T: 28.51679992675781 [C]; A:[22, -8, 200]; H: 63.000244140625
SENSE daad 915 24-04-2019 12:25:47.329 T: 28.01759910583496 [C]; A:[122, -10, 200]; H: 62.88580322265625
SENSE daab 1006 24-04-2019 12:25:47.487 T: 29.26559829711914 [C]; A:[44, -2, 230]; H: 61.0166015625
SENSE daac 1537 24-04-2019 12:25:47.835 T: 26.45759963989257 [C]; A:[14, -42, 244]; H: 65.14410400390625
SENSE daaa 1629 24-04-2019 12:25:47.772 T: 28.45439910888671 [C]; A:[30, -14, 196]; H: 63.000244140625
SENSE daac 1538 24-04-2019 12:25:48.261 T: 26.45759963989257 [C]; A:[14, -40, 246]; H: 65.17462158203125
SENSE daaa 1630 24-04-2019 12:25:48.216 T: 28.51679992675781 [C]; A:[26, -10, 192]; H: 62.9697265625
SENSE daad 916 24-04-2019 12:25:48.198 T: 27.9552001953125 [C]; A:[120, -10, 200]; H: 62.88580322265625
SENSE daab 1007 24-04-2019 12:25:48.347 T: 29.26559829711914 [C]; A:[42, 0, 232]; H: 60.95556640625
SENSE daac 1539 24-04-2019 12:25:48.706 T: 26.45759963989257 [C]; A:[14, -44, 246]; H: 65.20513916015625
SENSE daaa 1631 24-04-2019 12:25:48.652 T: 28.45439910888671 [C]; A:[26, -8, 200]; H: 62.9697265625
SENSE daac 1540 24-04-2019 12:25:49.142 T: 26.45759963989257 [C]; A:[16, -46, 238]; H: 65.20513916015625
SENSE daaa 1632 24-04-2019 12:25:49.120 T: 28.51679992675781 [C]; A:[28, -8, 196]; H: 62.9697265625
SENSE daad 917 24-04-2019 12:25:49.067 T: 28.01759910583496 [C]; A:[116, -4, 198]; H: 62.88580322265625
SENSE daab 1008 24-04-2019 12:25:49.224 T: 29.26559829711914 [C]; A:[42, 0, 236]; H: 60.95556640625
SENSE daac 1541 24-04-2019 12:25:49.602 T: 26.45759963989257 [C]; A:[14, -40, 244]; H: 65.20513916015625
SENSE daaa 1633 24-04-2019 12:25:49.567 T: 28.51679992675781 [C]; A:[26, -6, 198]; H: 62.939208984375
SENSE daac 1542 24-04-2019 12:25:50.043 T: 26.45759963989257 [C]; A:[12, -42, 250]; H: 65.17462158203125
SENSE daaa 1634 24-04-2019 12:25:49.986 T: 28.45439910888671 [C]; A:[20, 0, 198]; H: 62.939208984375
SENSE daad 918 24-04-2019 12:25:49.975 T: 28.01759910583496 [C]; A:[122, -6, 178]; H: 62.8629150390625
SENSE daab 1009 24-04-2019 12:25:50.143 T: 29.32799911499023 [C]; A:[44, 0, 234]; H: 60.95556640625
SENSE daac 1543 24-04-2019 12:25:50.488 T: 26.45759963989257 [C]; A:[14, -40, 244]; H: 65.17462158203125
SENSE daaa 1635 24-04-2019 12:25:50.423 T: 28.45439910888671 [C]; A:[26, -10, 200]; H: 62.939208984375
SENSE daac 1544 24-04-2019 12:25:50.914 T: 26.45759963989257 [C]; A:[16, -44, 240]; H: 65.17462158203125
SENSE daaa 1636 24-04-2019 12:25:50.856 T: 28.51679992675781 [C]; A:[24, 0, 198]; H: 62.90869140625
SENSE daad 919 24-04-2019 12:25:50.844 T: 28.01759910583496 [C]; A:[120, -8, 206]; H: 62.8629150390625
SENSE daab 1010 24-04-2019 12:25:51.014 T: 29.32799911499023 [C]; A:[42, 0, 236]; H: 60.95556640625
SENSE daac 1545 24-04-2019 12:25:51.375 T: 26.45759963989257 [C]; A:[16, -38, 240]; H: 65.14410400390625
SENSE daaa 1637 24-04-2019 12:25:51.293 T: 28.51679992675781 [C]; A:[28, -4, 198]; H: 62.90869140625
SENSE daac 1546 24-04-2019 12:25:51.795 T: 26.45759963989257 [C]; A:[14, -46, 246]; H: 65.14410400390625
SENSE daaa 1638 24-04-2019 12:25:51.771 T: 28.51679992675781 [C]; A:[28, 0, 196]; H: 62.90869140625
SENSE daad 920 24-04-2019 12:25:51.733 T: 28.01759910583496 [C]; A:[118, -10, 204]; H: 62.8629150390625
SENSE daab 1011 24-04-2019 12:25:51.865 T: 29.26559829711914 [C]; A:[36, 0, 224]; H: 60.95556640625
SENSE daac 1547 24-04-2019 12:25:52.240 T: 26.45759963989257 [C]; A:[14, -44, 244]; H: 65.11358642578125
SENSE daaa 1639 24-04-2019 12:25:52.208 T: 28.51679992675781 [C]; A:[22, -4, 196]; H: 62.878173828125
SENSE daac 1548 24-04-2019 12:25:52.656 T: 26.39519882202148 [C]; A:[16, -38, 248]; H: 65.08306884765625
SENSE daad 921 24-04-2019 12:25:52.608 T: 27.9552001953125 [C]; A:[122, -8, 198]; H: 62.8629150390625
SENSE daaa 1640 24-04-2019 12:25:52.642 T: 28.51679992675781 [C]; A:[30, -8, 202]; H: 62.878173828125
SENSE daab 1012 24-04-2019 12:25:52.795 T: 29.26559829711914 [C]; A:[44, 0, 234]; H: 60.95556640625
SENSE daac 1549 24-04-2019 12:25:53.091 T: 26.39519882202148 [C]; A:[16, -42, 246]; H: 65.08306884765625
SENSE daaa 1641 24-04-2019 12:25:53.086 T: 28.51679992675781 [C]; A:[26, -10, 200]; H: 62.878173828125
SENSE daac 1550 24-04-2019 12:25:53.523 T: 26.45759963989257 [C]; A:[12, -40, 242]; H: 65.08306884765625
SENSE daad 922 24-04-2019 12:25:53.457 T: 28.01759910583496 [C]; A:[120, -8, 202]; H: 62.8629150390625
SENSE daaa 1642 24-04-2019 12:25:53.517 T: 28.45439910888671 [C]; A:[24, -4, 200]; H: 62.878173828125
SENSE daab 1013 24-04-2019 12:25:53.676 T: 29.26559829711914 [C]; A:[38, 0, 230]; H: 60.95556640625
SENSE daac 1551 24-04-2019 12:25:53.957 T: 26.39519882202148 [C]; A:[14, -42, 248]; H: 65.08306884765625
SENSE daaa 1643 24-04-2019 12:25:53.954 T: 28.45439910888671 [C]; A:[28, -10, 198]; H: 62.85528564453125
SENSE daac 1552 24-04-2019 12:25:54.374 T: 26.45759963989257 [C]; A:[18, -48, 244]; H: 65.08306884765625
SENSE daad 923 24-04-2019 12:25:54.305 T: 28.01759910583496 [C]; A:[122, -6, 202]; H: 62.8323974609375
SENSE daaa 1644 24-04-2019 12:25:54.387 T: 28.45439910888671 [C]; A:[24, -6, 196]; H: 62.85528564453125
SENSE daab 1014 24-04-2019 12:25:54.546 T: 29.20319938659667 [C]; A:[36, 0, 236]; H: 60.986083984375
SENSE daac 1553 24-04-2019 12:25:54.808 T: 26.45759963989257 [C]; A:[14, -40, 238]; H: 65.08306884765625
SENSE daaa 1645 24-04-2019 12:25:54.830 T: 28.51679992675781 [C]; A:[22, 0, 198]; H: 62.85528564453125
SENSE daac 1554 24-04-2019 12:25:55.225 T: 26.45759963989257 [C]; A:[22, -38, 244]; H: 65.11358642578125
SENSE daab 1015 24-04-2019 12:25:55.428 T: 29.32799911499023 [C]; A:[34, 0, 228]; H: 61.0166015625
SENSE daad 924 24-04-2019 12:25:55.154 T: 28.01759910583496 [C]; A:[118, -4, 206]; H: 62.8323974609375
SENSE daac 1555 24-04-2019 12:25:55.690 T: 26.45759963989257 [C]; A:[14, -42, 248]; H: 65.11358642578125
SENSE daab 1016 24-04-2019 12:25:55.780 T: 29.26559829711914 [C]; A:[42, 0, 230]; H: 61.0166015625
SENSE daac 1556 24-04-2019 12:25:56.120 T: 26.45759963989257 [C]; A:[16, -44, 242]; H: 65.11358642578125
SENSE daab 1017 24-04-2019 12:25:56.223 T: 29.26559829711914 [C]; A:[38, 0, 236]; H: 61.0166015625
SENSE daad 925 24-04-2019 12:25:56.058 T: 27.9552001953125 [C]; A:[118, -8, 198]; H: 62.8323974609375
SENSE daac 1557 24-04-2019 12:25:56.565 T: 26.45759963989257 [C]; A:[20, -44, 242]; H: 65.11358642578125
SENSE daab 1018 24-04-2019 12:25:56.646 T: 29.26559829711914 [C]; A:[42, 0, 234]; H: 61.0166015625
SENSE daac 1558 24-04-2019 12:25:56.991 T: 26.39519882202148 [C]; A:[12, -36, 242]; H: 65.11358642578125
SENSE daab 1019 24-04-2019 12:25:57.079 T: 29.26559829711914 [C]; A:[38, 0, 230]; H: 61.0166015625
SENSE daad 926 24-04-2019 12:25:56.927 T: 28.01759910583496 [C]; A:[120, -10, 198]; H: 62.8323974609375
SENSE daac 1559 24-04-2019 12:25:57.437 T: 26.39519882202148 [C]; A:[10, -40, 244]; H: 65.11358642578125
SENSE daab 1020 24-04-2019 12:25:57.511 T: 29.26559829711914 [C]; A:[40, 0, 232]; H: 61.0166015625
SENSE daac 1560 24-04-2019 12:25:57.857 T: 26.39519882202148 [C]; A:[20, -50, 244]; H: 65.11358642578125
SENSE daad 927 24-04-2019 12:25:57.796 T: 27.9552001953125 [C]; A:[120, -6, 202]; H: 62.8018798828125
SENSE daac 1561 24-04-2019 12:25:58.293 T: 26.39519882202148 [C]; A:[18, -40, 240]; H: 65.11358642578125
SENSE daac 1562 24-04-2019 12:25:58.708 T: 26.39519882202148 [C]; A:[14, -40, 242]; H: 65.11358642578125
SENSE daad 928 24-04-2019 12:25:58.641 T: 28.01759910583496 [C]; A:[116, 0, 204]; H: 62.8018798828125
SENSE daac 1563 24-04-2019 12:25:59.144 T: 26.39519882202148 [C]; A:[14, -44, 240]; H: 65.11358642578125
SENSE daac 1564 24-04-2019 12:25:59.560 T: 26.45759963989257 [C]; A:[12, -36, 246]; H: 65.11358642578125
SENSE daad 929 24-04-2019 12:25:59.500 T: 28.01759910583496 [C]; A:[128, -6, 196]; H: 62.8018798828125
SENSE daac 1565 24-04-2019 12:26:00.001 T: 26.39519882202148 [C]; A:[16, -48, 250]; H: 65.14410400390625
SENSE daaa 1646 24-04-2019 12:25:59.933 T: 28.45439910888671 [C]; A:[24, 0, 198]; H: 62.82476806640625
SENSE daac 1566 24-04-2019 12:26:00.431 T: 26.45759963989257 [C]; A:[18, -42, 242]; H: 65.14410400390625
SENSE daaa 1647 24-04-2019 12:26:00.308 T: 28.51679992675781 [C]; A:[28, -8, 192]; H: 62.82476806640625
SENSE daad 930 24-04-2019 12:26:00.369 T: 28.01759910583496 [C]; A:[122, -8, 198]; H: 62.77899169921875
SENSE daac 1567 24-04-2019 12:26:00.877 T: 26.39519882202148 [C]; A:[16, -48, 240]; H: 65.14410400390625
SENSE daaa 1648 24-04-2019 12:26:00.729 T: 28.51679992675781 [C]; A:[28, -6, 202]; H: 62.76373291015625
SENSE daac 1568 24-04-2019 12:26:01.302 T: 26.39519882202148 [C]; A:[20, -44, 246]; H: 65.14410400390625
SENSE daaa 1649 24-04-2019 12:26:01.159 T: 28.51679992675781 [C]; A:[28, -10, 198]; H: 62.76373291015625
