SENSE daaa 1 24-04-2019 07:17:58.151 T: 30.3887996673584 [C]; A:[-26, 58, 192]; H: 69.927734375
SENSE daac 776 24-04-2019 07:24:49.181 T: 29.39039993286132 [C]; A:[-36, 0, 230]; H: 72.02581787109375
SENSE daad 784 24-04-2019 07:24:49.048 T: 30.13919830322265 [C]; A:[144, 56, 194]; H: 69.85906982421875
SENSE daab 825 24-04-2019 07:24:50.039 T: 30.20159912109375 [C]; A:[-20, -62, 216]; H: 71.65960693359375
SENSE daaa 975 24-04-2019 07:24:51.710 T: 30.51359939575195 [C]; A:[-28, 54, 196]; H: 70.1260986328125
SENSE daac 777 24-04-2019 07:24:50.279 T: 29.39039993286132 [C]; A:[-38, 0, 222]; H: 72.02581787109375
SENSE daaa 976 24-04-2019 07:24:52.140 T: 30.45119857788085 [C]; A:[-34, 54, 200]; H: 70.1260986328125
SENSE daaa 977 24-04-2019 07:24:52.455 T: 30.51359939575195 [C]; A:[-30, 56, 194]; H: 70.1260986328125
SENSE daab 827 24-04-2019 07:24:50.911 T: 30.20159912109375 [C]; A:[-16, -64, 212]; H: 71.69012451171875
SENSE daaa 978 24-04-2019 07:24:52.895 T: 30.51359939575195 [C]; A:[-30, 56, 194]; H: 70.1260986328125
SENSE daaa 979 24-04-2019 07:24:53.250 T: 30.51359939575195 [C]; A:[-32, 58, 192]; H: 70.1260986328125
SENSE daab 828 24-04-2019 07:24:51.417 T: 30.26399993896484 [C]; A:[-16, -60, 216]; H: 71.69012451171875
SENSE daaa 980 24-04-2019 07:24:53.675 T: 30.51359939575195 [C]; A:[-32, 52, 198]; H: 70.1260986328125
SENSE daad 787 24-04-2019 07:24:51.013 T: 30.20159912109375 [C]; A:[146, 60, 192]; H: 69.69122314453125
SENSE daaa 981 24-04-2019 07:24:54.125 T: 30.51359939575195 [C]; A:[-32, 52, 192]; H: 70.1260986328125
SENSE daab 829 24-04-2019 07:24:52.067 T: 30.26399993896484 [C]; A:[-18, -60, 214]; H: 71.69012451171875
SENSE daaa 982 24-04-2019 07:24:54.560 T: 30.45119857788085 [C]; A:[-30, 52, 196]; H: 70.1260986328125
SENSE daac 781 24-04-2019 07:24:52.314 T: 29.39039993286132 [C]; A:[-34, 0, 228]; H: 72.02581787109375
SENSE daaa 983 24-04-2019 07:24:55.001 T: 30.51359939575195 [C]; A:[-34, 56, 198]; H: 70.10321044921875
SENSE daaa 984 24-04-2019 07:24:55.351 T: 30.51359939575195 [C]; A:[-32, 56, 192]; H: 70.1260986328125
SENSE daac 783 24-04-2019 07:24:53.496 T: 29.39039993286132 [C]; A:[-40, 0, 224]; H: 72.02581787109375
SENSE daaa 986 24-04-2019 07:24:56.096 T: 30.45119857788085 [C]; A:[-32, 56, 194]; H: 70.1260986328125
SENSE daab 833 24-04-2019 07:24:54.051 T: 30.20159912109375 [C]; A:[-18, -60, 224]; H: 71.62908935546875
SENSE daaa 987 24-04-2019 07:24:56.491 T: 30.45119857788085 [C]; A:[-32, 46, 194]; H: 70.1260986328125
SENSE daab 834 24-04-2019 07:24:54.487 T: 30.26399993896484 [C]; A:[-16, -62, 218]; H: 71.59857177734375
SENSE daaa 988 24-04-2019 07:24:56.926 T: 30.51359939575195 [C]; A:[-30, 58, 188]; H: 70.1260986328125
SENSE daab 835 24-04-2019 07:24:54.929 T: 30.26399993896484 [C]; A:[-22, -60, 218]; H: 71.5604248046875
SENSE daac 787 24-04-2019 07:24:55.249 T: 29.39039993286132 [C]; A:[-38, -4, 224]; H: 72.06396484375
SENSE daaa 989 24-04-2019 07:24:57.431 T: 30.45119857788085 [C]; A:[-30, 58, 192]; H: 70.1260986328125
SENSE daaa 990 24-04-2019 07:24:57.806 T: 30.51359939575195 [C]; A:[-26, 56, 192]; H: 70.1260986328125
SENSE daaa 991 24-04-2019 07:24:58.161 T: 30.51359939575195 [C]; A:[-30, 52, 194]; H: 70.1260986328125
SENSE daab 837 24-04-2019 07:24:56.029 T: 30.20159912109375 [C]; A:[-18, -60, 216]; H: 71.5604248046875
SENSE daac 789 24-04-2019 07:24:56.278 T: 29.39039993286132 [C]; A:[-32, 0, 230]; H: 72.06396484375
SENSE daaa 992 24-04-2019 07:24:58.626 T: 30.51359939575195 [C]; A:[-30, 54, 192]; H: 70.1566162109375
SENSE daaa 993 24-04-2019 07:24:58.942 T: 30.51359939575195 [C]; A:[-32, 56, 192]; H: 70.1566162109375
SENSE daab 838 24-04-2019 07:24:56.852 T: 30.26399993896484 [C]; A:[-16, -56, 216]; H: 71.5604248046875
SENSE daaa 994 24-04-2019 07:24:59.376 T: 30.51359939575195 [C]; A:[-28, 54, 190]; H: 70.1566162109375
SENSE daab 839 24-04-2019 07:24:57.283 T: 30.26399993896484 [C]; A:[-16, -58, 214]; H: 71.5604248046875
SENSE daaa 995 24-04-2019 07:24:59.801 T: 30.45119857788085 [C]; A:[-32, 58, 194]; H: 70.1566162109375
SENSE daaa 996 24-04-2019 07:25:00.156 T: 30.51359939575195 [C]; A:[-30, 56, 194]; H: 70.1566162109375
SENSE daaa 997 24-04-2019 07:25:00.521 T: 30.51359939575195 [C]; A:[-32, 58, 194]; H: 70.1566162109375
SENSE daaa 998 24-04-2019 07:25:00.887 T: 30.51359939575195 [C]; A:[-34, 54, 192]; H: 70.1566162109375
SENSE daab 842 24-04-2019 07:24:58.491 T: 30.20159912109375 [C]; A:[-16, -64, 216]; H: 71.5299072265625
SENSE daaa 999 24-04-2019 07:25:01.277 T: 30.45119857788085 [C]; A:[-36, 58, 192]; H: 70.1566162109375
SENSE daaa 1000 24-04-2019 07:25:01.672 T: 30.51359939575195 [C]; A:[-30, 54, 194]; H: 70.1566162109375
SENSE daaa 1001 24-04-2019 07:25:02.002 T: 30.45119857788085 [C]; A:[-32, 56, 192]; H: 70.1566162109375
SENSE daab 843 24-04-2019 07:24:59.305 T: 30.20159912109375 [C]; A:[-18, -62, 192]; H: 71.4993896484375
SENSE daaa 1002 24-04-2019 07:25:02.432 T: 30.51359939575195 [C]; A:[-38, 60, 192]; H: 70.1566162109375
SENSE daab 844 24-04-2019 07:24:59.733 T: 30.20159912109375 [C]; A:[-14, -62, 214]; H: 71.4688720703125
SENSE daaa 1003 24-04-2019 07:25:02.872 T: 30.51359939575195 [C]; A:[-34, 54, 192]; H: 70.1566162109375
SENSE daaa 1004 24-04-2019 07:25:03.247 T: 30.51359939575195 [C]; A:[-34, 58, 198]; H: 70.1566162109375
SENSE daac 798 24-04-2019 07:25:00.821 T: 29.39039993286132 [C]; A:[-34, -6, 228]; H: 72.06396484375
SENSE daad 806 24-04-2019 07:25:00.626 T: 30.20159912109375 [C]; A:[146, 58, 198]; H: 69.0732421875
SENSE daaa 1005 24-04-2019 07:25:03.797 T: 30.51359939575195 [C]; A:[-30, 56, 196]; H: 70.1566162109375
SENSE daaa 1006 24-04-2019 07:25:04.152 T: 30.51359939575195 [C]; A:[-30, 50, 192]; H: 70.1566162109375
SENSE daaa 1007 24-04-2019 07:25:04.472 T: 30.51359939575195 [C]; A:[-32, 56, 194]; H: 70.1566162109375
SENSE daab 849 24-04-2019 07:25:02.361 T: 30.20159912109375 [C]; A:[-20, -60, 222]; H: 71.33917236328125
SENSE daaa 1008 24-04-2019 07:25:04.928 T: 30.51359939575195 [C]; A:[-32, 54, 192]; H: 70.1566162109375
SENSE daab 850 24-04-2019 07:25:02.792 T: 30.26399993896484 [C]; A:[-18, -64, 224]; H: 71.33917236328125
SENSE daaa 1009 24-04-2019 07:25:05.363 T: 30.51359939575195 [C]; A:[-28, 56, 196]; H: 70.1566162109375
SENSE daac 803 24-04-2019 07:25:03.462 T: 29.39039993286132 [C]; A:[-32, -4, 228]; H: 72.02581787109375
SENSE daaa 1010 24-04-2019 07:25:05.793 T: 30.57599830627441 [C]; A:[-32, 56, 192]; H: 70.1566162109375
SENSE daab 852 24-04-2019 07:25:03.684 T: 30.20159912109375 [C]; A:[-18, -62, 216]; H: 71.27813720703125
SENSE daaa 1011 24-04-2019 07:25:06.248 T: 30.51359939575195 [C]; A:[-32, 54, 192]; H: 70.1566162109375
SENSE daaa 1012 24-04-2019 07:25:06.603 T: 30.51359939575195 [C]; A:[-28, 52, 190]; H: 70.1566162109375
SENSE daac 805 24-04-2019 07:25:04.392 T: 29.45279884338378 [C]; A:[-32, -6, 232]; H: 72.02581787109375
SENSE daaa 1013 24-04-2019 07:25:07.038 T: 30.45119857788085 [C]; A:[-30, 56, 194]; H: 70.1566162109375
SENSE daab 854 24-04-2019 07:25:04.854 T: 30.26399993896484 [C]; A:[-14, -60, 216]; H: 71.239990234375
SENSE daaa 1014 24-04-2019 07:25:07.468 T: 30.51359939575195 [C]; A:[-32, 58, 196]; H: 70.1566162109375
SENSE daab 855 24-04-2019 07:25:05.293 T: 30.26399993896484 [C]; A:[-18, -58, 216]; H: 71.20947265625
SENSE daaa 1015 24-04-2019 07:25:07.898 T: 30.51359939575195 [C]; A:[-34, 52, 184]; H: 70.1566162109375
SENSE daab 856 24-04-2019 07:25:05.722 T: 30.26399993896484 [C]; A:[-16, -62, 216]; H: 71.20947265625
SENSE daaa 1016 24-04-2019 07:25:08.333 T: 30.51359939575195 [C]; A:[-40, 62, 192]; H: 70.1566162109375
SENSE daab 857 24-04-2019 07:25:06.181 T: 30.20159912109375 [C]; A:[-16, -62, 220]; H: 71.178955078125
SENSE daaa 1017 24-04-2019 07:25:08.763 T: 30.51359939575195 [C]; A:[-34, 56, 186]; H: 70.1566162109375
SENSE daac 809 24-04-2019 07:25:06.811 T: 29.39039993286132 [C]; A:[-40, 0, 224]; H: 72.02581787109375
SENSE daaa 1018 24-04-2019 07:25:09.203 T: 30.51359939575195 [C]; A:[-30, 58, 192]; H: 70.1566162109375
SENSE daaa 1019 24-04-2019 07:25:09.558 T: 30.51359939575195 [C]; A:[-32, 54, 192]; H: 70.1566162109375
SENSE daab 860 24-04-2019 07:25:07.423 T: 30.20159912109375 [C]; A:[-18, -62, 222]; H: 71.1484375
SENSE daac 811 24-04-2019 07:25:07.665 T: 29.39039993286132 [C]; A:[-36, -6, 220]; H: 72.06396484375
SENSE daab 861 24-04-2019 07:25:07.894 T: 30.26399993896484 [C]; A:[-18, -64, 218]; H: 71.11029052734375
SENSE daad 819 24-04-2019 07:25:07.526 T: 30.20159912109375 [C]; A:[150, 58, 196]; H: 68.64599609375
SENSE daaa 1020 24-04-2019 07:25:10.218 T: 30.51359939575195 [C]; A:[-34, 52, 194]; H: 70.1566162109375
SENSE daad 821 24-04-2019 07:25:08.384 T: 30.20159912109375 [C]; A:[152, 56, 198]; H: 68.64599609375
SENSE daaa 1021 24-04-2019 07:25:10.653 T: 30.51359939575195 [C]; A:[-26, 58, 192]; H: 70.1566162109375
SENSE daac 814 24-04-2019 07:25:08.966 T: 29.39039993286132 [C]; A:[-38, 0, 228]; H: 72.06396484375
SENSE daaa 1022 24-04-2019 07:25:11.048 T: 30.51359939575195 [C]; A:[-32, 56, 188]; H: 70.1566162109375
SENSE daaa 1023 24-04-2019 07:25:11.413 T: 30.51359939575195 [C]; A:[-32, 54, 192]; H: 70.1566162109375
SENSE daac 815 24-04-2019 07:25:09.771 T: 29.39039993286132 [C]; A:[-40, 0, 228]; H: 72.06396484375
SENSE daaa 1024 24-04-2019 07:25:11.843 T: 30.51359939575195 [C]; A:[-30, 56, 196]; H: 70.1566162109375
SENSE daab 866 24-04-2019 07:25:09.994 T: 30.26399993896484 [C]; A:[-10, -64, 216]; H: 71.04925537109375
SENSE daaa 1025 24-04-2019 07:25:12.288 T: 30.51359939575195 [C]; A:[-36, 56, 190]; H: 70.1260986328125
SENSE daad 824 24-04-2019 07:25:10.007 T: 30.20159912109375 [C]; A:[146, 58, 194]; H: 68.59259033203125
SENSE daaa 1026 24-04-2019 07:25:12.723 T: 30.51359939575195 [C]; A:[-32, 56, 196]; H: 70.1260986328125
SENSE daab 867 24-04-2019 07:25:10.585 T: 30.26399993896484 [C]; A:[-16, -64, 220]; H: 71.01873779296875
SENSE daaa 1027 24-04-2019 07:25:13.168 T: 30.51359939575195 [C]; A:[-30, 58, 200]; H: 70.1260986328125
SENSE daaa 1028 24-04-2019 07:25:13.533 T: 30.51359939575195 [C]; A:[-38, 56, 192]; H: 70.1260986328125
SENSE daaa 1029 24-04-2019 07:25:13.898 T: 30.51359939575195 [C]; A:[-28, 60, 188]; H: 70.1260986328125
SENSE daaa 1030 24-04-2019 07:25:14.223 T: 30.51359939575195 [C]; A:[-30, 50, 192]; H: 70.1260986328125
SENSE daab 869 24-04-2019 07:25:11.775 T: 30.26399993896484 [C]; A:[-16, -62, 214]; H: 71.01873779296875
SENSE daaa 1031 24-04-2019 07:25:14.653 T: 30.51359939575195 [C]; A:[-34, 58, 192]; H: 70.1260986328125
SENSE daab 870 24-04-2019 07:25:12.219 T: 30.26399993896484 [C]; A:[-16, -60, 222]; H: 70.98822021484375
SENSE daab 871 24-04-2019 07:25:12.655 T: 30.20159912109375 [C]; A:[-18, -58, 218]; H: 70.95770263671875
SENSE daaa 1033 24-04-2019 07:25:15.448 T: 30.45119857788085 [C]; A:[-30, 56, 192]; H: 70.1260986328125
SENSE daab 872 24-04-2019 07:25:13.103 T: 30.26399993896484 [C]; A:[-18, -58, 214]; H: 70.95770263671875
SENSE daaa 1034 24-04-2019 07:25:15.888 T: 30.51359939575195 [C]; A:[-28, 58, 196]; H: 70.10321044921875
SENSE daaa 1035 24-04-2019 07:25:16.248 T: 30.51359939575195 [C]; A:[-34, 54, 192]; H: 70.10321044921875
SENSE daad 831 24-04-2019 07:25:13.659 T: 30.20159912109375 [C]; A:[148, 62, 202]; H: 68.53155517578125
SENSE daaa 1036 24-04-2019 07:25:16.678 T: 30.51359939575195 [C]; A:[-30, 58, 200]; H: 70.10321044921875
SENSE daab 875 24-04-2019 07:25:14.587 T: 30.26399993896484 [C]; A:[-20, -58, 220]; H: 70.9195556640625
SENSE daac 825 24-04-2019 07:25:14.836 T: 29.39039993286132 [C]; A:[-32, -4, 228]; H: 72.02581787109375
SENSE daaa 1037 24-04-2019 07:25:17.183 T: 30.51359939575195 [C]; A:[-32, 56, 192]; H: 70.10321044921875
SENSE daaa 1038 24-04-2019 07:25:17.554 T: 30.51359939575195 [C]; A:[-28, 56, 196]; H: 70.10321044921875
SENSE daab 876 24-04-2019 07:25:15.376 T: 30.26399993896484 [C]; A:[-16, -62, 218]; H: 70.8890380859375
SENSE daaa 1039 24-04-2019 07:25:17.948 T: 30.51359939575195 [C]; A:[-32, 56, 192]; H: 70.10321044921875
SENSE daab 877 24-04-2019 07:25:15.815 T: 30.20159912109375 [C]; A:[-20, -58, 218]; H: 70.8890380859375
SENSE daac 827 24-04-2019 07:25:16.097 T: 29.45279884338378 [C]; A:[-36, -4, 226]; H: 72.02581787109375
SENSE daad 836 24-04-2019 07:25:16.333 T: 30.20159912109375 [C]; A:[144, 60, 198]; H: 68.4781494140625
SENSE daaa 1040 24-04-2019 07:25:18.558 T: 30.51359939575195 [C]; A:[-34, 54, 196]; H: 70.10321044921875
SENSE daac 828 24-04-2019 07:25:16.559 T: 29.39039993286132 [C]; A:[-34, -2, 228]; H: 72.02581787109375
SENSE daab 880 24-04-2019 07:25:17.124 T: 30.20159912109375 [C]; A:[-18, -64, 214]; H: 70.8585205078125
SENSE daaa 1041 24-04-2019 07:25:19.063 T: 30.45119857788085 [C]; A:[-32, 56, 194]; H: 70.10321044921875
SENSE daad 838 24-04-2019 07:25:17.174 T: 30.26399993896484 [C]; A:[144, 60, 206]; H: 68.4476318359375
SENSE daac 830 24-04-2019 07:25:17.442 T: 29.45279884338378 [C]; A:[-36, 0, 226]; H: 72.02581787109375
SENSE daad 839 24-04-2019 07:25:17.681 T: 30.20159912109375 [C]; A:[150, 64, 196]; H: 68.4476318359375
SENSE daab 882 24-04-2019 07:25:18.338 T: 30.26399993896484 [C]; A:[-18, -58, 222]; H: 70.8280029296875
SENSE daaa 1042 24-04-2019 07:25:19.724 T: 30.51359939575195 [C]; A:[-36, 58, 190]; H: 70.10321044921875
SENSE daaa 1043 24-04-2019 07:25:20.078 T: 30.51359939575195 [C]; A:[-32, 52, 192]; H: 70.10321044921875
SENSE daaa 1044 24-04-2019 07:25:20.408 T: 30.51359939575195 [C]; A:[-32, 54, 194]; H: 70.10321044921875
SENSE daab 883 24-04-2019 07:25:18.923 T: 30.26399993896484 [C]; A:[-18, -62, 218]; H: 70.7974853515625
SENSE daaa 1045 24-04-2019 07:25:20.858 T: 30.51359939575195 [C]; A:[-30, 52, 192]; H: 70.10321044921875
SENSE daaa 1047 24-04-2019 07:25:21.569 T: 30.51359939575195 [C]; A:[-32, 56, 198]; H: 70.10321044921875
SENSE daaa 1048 24-04-2019 07:25:21.967 T: 30.51359939575195 [C]; A:[-30, 52, 200]; H: 70.10321044921875
SENSE daad 842 24-04-2019 07:25:19.433 T: 30.20159912109375 [C]; A:[148, 56, 200]; H: 68.36370849609375
SENSE daaa 1049 24-04-2019 07:25:22.404 T: 30.51359939575195 [C]; A:[-30, 56, 190]; H: 70.10321044921875
SENSE daaa 1050 24-04-2019 07:25:22.759 T: 30.51359939575195 [C]; A:[-30, 52, 192]; H: 70.10321044921875
SENSE daac 835 24-04-2019 07:25:20.302 T: 29.45279884338378 [C]; A:[-40, -6, 228]; H: 71.99530029296875
SENSE daaa 1051 24-04-2019 07:25:23.149 T: 30.51359939575195 [C]; A:[-32, 56, 198]; H: 70.10321044921875
SENSE daab 886 24-04-2019 07:25:20.804 T: 30.26399993896484 [C]; A:[-18, -58, 224]; H: 70.75933837890625
SENSE daaa 1052 24-04-2019 07:25:23.589 T: 30.51359939575195 [C]; A:[-32, 52, 192]; H: 70.10321044921875
SENSE daaa 1053 24-04-2019 07:25:23.944 T: 30.51359939575195 [C]; A:[-28, 54, 192]; H: 70.07269287109375
SENSE daac 837 24-04-2019 07:25:21.787 T: 29.45279884338378 [C]; A:[-36, 0, 226]; H: 71.99530029296875
SENSE daab 889 24-04-2019 07:25:22.005 T: 30.26399993896484 [C]; A:[-16, -58, 214]; H: 70.72882080078125
SENSE daad 846 24-04-2019 07:25:22.020 T: 30.20159912109375 [C]; A:[150, 56, 200]; H: 68.36370849609375
SENSE daaa 1054 24-04-2019 07:25:24.494 T: 30.51359939575195 [C]; A:[-34, 54, 192]; H: 70.10321044921875
SENSE daac 838 24-04-2019 07:25:22.265 T: 29.45279884338378 [C]; A:[-34, 0, 226]; H: 71.99530029296875
SENSE daac 839 24-04-2019 07:25:22.646 T: 29.45279884338378 [C]; A:[-36, 0, 234]; H: 71.99530029296875
SENSE daad 847 24-04-2019 07:25:22.512 T: 30.26399993896484 [C]; A:[144, 64, 196]; H: 68.3408203125
SENSE daaa 1055 24-04-2019 07:25:25.074 T: 30.51359939575195 [C]; A:[-32, 56, 196]; H: 70.07269287109375
SENSE daab 892 24-04-2019 07:25:23.523 T: 30.26399993896484 [C]; A:[-14, -60, 220]; H: 70.69830322265625
SENSE daaa 1056 24-04-2019 07:25:25.509 T: 30.51359939575195 [C]; A:[-28, 52, 194]; H: 70.07269287109375
SENSE daac 841 24-04-2019 07:25:24.226 T: 29.45279884338378 [C]; A:[-38, 0, 240]; H: 71.99530029296875
SENSE daaa 1057 24-04-2019 07:25:25.939 T: 30.51359939575195 [C]; A:[-30, 58, 196]; H: 70.07269287109375
SENSE daaa 1058 24-04-2019 07:25:26.294 T: 30.51359939575195 [C]; A:[-34, 54, 192]; H: 70.07269287109375
SENSE daaa 1059 24-04-2019 07:25:26.649 T: 30.51359939575195 [C]; A:[-32, 62, 192]; H: 70.07269287109375
SENSE daaa 1060 24-04-2019 07:25:26.964 T: 30.57599830627441 [C]; A:[-28, 54, 196]; H: 70.07269287109375
SENSE daab 894 24-04-2019 07:25:24.861 T: 30.26399993896484 [C]; A:[-20, -58, 218]; H: 70.69830322265625
SENSE daaa 1062 24-04-2019 07:25:27.730 T: 30.51359939575195 [C]; A:[-32, 56, 194]; H: 70.07269287109375
SENSE daaa 1063 24-04-2019 07:25:28.084 T: 30.51359939575195 [C]; A:[-26, 52, 188]; H: 70.07269287109375
SENSE daab 895 24-04-2019 07:25:25.440 T: 30.26399993896484 [C]; A:[-16, -64, 214]; H: 70.69830322265625
SENSE daac 843 24-04-2019 07:25:25.684 T: 29.45279884338378 [C]; A:[-34, 0, 224]; H: 71.99530029296875
SENSE daab 896 24-04-2019 07:25:25.943 T: 30.26399993896484 [C]; A:[-14, -64, 216]; H: 70.69830322265625
SENSE daad 852 24-04-2019 07:25:25.923 T: 30.20159912109375 [C]; A:[150, 60, 194]; H: 68.3408203125
SENSE daac 844 24-04-2019 07:25:26.189 T: 29.45279884338378 [C]; A:[-34, 0, 234]; H: 71.99530029296875
SENSE daaa 1065 24-04-2019 07:25:29.135 T: 30.57599830627441 [C]; A:[-26, 50, 194]; H: 70.07269287109375
SENSE daab 899 24-04-2019 07:25:27.334 T: 30.26399993896484 [C]; A:[-16, -58, 222]; H: 70.66778564453125
SENSE daac 847 24-04-2019 07:25:27.578 T: 29.45279884338378 [C]; A:[-32, 0, 226]; H: 71.99530029296875
SENSE daad 856 24-04-2019 07:25:27.825 T: 30.20159912109375 [C]; A:[146, 60, 196]; H: 68.3408203125
SENSE daac 848 24-04-2019 07:25:28.050 T: 29.45279884338378 [C]; A:[-38, 0, 230]; H: 71.99530029296875
SENSE daaa 1067 24-04-2019 07:25:30.145 T: 30.51359939575195 [C]; A:[-32, 54, 192]; H: 70.07269287109375
SENSE daaa 1068 24-04-2019 07:25:30.515 T: 30.51359939575195 [C]; A:[-30, 54, 194]; H: 70.07269287109375
SENSE daaa 1069 24-04-2019 07:25:30.875 T: 30.51359939575195 [C]; A:[-30, 56, 196]; H: 70.07269287109375
SENSE daaa 1071 24-04-2019 07:25:31.525 T: 30.51359939575195 [C]; A:[-30, 58, 192]; H: 70.07269287109375
SENSE daaa 1072 24-04-2019 07:25:31.890 T: 30.51359939575195 [C]; A:[-30, 60, 188]; H: 70.07269287109375
SENSE daab 904 24-04-2019 07:25:29.511 T: 30.26399993896484 [C]; A:[-18, -58, 224]; H: 70.629638671875
SENSE daaa 1073 24-04-2019 07:25:32.325 T: 30.51359939575195 [C]; A:[-32, 56, 194]; H: 70.04217529296875
SENSE daaa 1074 24-04-2019 07:25:32.680 T: 30.51359939575195 [C]; A:[-34, 60, 198]; H: 70.04217529296875
SENSE daab 905 24-04-2019 07:25:30.082 T: 30.26399993896484 [C]; A:[-18, -60, 220]; H: 70.629638671875
SENSE daaa 1075 24-04-2019 07:25:33.115 T: 30.51359939575195 [C]; A:[-34, 58, 190]; H: 70.04217529296875
SENSE daac 853 24-04-2019 07:25:30.325 T: 29.45279884338378 [C]; A:[-34, -6, 232]; H: 71.99530029296875
SENSE daad 862 24-04-2019 07:25:30.571 T: 30.20159912109375 [C]; A:[146, 60, 196]; H: 68.42474365234375
SENSE daab 908 24-04-2019 07:25:31.428 T: 30.26399993896484 [C]; A:[-18, -60, 220]; H: 70.629638671875
SENSE daaa 1077 24-04-2019 07:25:34.015 T: 30.51359939575195 [C]; A:[-30, 56, 200]; H: 70.04217529296875
SENSE daac 857 24-04-2019 07:25:32.106 T: 29.45279884338378 [C]; A:[-38, 0, 226]; H: 71.96478271484375
SENSE daaa 1078 24-04-2019 07:25:34.405 T: 30.51359939575195 [C]; A:[-30, 58, 194]; H: 70.04217529296875
SENSE daad 866 24-04-2019 07:25:32.344 T: 30.20159912109375 [C]; A:[148, 56, 200]; H: 68.42474365234375
SENSE daaa 1079 24-04-2019 07:25:34.830 T: 30.51359939575195 [C]; A:[-34, 54, 192]; H: 70.04217529296875
SENSE daac 858 24-04-2019 07:25:32.608 T: 29.45279884338378 [C]; A:[-38, 0, 222]; H: 71.96478271484375
SENSE daaa 1080 24-04-2019 07:25:35.280 T: 30.51359939575195 [C]; A:[-36, 52, 192]; H: 70.04217529296875
SENSE daac 859 24-04-2019 07:25:33.076 T: 29.45279884338378 [C]; A:[-34, -4, 228]; H: 71.96478271484375
SENSE daaa 1081 24-04-2019 07:25:35.721 T: 30.51359939575195 [C]; A:[-34, 56, 192]; H: 70.04217529296875
SENSE daac 860 24-04-2019 07:25:33.533 T: 29.45279884338378 [C]; A:[-34, 0, 228]; H: 71.96478271484375
SENSE daaa 1082 24-04-2019 07:25:36.210 T: 30.51359939575195 [C]; A:[-32, 52, 190]; H: 70.04217529296875
SENSE daac 861 24-04-2019 07:25:33.917 T: 29.45279884338378 [C]; A:[-36, -6, 232]; H: 71.96478271484375
SENSE daad 869 24-04-2019 07:25:33.776 T: 30.20159912109375 [C]; A:[148, 56, 200]; H: 68.4476318359375
SENSE daaa 1083 24-04-2019 07:25:36.726 T: 30.51359939575195 [C]; A:[-30, 56, 192]; H: 70.04217529296875
SENSE daab 915 24-04-2019 07:25:34.774 T: 30.26399993896484 [C]; A:[-16, -62, 212]; H: 70.72882080078125
SENSE daaa 1084 24-04-2019 07:25:37.181 T: 30.57599830627441 [C]; A:[-32, 52, 192]; H: 70.04217529296875
SENSE daac 863 24-04-2019 07:25:35.490 T: 29.45279884338378 [C]; A:[-40, 0, 232]; H: 71.96478271484375
SENSE daab 917 24-04-2019 07:25:35.714 T: 30.26399993896484 [C]; A:[-20, -58, 214]; H: 70.72882080078125
SENSE daab 918 24-04-2019 07:25:36.145 T: 30.26399993896484 [C]; A:[-20, -60, 218]; H: 70.72882080078125
SENSE daaa 1085 24-04-2019 07:25:37.771 T: 30.51359939575195 [C]; A:[-34, 54, 198]; H: 70.04217529296875
SENSE daaa 1086 24-04-2019 07:25:38.126 T: 30.57599830627441 [C]; A:[-32, 54, 194]; H: 70.04217529296875
SENSE daaa 1087 24-04-2019 07:25:38.571 T: 30.57599830627441 [C]; A:[-30, 58, 196]; H: 70.04217529296875
SENSE daaa 1088 24-04-2019 07:25:38.936 T: 30.51359939575195 [C]; A:[-28, 54, 188]; H: 70.04217529296875
SENSE daab 920 24-04-2019 07:25:37.120 T: 30.26399993896484 [C]; A:[-20, -62, 218]; H: 70.72882080078125
SENSE daaa 1089 24-04-2019 07:25:39.376 T: 30.51359939575195 [C]; A:[-32, 54, 188]; H: 70.04217529296875
SENSE daad 875 24-04-2019 07:25:37.630 T: 30.20159912109375 [C]; A:[146, 60, 198]; H: 68.4781494140625
SENSE daaa 1090 24-04-2019 07:25:39.815 T: 30.51359939575195 [C]; A:[-28, 56, 192]; H: 70.04217529296875
SENSE daaa 1091 24-04-2019 07:25:40.171 T: 30.51359939575195 [C]; A:[-32, 54, 192]; H: 70.04217529296875
SENSE daaa 1092 24-04-2019 07:25:40.481 T: 30.51359939575195 [C]; A:[-36, 54, 192]; H: 70.04217529296875
SENSE daab 922 24-04-2019 07:25:38.537 T: 30.26399993896484 [C]; A:[-18, -60, 214]; H: 70.69830322265625
SENSE daaa 1093 24-04-2019 07:25:40.906 T: 30.51359939575195 [C]; A:[-36, 54, 196]; H: 70.07269287109375
SENSE daaa 1094 24-04-2019 07:25:41.261 T: 30.51359939575195 [C]; A:[-30, 54, 192]; H: 70.07269287109375
SENSE daaa 1095 24-04-2019 07:25:41.631 T: 30.51359939575195 [C]; A:[-26, 52, 196]; H: 70.07269287109375
SENSE daaa 1096 24-04-2019 07:25:42.002 T: 30.51359939575195 [C]; A:[-32, 56, 194]; H: 70.07269287109375
SENSE daab 924 24-04-2019 07:25:39.323 T: 30.26399993896484 [C]; A:[-14, -58, 214]; H: 70.7364501953125
SENSE daad 878 24-04-2019 07:25:39.299 T: 30.20159912109375 [C]; A:[146, 60, 194]; H: 68.4781494140625
SENSE daaa 1097 24-04-2019 07:25:42.511 T: 30.51359939575195 [C]; A:[-26, 60, 190]; H: 70.07269287109375
