SENSE daaa 1 24-04-2019 00:37:22.894 T: 31.63679885864257 [C]; A:[-6, -28, 212]; H: 66.052001953125
SENSE daaa 5376 24-04-2019 01:40:16.490 T: 31.76159858703613 [C]; A:[-14, -28, 230]; H: 66.18170166015625
SENSE daab 2327 24-04-2019 01:40:16.319 T: 31.26239967346191 [C]; A:[58, -202, 152]; H: 65.46453857421875
SENSE daaa 5377 24-04-2019 01:40:17.056 T: 31.76159858703613 [C]; A:[-14, -24, 226]; H: 66.15118408203125
SENSE daac 1691 24-04-2019 01:40:16.957 T: 30.82559967041015 [C]; A:[10, -78, 216]; H: 68.8748779296875
SENSE daaa 5378 24-04-2019 01:40:17.638 T: 31.76159858703613 [C]; A:[-10, -22, 226]; H: 66.0977783203125
SENSE daab 2328 24-04-2019 01:40:17.483 T: 31.26239967346191 [C]; A:[52, -194, 146]; H: 65.46453857421875
SENSE daaa 5379 24-04-2019 01:40:18.209 T: 31.76159858703613 [C]; A:[-14, -20, 222]; H: 66.0367431640625
SENSE daac 1692 24-04-2019 01:40:18.094 T: 30.88799858093261 [C]; A:[12, -80, 214]; H: 68.91302490234375
SENSE daaa 5380 24-04-2019 01:40:18.785 T: 31.76159858703613 [C]; A:[-12, -20, 230]; H: 66.0062255859375
SENSE daab 2329 24-04-2019 01:40:18.613 T: 31.26239967346191 [C]; A:[54, -194, 148]; H: 65.46453857421875
SENSE daaa 5381 24-04-2019 01:40:19.361 T: 31.76159858703613 [C]; A:[-8, -22, 230]; H: 65.95281982421875
SENSE daac 1693 24-04-2019 01:40:19.246 T: 30.88799858093261 [C]; A:[10, -80, 216]; H: 68.83673095703125
SENSE daaa 5382 24-04-2019 01:40:19.953 T: 31.76159858703613 [C]; A:[-10, -22, 230]; H: 65.92230224609375
SENSE daab 2330 24-04-2019 01:40:19.763 T: 31.26239967346191 [C]; A:[56, -200, 146]; H: 65.49505615234375
SENSE daaa 5383 24-04-2019 01:40:20.528 T: 31.69919967651367 [C]; A:[-16, -24, 226]; H: 65.868896484375
SENSE daac 1694 24-04-2019 01:40:20.423 T: 30.88799858093261 [C]; A:[12, -84, 214]; H: 68.88250732421875
SENSE daaa 5384 24-04-2019 01:40:21.105 T: 31.76159858703613 [C]; A:[-14, -20, 226]; H: 65.83837890625
SENSE daab 2331 24-04-2019 01:40:20.933 T: 31.32479858398437 [C]; A:[54, -200, 146]; H: 65.49505615234375
SENSE daaa 5385 24-04-2019 01:40:21.681 T: 31.76159858703613 [C]; A:[-14, -26, 232]; H: 65.807861328125
SENSE daac 1695 24-04-2019 01:40:21.565 T: 30.95039939880371 [C]; A:[8, -78, 210]; H: 68.83673095703125
SENSE daaa 5386 24-04-2019 01:40:22.257 T: 31.76159858703613 [C]; A:[-8, -28, 226]; H: 65.73919677734375
SENSE daab 2332 24-04-2019 01:40:22.093 T: 31.32479858398437 [C]; A:[56, -196, 146]; H: 65.49505615234375
SENSE daaa 5387 24-04-2019 01:40:22.784 T: 31.76159858703613 [C]; A:[-14, -26, 226]; H: 65.73919677734375
SENSE daaa 5388 24-04-2019 01:40:23.365 T: 31.76159858703613 [C]; A:[-12, -24, 232]; H: 65.70867919921875
SENSE daab 2333 24-04-2019 01:40:23.098 T: 31.26239967346191 [C]; A:[54, -196, 142]; H: 65.46453857421875
SENSE daaa 5389 24-04-2019 01:40:23.837 T: 31.76159858703613 [C]; A:[-10, -20, 226]; H: 65.67816162109375
SENSE daaa 5390 24-04-2019 01:40:24.413 T: 31.76159858703613 [C]; A:[-12, -24, 230]; H: 65.67816162109375
SENSE daab 2334 24-04-2019 01:40:24.154 T: 31.32479858398437 [C]; A:[58, -200, 150]; H: 65.46453857421875
SENSE daaa 5391 24-04-2019 01:40:24.883 T: 31.69919967651367 [C]; A:[-14, -22, 232]; H: 65.67816162109375
SENSE daaa 5392 24-04-2019 01:40:25.471 T: 31.76159858703613 [C]; A:[-14, -20, 232]; H: 65.64764404296875
SENSE daab 2335 24-04-2019 01:40:25.223 T: 31.26239967346191 [C]; A:[56, -198, 146]; H: 65.46453857421875
SENSE daaa 5393 24-04-2019 01:40:25.933 T: 31.69919967651367 [C]; A:[-16, -26, 236]; H: 65.64764404296875
SENSE daab 2336 24-04-2019 01:40:26.238 T: 31.26239967346191 [C]; A:[56, -200, 142]; H: 65.46453857421875
SENSE daaa 5394 24-04-2019 01:40:26.596 T: 31.69919967651367 [C]; A:[-16, -24, 234]; H: 65.64764404296875
SENSE daaa 5395 24-04-2019 01:40:27.081 T: 31.76159858703613 [C]; A:[-14, -22, 230]; H: 65.64764404296875
SENSE daab 2337 24-04-2019 01:40:26.920 T: 31.26239967346191 [C]; A:[58, -198, 142]; H: 65.46453857421875
SENSE daaa 5396 24-04-2019 01:40:27.558 T: 31.69919967651367 [C]; A:[-16, -20, 230]; H: 65.64764404296875
SENSE daaa 5397 24-04-2019 01:40:28.134 T: 31.76159858703613 [C]; A:[-14, -20, 230]; H: 65.624755859375
SENSE daaa 5398 24-04-2019 01:40:28.596 T: 31.69919967651367 [C]; A:[-14, -24, 224]; H: 65.64764404296875
SENSE daad 1430 24-04-2019 01:40:02.921 T: 31.69919967651367 [C]; A:[-42, 42, 190]; H: 67.40240478515625
SENSE daac 1696 24-04-2019 01:40:28.563 T: 30.88799858093261 [C]; A:[6, -80, 216]; H: 68.83673095703125
SENSE daaa 5399 24-04-2019 01:40:29.129 T: 31.76159858703613 [C]; A:[-10, -24, 230]; H: 65.64764404296875
SENSE daac 1697 24-04-2019 01:40:29.604 T: 30.82559967041015 [C]; A:[8, -76, 212]; H: 68.83673095703125
SENSE daaa 5400 24-04-2019 01:40:29.984 T: 31.69919967651367 [C]; A:[-12, -22, 232]; H: 65.64764404296875
SENSE daaa 5401 24-04-2019 01:40:30.449 T: 31.69919967651367 [C]; A:[-10, -22, 230]; H: 65.64764404296875
SENSE daac 1698 24-04-2019 01:40:30.334 T: 30.88799858093261 [C]; A:[6, -82, 214]; H: 68.83673095703125
SENSE daaa 5402 24-04-2019 01:40:30.920 T: 31.76159858703613 [C]; A:[-14, -24, 230]; H: 65.64764404296875
SENSE daab 2338 24-04-2019 01:40:27.965 T: 31.26239967346191 [C]; A:[54, -198, 148]; H: 65.46453857421875
SENSE daaa 5403 24-04-2019 01:40:31.497 T: 31.76159858703613 [C]; A:[-16, -26, 232]; H: 65.64764404296875
SENSE daac 1699 24-04-2019 01:40:31.372 T: 30.88799858093261 [C]; A:[8, -80, 200]; H: 68.83673095703125
SENSE daaa 5404 24-04-2019 01:40:32.073 T: 31.69919967651367 [C]; A:[-12, -24, 230]; H: 65.64764404296875
SENSE daab 2339 24-04-2019 01:40:31.913 T: 31.26239967346191 [C]; A:[56, -198, 146]; H: 65.46453857421875
SENSE daaa 5405 24-04-2019 01:40:32.650 T: 31.76159858703613 [C]; A:[-18, -24, 228]; H: 65.67816162109375
SENSE daac 1700 24-04-2019 01:40:32.553 T: 30.88799858093261 [C]; A:[12, -80, 210]; H: 68.83673095703125
SENSE daaa 5406 24-04-2019 01:40:33.230 T: 31.76159858703613 [C]; A:[-12, -24, 224]; H: 65.70867919921875
SENSE daab 2340 24-04-2019 01:40:33.057 T: 31.32479858398437 [C]; A:[54, -198, 144]; H: 65.46453857421875
SENSE daaa 5407 24-04-2019 01:40:33.807 T: 31.76159858703613 [C]; A:[-12, -22, 230]; H: 65.8231201171875
SENSE daac 1701 24-04-2019 01:40:33.686 T: 30.88799858093261 [C]; A:[6, -82, 218]; H: 68.83673095703125
SENSE daaa 5408 24-04-2019 01:40:34.383 T: 31.76159858703613 [C]; A:[-14, -24, 226]; H: 65.90704345703125
SENSE daab 2341 24-04-2019 01:40:34.228 T: 31.26239967346191 [C]; A:[54, -196, 146]; H: 65.46453857421875
SENSE daaa 5409 24-04-2019 01:40:34.959 T: 31.76159858703613 [C]; A:[-10, -22, 224]; H: 65.96807861328125
SENSE daac 1702 24-04-2019 01:40:34.862 T: 30.88799858093261 [C]; A:[12, -76, 210]; H: 68.8748779296875
SENSE daaa 5410 24-04-2019 01:40:35.530 T: 31.69919967651367 [C]; A:[-12, -24, 232]; H: 65.99859619140625
SENSE daab 2342 24-04-2019 01:40:35.387 T: 31.26239967346191 [C]; A:[58, -200, 144]; H: 65.46453857421875
SENSE daaa 5411 24-04-2019 01:40:36.117 T: 31.69919967651367 [C]; A:[-12, -24, 236]; H: 65.99859619140625
SENSE daac 1703 24-04-2019 01:40:35.985 T: 30.88799858093261 [C]; A:[6, -78, 210]; H: 68.8748779296875
SENSE daaa 5412 24-04-2019 01:40:36.693 T: 31.69919967651367 [C]; A:[-16, -22, 228]; H: 65.99859619140625
SENSE daab 2343 24-04-2019 01:40:36.522 T: 31.26239967346191 [C]; A:[54, -198, 142]; H: 65.49505615234375
SENSE daaa 5413 24-04-2019 01:40:37.260 T: 31.69919967651367 [C]; A:[-20, -22, 224]; H: 65.96807861328125
SENSE daac 1704 24-04-2019 01:40:37.172 T: 30.88799858093261 [C]; A:[8, -80, 210]; H: 68.8748779296875
SENSE daaa 5414 24-04-2019 01:40:37.841 T: 31.76159858703613 [C]; A:[-12, -26, 228]; H: 65.93756103515625
SENSE daab 2344 24-04-2019 01:40:37.666 T: 31.26239967346191 [C]; A:[54, -198, 148]; H: 65.52557373046875
SENSE daaa 5415 24-04-2019 01:40:38.372 T: 31.69919967651367 [C]; A:[-10, -18, 232]; H: 65.96807861328125
SENSE daaa 5416 24-04-2019 01:40:38.948 T: 31.69919967651367 [C]; A:[-16, -22, 232]; H: 66.052001953125
SENSE daab 2345 24-04-2019 01:40:38.692 T: 31.26239967346191 [C]; A:[54, -198, 142]; H: 65.49505615234375
SENSE daaa 5417 24-04-2019 01:40:39.416 T: 31.69919967651367 [C]; A:[-16, -22, 230]; H: 66.1435546875
SENSE daaa 5418 24-04-2019 01:40:39.992 T: 31.69919967651367 [C]; A:[-16, -22, 230]; H: 66.16644287109375
SENSE daab 2346 24-04-2019 01:40:39.728 T: 31.32479858398437 [C]; A:[60, -202, 146]; H: 65.52557373046875
SENSE daac 1705 24-04-2019 01:40:40.865 T: 30.82559967041015 [C]; A:[12, -84, 214]; H: 68.8748779296875
SENSE daac 1706 24-04-2019 01:40:41.416 T: 30.88799858093261 [C]; A:[6, -76, 210]; H: 68.8748779296875
SENSE daac 1707 24-04-2019 01:40:41.973 T: 30.88799858093261 [C]; A:[6, -78, 216]; H: 68.8748779296875
SENSE daac 1708 24-04-2019 01:40:42.519 T: 30.82559967041015 [C]; A:[10, -74, 212]; H: 68.8748779296875
SENSE daab 2347 24-04-2019 01:40:43.112 T: 31.26239967346191 [C]; A:[56, -200, 142]; H: 65.52557373046875
SENSE daac 1709 24-04-2019 01:40:43.080 T: 30.88799858093261 [C]; A:[10, -80, 216]; H: 68.8748779296875
SENSE daab 2348 24-04-2019 01:40:43.635 T: 31.26239967346191 [C]; A:[54, -196, 144]; H: 65.52557373046875
SENSE daab 2349 24-04-2019 01:40:44.197 T: 31.26239967346191 [C]; A:[52, -196, 152]; H: 65.52557373046875
SENSE daab 2350 24-04-2019 01:40:44.730 T: 31.26239967346191 [C]; A:[52, -196, 142]; H: 65.55609130859375
SENSE daad 1431 24-04-2019 01:40:43.538 T: 31.69919967651367 [C]; A:[-44, 46, 190]; H: 67.455810546875
SENSE daab 2351 24-04-2019 01:40:45.252 T: 31.26239967346191 [C]; A:[54, -194, 142]; H: 65.55609130859375
SENSE daab 2352 24-04-2019 01:40:45.820 T: 31.26239967346191 [C]; A:[52, -194, 146]; H: 65.55609130859375
SENSE daad 1432 24-04-2019 01:40:44.610 T: 31.69919967651367 [C]; A:[-46, 50, 190]; H: 67.455810546875
SENSE daaa 5419 24-04-2019 01:40:40.535 T: 31.76159858703613 [C]; A:[-14, -24, 230]; H: 66.16644287109375
SENSE daaa 5420 24-04-2019 01:40:46.967 T: 31.69919967651367 [C]; A:[-10, -28, 230]; H: 65.90704345703125
SENSE daad 1433 24-04-2019 01:40:45.704 T: 31.69919967651367 [C]; A:[-44, 50, 192]; H: 67.455810546875
SENSE daaa 5421 24-04-2019 01:40:47.454 T: 31.69919967651367 [C]; A:[-10, -22, 228]; H: 65.90704345703125
SENSE daaa 5422 24-04-2019 01:40:48.030 T: 31.69919967651367 [C]; A:[-12, -20, 234]; H: 65.8841552734375
SENSE daad 1434 24-04-2019 01:40:46.759 T: 31.69919967651367 [C]; A:[-46, 48, 190]; H: 67.455810546875
SENSE daaa 5423 24-04-2019 01:40:48.502 T: 31.69919967651367 [C]; A:[-12, -28, 228]; H: 65.8841552734375
SENSE daaa 5424 24-04-2019 01:40:49.068 T: 31.69919967651367 [C]; A:[-12, -22, 230]; H: 65.8536376953125
SENSE daad 1435 24-04-2019 01:40:47.824 T: 31.69919967651367 [C]; A:[-42, 50, 192]; H: 67.455810546875
SENSE daab 2353 24-04-2019 01:40:46.338 T: 31.26239967346191 [C]; A:[58, -200, 144]; H: 65.55609130859375
SENSE daaa 5425 24-04-2019 01:40:49.612 T: 31.69919967651367 [C]; A:[-10, -22, 232]; H: 65.8231201171875
SENSE daab 2354 24-04-2019 01:40:50.085 T: 31.26239967346191 [C]; A:[60, -202, 148]; H: 65.55609130859375
SENSE daaa 5426 24-04-2019 01:40:50.457 T: 31.69919967651367 [C]; A:[-10, -26, 232]; H: 65.7926025390625
SENSE daac 1710 24-04-2019 01:40:44.128 T: 30.88799858093261 [C]; A:[6, -74, 212]; H: 68.8748779296875
SENSE daaa 5427 24-04-2019 01:40:50.941 T: 31.69919967651367 [C]; A:[-12, -22, 232]; H: 65.7926025390625
SENSE daaa 5428 24-04-2019 01:40:51.507 T: 31.69919967651367 [C]; A:[-12, -22, 226]; H: 65.7926025390625
SENSE daac 1711 24-04-2019 01:40:51.286 T: 30.88799858093261 [C]; A:[6, -80, 214]; H: 68.8748779296875
SENSE daaa 5429 24-04-2019 01:40:51.979 T: 31.69919967651367 [C]; A:[-18, -20, 224]; H: 65.7926025390625
SENSE daaa 5430 24-04-2019 01:40:52.551 T: 31.69919967651367 [C]; A:[-16, -20, 230]; H: 65.7926025390625
SENSE daac 1712 24-04-2019 01:40:52.364 T: 30.88799858093261 [C]; A:[12, -74, 216]; H: 68.8748779296875
SENSE daaa 5431 24-04-2019 01:40:53.023 T: 31.69919967651367 [C]; A:[-4, -28, 230]; H: 65.7926025390625
SENSE daad 1436 24-04-2019 01:40:48.930 T: 31.69919967651367 [C]; A:[-46, 44, 192]; H: 67.455810546875
SENSE daaa 5432 24-04-2019 01:40:53.599 T: 31.69919967651367 [C]; A:[-10, -26, 230]; H: 65.7926025390625
SENSE daac 1713 24-04-2019 01:40:53.471 T: 30.88799858093261 [C]; A:[10, -82, 212]; H: 68.8748779296875
SENSE daaa 5433 24-04-2019 01:40:54.175 T: 31.63679885864257 [C]; A:[-14, -24, 228]; H: 65.76971435546875
SENSE daad 1437 24-04-2019 01:40:53.006 T: 31.69919967651367 [C]; A:[-44, 48, 196]; H: 67.455810546875
SENSE daaa 5434 24-04-2019 01:40:54.747 T: 31.69919967651367 [C]; A:[-14, -22, 224]; H: 65.76971435546875
SENSE daac 1714 24-04-2019 01:40:54.637 T: 30.88799858093261 [C]; A:[6, -78, 212]; H: 68.8748779296875
SENSE daaa 5435 24-04-2019 01:40:55.333 T: 31.69919967651367 [C]; A:[-12, -20, 234]; H: 65.76971435546875
SENSE daad 1438 24-04-2019 01:40:54.151 T: 31.69919967651367 [C]; A:[-46, 50, 198]; H: 67.455810546875
SENSE daaa 5436 24-04-2019 01:40:55.899 T: 31.69919967651367 [C]; A:[-12, -24, 228]; H: 65.76971435546875
SENSE daac 1715 24-04-2019 01:40:55.784 T: 30.82559967041015 [C]; A:[8, -82, 214]; H: 68.8748779296875
SENSE daaa 5437 24-04-2019 01:40:56.435 T: 31.76159858703613 [C]; A:[-14, -24, 236]; H: 65.76971435546875
SENSE daaa 5438 24-04-2019 01:40:57.007 T: 31.69919967651367 [C]; A:[-14, -22, 224]; H: 65.76971435546875
SENSE daac 1716 24-04-2019 01:40:56.802 T: 30.82559967041015 [C]; A:[10, -80, 212]; H: 68.8748779296875
SENSE daaa 5439 24-04-2019 01:40:57.469 T: 31.69919967651367 [C]; A:[-6, -28, 226]; H: 65.76971435546875
SENSE daaa 5440 24-04-2019 01:40:58.045 T: 31.69919967651367 [C]; A:[-14, -24, 224]; H: 65.73919677734375
SENSE daac 1717 24-04-2019 01:40:57.830 T: 30.88799858093261 [C]; A:[6, -74, 214]; H: 68.8748779296875
SENSE daaa 5441 24-04-2019 01:40:58.593 T: 31.69919967651367 [C]; A:[-12, -24, 224]; H: 65.73919677734375
SENSE daaa 5442 24-04-2019 01:40:59.153 T: 31.69919967651367 [C]; A:[-12, -24, 226]; H: 65.73919677734375
SENSE daac 1718 24-04-2019 01:40:58.952 T: 30.88799858093261 [C]; A:[6, -80, 210]; H: 68.8748779296875
SENSE daad 1439 24-04-2019 01:40:58.258 T: 31.69919967651367 [C]; A:[-42, 48, 200]; H: 67.455810546875
SENSE daaa 5443 24-04-2019 01:40:59.711 T: 31.69919967651367 [C]; A:[-18, -16, 230]; H: 65.73919677734375
SENSE daac 1719 24-04-2019 01:41:00.068 T: 30.88799858093261 [C]; A:[10, -80, 222]; H: 68.83673095703125
SENSE daaa 5444 24-04-2019 01:41:00.499 T: 31.69919967651367 [C]; A:[-14, -20, 232]; H: 65.73919677734375
SENSE daad 1440 24-04-2019 01:40:59.373 T: 31.69919967651367 [C]; A:[-46, 44, 192]; H: 67.455810546875
SENSE daaa 5445 24-04-2019 01:41:01.036 T: 31.69919967651367 [C]; A:[-8, -26, 226]; H: 65.70867919921875
SENSE daaa 5446 24-04-2019 01:41:01.612 T: 31.69919967651367 [C]; A:[-10, -26, 234]; H: 65.70867919921875
SENSE daad 1441 24-04-2019 01:41:00.328 T: 31.69919967651367 [C]; A:[-42, 48, 198]; H: 67.43292236328125
SENSE daaa 5447 24-04-2019 01:41:02.084 T: 31.69919967651367 [C]; A:[-16, -24, 230]; H: 65.70867919921875
SENSE daab 2355 24-04-2019 01:41:02.928 T: 31.26239967346191 [C]; A:[56, -196, 144]; H: 65.52557373046875
SENSE daab 2356 24-04-2019 01:41:03.455 T: 31.26239967346191 [C]; A:[48, -196, 146]; H: 65.52557373046875
SENSE daab 2357 24-04-2019 01:41:03.963 T: 31.26239967346191 [C]; A:[56, -198, 142]; H: 65.52557373046875
SENSE daac 1720 24-04-2019 01:41:03.842 T: 30.88799858093261 [C]; A:[16, -78, 206]; H: 68.83673095703125
SENSE daab 2358 24-04-2019 01:41:04.475 T: 31.26239967346191 [C]; A:[58, -200, 146]; H: 65.52557373046875
SENSE daab 2359 24-04-2019 01:41:05.043 T: 31.26239967346191 [C]; A:[54, -196, 144]; H: 65.52557373046875
SENSE daac 1721 24-04-2019 01:41:04.879 T: 30.88799858093261 [C]; A:[12, -78, 216]; H: 68.83673095703125
SENSE daaa 5448 24-04-2019 01:41:02.660 T: 31.69919967651367 [C]; A:[-16, -22, 226]; H: 65.70867919921875
SENSE daad 1442 24-04-2019 01:41:01.493 T: 31.69919967651367 [C]; A:[-42, 48, 188]; H: 67.455810546875
SENSE daaa 5449 24-04-2019 01:41:06.133 T: 31.69919967651367 [C]; A:[-10, -22, 230]; H: 65.70867919921875
SENSE daaa 5450 24-04-2019 01:41:06.708 T: 31.69919967651367 [C]; A:[-6, -26, 230]; H: 65.70867919921875
SENSE daad 1443 24-04-2019 01:41:05.439 T: 31.69919967651367 [C]; A:[-44, 46, 194]; H: 67.455810546875
SENSE daaa 5451 24-04-2019 01:41:07.170 T: 31.69919967651367 [C]; A:[-10, -24, 234]; H: 65.70867919921875
SENSE daaa 5452 24-04-2019 01:41:07.757 T: 31.69919967651367 [C]; A:[-10, -24, 230]; H: 65.67816162109375
SENSE daad 1444 24-04-2019 01:41:06.465 T: 31.69919967651367 [C]; A:[-44, 44, 192]; H: 67.43292236328125
SENSE daaa 5453 24-04-2019 01:41:08.224 T: 31.69919967651367 [C]; A:[-10, -24, 234]; H: 65.67816162109375
SENSE daab 2360 24-04-2019 01:41:05.566 T: 31.26239967346191 [C]; A:[56, -198, 140]; H: 65.52557373046875
SENSE daaa 5454 24-04-2019 01:41:08.795 T: 31.69919967651367 [C]; A:[-12, -24, 226]; H: 65.67816162109375
SENSE daad 1445 24-04-2019 01:41:07.526 T: 31.63679885864257 [C]; A:[-42, 50, 192]; H: 67.43292236328125
SENSE daaa 5455 24-04-2019 01:41:09.371 T: 31.69919967651367 [C]; A:[-22, -22, 230]; H: 65.67816162109375
SENSE daab 2361 24-04-2019 01:41:09.204 T: 31.26239967346191 [C]; A:[60, -198, 146]; H: 65.55609130859375
SENSE daaa 5456 24-04-2019 01:41:09.947 T: 31.69919967651367 [C]; A:[-12, -26, 228]; H: 65.67816162109375
SENSE daaa 5457 24-04-2019 01:41:10.523 T: 31.69919967651367 [C]; A:[-14, -26, 228]; H: 65.67816162109375
SENSE daab 2362 24-04-2019 01:41:10.289 T: 31.26239967346191 [C]; A:[56, -196, 146]; H: 65.55609130859375
SENSE daaa 5458 24-04-2019 01:41:11.010 T: 31.69919967651367 [C]; A:[-16, -20, 234]; H: 65.67816162109375
SENSE daaa 5459 24-04-2019 01:41:11.586 T: 31.69919967651367 [C]; A:[-16, -20, 234]; H: 65.70867919921875
SENSE daaa 5460 24-04-2019 01:41:12.053 T: 31.69919967651367 [C]; A:[-12, -20, 230]; H: 65.70867919921875
SENSE daac 1722 24-04-2019 01:41:11.939 T: 30.88799858093261 [C]; A:[12, -76, 220]; H: 68.88250732421875
SENSE daaa 5461 24-04-2019 01:41:12.525 T: 31.69919967651367 [C]; A:[-18, -20, 232]; H: 65.70867919921875
SENSE daad 1446 24-04-2019 01:41:08.780 T: 31.69919967651367 [C]; A:[-44, 50, 192]; H: 67.43292236328125
SENSE daaa 5462 24-04-2019 01:41:13.105 T: 31.69919967651367 [C]; A:[-12, -22, 224]; H: 65.70867919921875
SENSE daac 1723 24-04-2019 01:41:12.968 T: 30.88799858093261 [C]; A:[12, -76, 212]; H: 68.88250732421875
SENSE daaa 5463 24-04-2019 01:41:13.682 T: 31.69919967651367 [C]; A:[-10, -26, 234]; H: 65.70867919921875
SENSE daad 1447 24-04-2019 01:41:12.526 T: 31.63679885864257 [C]; A:[-48, 46, 192]; H: 67.455810546875
SENSE daaa 5464 24-04-2019 01:41:14.258 T: 31.69919967651367 [C]; A:[-14, -24, 228]; H: 65.73919677734375
SENSE daac 1724 24-04-2019 01:41:14.148 T: 30.88799858093261 [C]; A:[8, -80, 212]; H: 68.88250732421875
SENSE daaa 5465 24-04-2019 01:41:14.785 T: 31.69919967651367 [C]; A:[-10, -22, 226]; H: 65.73919677734375
SENSE daaa 5466 24-04-2019 01:41:15.366 T: 31.69919967651367 [C]; A:[-16, -20, 228]; H: 65.73919677734375
SENSE daac 1725 24-04-2019 01:41:15.141 T: 30.88799858093261 [C]; A:[10, -80, 222]; H: 68.88250732421875
SENSE daaa 5467 24-04-2019 01:41:15.838 T: 31.69919967651367 [C]; A:[-20, -24, 224]; H: 65.73919677734375
SENSE daaa 5468 24-04-2019 01:41:16.414 T: 31.69919967651367 [C]; A:[-10, -24, 226]; H: 65.73919677734375
SENSE daac 1726 24-04-2019 01:41:16.194 T: 30.95039939880371 [C]; A:[8, -78, 210]; H: 68.88250732421875
SENSE daaa 5469 24-04-2019 01:41:16.957 T: 31.69919967651367 [C]; A:[-12, -22, 232]; H: 65.73919677734375
SENSE daaa 5470 24-04-2019 01:41:17.527 T: 31.69919967651367 [C]; A:[-14, -18, 234]; H: 65.73919677734375
SENSE daab 2363 24-04-2019 01:41:11.429 T: 31.26239967346191 [C]; A:[56, -194, 144]; H: 65.55609130859375
SENSE daaa 5471 24-04-2019 01:41:18.014 T: 31.69919967651367 [C]; A:[-14, -22, 222]; H: 65.73919677734375
SENSE daad 1448 24-04-2019 01:41:16.632 T: 31.69919967651367 [C]; A:[-50, 50, 192]; H: 67.43292236328125
SENSE daaa 5472 24-04-2019 01:41:18.589 T: 31.69919967651367 [C]; A:[-14, -24, 230]; H: 65.73919677734375
SENSE daab 2364 24-04-2019 01:41:18.422 T: 31.26239967346191 [C]; A:[56, -194, 144]; H: 65.52557373046875
SENSE daaa 5473 24-04-2019 01:41:19.166 T: 31.63679885864257 [C]; A:[-8, -22, 234]; H: 65.73919677734375
SENSE daad 1449 24-04-2019 01:41:17.988 T: 31.69919967651367 [C]; A:[-46, 48, 190]; H: 67.43292236328125
SENSE daaa 5474 24-04-2019 01:41:19.742 T: 31.69919967651367 [C]; A:[-16, -20, 232]; H: 65.73919677734375
SENSE daab 2365 24-04-2019 01:41:19.572 T: 31.26239967346191 [C]; A:[60, -196, 144]; H: 65.52557373046875
SENSE daac 1727 24-04-2019 01:41:17.311 T: 30.88799858093261 [C]; A:[10, -80, 214]; H: 68.88250732421875
SENSE daab 2366 24-04-2019 01:41:20.677 T: 31.26239967346191 [C]; A:[54, -198, 150]; H: 65.52557373046875
SENSE daab 2367 24-04-2019 01:41:21.205 T: 31.26239967346191 [C]; A:[58, -202, 142]; H: 65.52557373046875
SENSE daac 1728 24-04-2019 01:41:21.065 T: 30.88799858093261 [C]; A:[8, -80, 216]; H: 68.80621337890625
SENSE daab 2368 24-04-2019 01:41:21.727 T: 31.26239967346191 [C]; A:[54, -196, 142]; H: 65.52557373046875
SENSE daab 2369 24-04-2019 01:41:22.300 T: 31.26239967346191 [C]; A:[52, -196, 142]; H: 65.52557373046875
SENSE daac 1729 24-04-2019 01:41:22.133 T: 30.88799858093261 [C]; A:[6, -76, 214]; H: 68.85198974609375
SENSE daab 2370 24-04-2019 01:41:22.817 T: 31.26239967346191 [C]; A:[56, -200, 144]; H: 65.52557373046875
SENSE daaa 5475 24-04-2019 01:41:20.313 T: 31.69919967651367 [C]; A:[-16, -26, 232]; H: 65.76971435546875
SENSE daab 2371 24-04-2019 01:41:23.405 T: 31.26239967346191 [C]; A:[54, -200, 146]; H: 65.52557373046875
SENSE daaa 5476 24-04-2019 01:41:23.782 T: 31.69919967651367 [C]; A:[-16, -20, 228]; H: 65.76971435546875
SENSE daac 1730 24-04-2019 01:41:23.205 T: 30.88799858093261 [C]; A:[10, -80, 208]; H: 68.80621337890625
SENSE daaa 5477 24-04-2019 01:41:24.267 T: 31.63679885864257 [C]; A:[-14, -20, 230]; H: 65.8231201171875
SENSE daaa 5478 24-04-2019 01:41:24.833 T: 31.69919967651367 [C]; A:[-14, -20, 224]; H: 65.96807861328125
SENSE daac 1731 24-04-2019 01:41:24.630 T: 30.88799858093261 [C]; A:[6, -76, 220]; H: 68.80621337890625
SENSE daaa 5479 24-04-2019 01:41:25.295 T: 31.69919967651367 [C]; A:[-12, -28, 230]; H: 66.021484375
SENSE daaa 5480 24-04-2019 01:41:25.877 T: 31.69919967651367 [C]; A:[-18, -22, 224]; H: 66.113037109375
SENSE daac 1732 24-04-2019 01:41:25.653 T: 30.88799858093261 [C]; A:[6, -72, 212]; H: 68.85198974609375
SENSE daaa 5481 24-04-2019 01:41:26.348 T: 31.69919967651367 [C]; A:[-8, -24, 232]; H: 66.1435546875
SENSE daad 1450 24-04-2019 01:41:19.153 T: 31.63679885864257 [C]; A:[-40, 46, 192]; H: 67.43292236328125
SENSE daaa 5482 24-04-2019 01:41:26.925 T: 31.69919967651367 [C]; A:[-14, -22, 228]; H: 66.16644287109375
SENSE daac 1733 24-04-2019 01:41:26.820 T: 30.88799858093261 [C]; A:[12, -80, 208]; H: 68.80621337890625
SENSE daaa 5483 24-04-2019 01:41:27.501 T: 31.69919967651367 [C]; A:[-14, -22, 232]; H: 66.16644287109375
