SENSE daaa 1 25-04-2019 05:08:09.159 T: 28.82879829406738 [C]; A:[152, -6, 176]; H: 70.25579833984375
SENSE daaa 1240 25-04-2019 05:28:58.575 T: 29.764799118042 [C]; A:[156, -8, 174]; H: 67.1658935546875
SENSE daab 1097 25-04-2019 05:28:58.502 T: 31.51199913024902 [C]; A:[28, 26, 234]; H: 62.3135986328125
SENSE daaa 1241 25-04-2019 05:28:59.025 T: 29.82719993591308 [C]; A:[152, -8, 176]; H: 67.1658935546875
SENSE daaa 1242 25-04-2019 05:28:59.454 T: 29.764799118042 [C]; A:[150, -8, 178]; H: 67.1353759765625
SENSE daab 1098 25-04-2019 05:28:59.373 T: 31.51199913024902 [C]; A:[24, 20, 234]; H: 62.22967529296875
SENSE daaa 1243 25-04-2019 05:28:59.917 T: 29.82719993591308 [C]; A:[152, -10, 172]; H: 67.1048583984375
SENSE daac 876 25-04-2019 05:28:55.110 T: 28.64159965515136 [C]; A:[8, -38, 254]; H: 67.883056640625
SENSE daab 1099 25-04-2019 05:29:00.283 T: 31.51199913024902 [C]; A:[26, 24, 230]; H: 62.16864013671875
SENSE daab 1100 25-04-2019 05:29:00.701 T: 31.51199913024902 [C]; A:[20, 22, 230]; H: 62.16864013671875
SENSE daac 877 25-04-2019 05:29:00.614 T: 28.64159965515136 [C]; A:[8, -38, 246]; H: 67.577880859375
SENSE daab 1101 25-04-2019 05:29:01.136 T: 31.51199913024902 [C]; A:[28, 20, 234]; H: 62.16864013671875
SENSE daab 1102 25-04-2019 05:29:01.587 T: 31.44959831237792 [C]; A:[26, 22, 230]; H: 62.16864013671875
SENSE daac 878 25-04-2019 05:29:01.504 T: 28.64159965515136 [C]; A:[2, -40, 244]; H: 67.46343994140625
SENSE daab 1103 25-04-2019 05:29:02.031 T: 31.51199913024902 [C]; A:[26, 24, 238]; H: 62.19915771484375
SENSE daab 1104 25-04-2019 05:29:02.448 T: 31.51199913024902 [C]; A:[24, 20, 232]; H: 62.16864013671875
SENSE daac 879 25-04-2019 05:29:02.360 T: 28.64159965515136 [C]; A:[4, -40, 242]; H: 67.4405517578125
SENSE daab 1105 25-04-2019 05:29:02.882 T: 31.44959831237792 [C]; A:[24, 20, 236]; H: 62.13812255859375
SENSE daab 1106 25-04-2019 05:29:03.322 T: 31.44959831237792 [C]; A:[24, 18, 234]; H: 62.13812255859375
SENSE daac 880 25-04-2019 05:29:03.226 T: 28.64159965515136 [C]; A:[4, -36, 242]; H: 67.3795166015625
SENSE daab 1107 25-04-2019 05:29:03.778 T: 31.44959831237792 [C]; A:[22, 18, 230]; H: 62.10760498046875
SENSE daab 1108 25-04-2019 05:29:04.209 T: 31.44959831237792 [C]; A:[20, 20, 232]; H: 62.04656982421875
SENSE daac 881 25-04-2019 05:29:04.118 T: 28.64159965515136 [C]; A:[4, -36, 244]; H: 67.35662841796875
SENSE daab 1109 25-04-2019 05:29:04.643 T: 31.51199913024902 [C]; A:[30, 20, 232]; H: 61.98553466796875
SENSE daaa 1244 25-04-2019 05:29:05.091 T: 29.764799118042 [C]; A:[154, -6, 176]; H: 66.76153564453125
SENSE daab 1110 25-04-2019 05:29:05.059 T: 31.44959831237792 [C]; A:[28, 20, 236]; H: 61.92449951171875
SENSE daaa 1245 25-04-2019 05:29:05.569 T: 29.764799118042 [C]; A:[154, -12, 174]; H: 66.70050048828125
SENSE daaa 1246 25-04-2019 05:29:05.988 T: 29.82719993591308 [C]; A:[152, -4, 170]; H: 66.6470947265625
SENSE daab 1111 25-04-2019 05:29:05.911 T: 31.44959831237792 [C]; A:[22, 24, 238]; H: 61.840576171875
SENSE daaa 1247 25-04-2019 05:29:06.444 T: 29.764799118042 [C]; A:[152, -8, 178]; H: 66.56317138671875
SENSE daad 748 25-04-2019 05:28:56.239 T: 29.01599884033203 [C]; A:[-14, -8, 234]; H: 67.0133056640625
SENSE daaa 1248 25-04-2019 05:29:06.905 T: 29.82719993591308 [C]; A:[148, -6, 174]; H: 66.47161865234375
SENSE daaa 1249 25-04-2019 05:29:07.334 T: 29.82719993591308 [C]; A:[154, -8, 176]; H: 66.418212890625
SENSE daad 749 25-04-2019 05:29:07.253 T: 29.01599884033203 [C]; A:[-16, -12, 226]; H: 66.05963134765625
SENSE daad 750 25-04-2019 05:29:07.794 T: 29.01599884033203 [C]; A:[-16, 0, 226]; H: 65.9757080078125
SENSE daad 751 25-04-2019 05:29:08.236 T: 29.01599884033203 [C]; A:[-12, -10, 228]; H: 65.9757080078125
SENSE daad 752 25-04-2019 05:29:08.668 T: 29.01599884033203 [C]; A:[-14, -6, 222]; H: 65.9451904296875
SENSE daad 753 25-04-2019 05:29:09.120 T: 29.01599884033203 [C]; A:[-14, -8, 228]; H: 65.9451904296875
SENSE daad 754 25-04-2019 05:29:09.598 T: 29.01599884033203 [C]; A:[-16, -8, 230]; H: 65.9451904296875
SENSE daab 1112 25-04-2019 05:29:11.049 T: 31.44959831237792 [C]; A:[30, 20, 228]; H: 61.35992431640625
SENSE daab 1113 25-04-2019 05:29:11.407 T: 31.38719940185546 [C]; A:[24, 20, 234]; H: 61.29888916015625
SENSE daab 1114 25-04-2019 05:29:11.776 T: 31.38719940185546 [C]; A:[28, 20, 232]; H: 61.23785400390625
SENSE daaa 1250 25-04-2019 05:29:12.364 T: 29.764799118042 [C]; A:[154, -10, 178]; H: 65.90704345703125
SENSE daab 1115 25-04-2019 05:29:12.129 T: 31.38719940185546 [C]; A:[28, 18, 232]; H: 61.20733642578125
SENSE daaa 1251 25-04-2019 05:29:12.799 T: 29.764799118042 [C]; A:[158, -6, 176]; H: 65.87652587890625
SENSE daaa 1252 25-04-2019 05:29:13.228 T: 29.764799118042 [C]; A:[148, -6, 176]; H: 65.81549072265625
SENSE daab 1116 25-04-2019 05:29:13.148 T: 31.38719940185546 [C]; A:[24, 20, 236]; H: 61.1234130859375
SENSE daaa 1253 25-04-2019 05:29:13.684 T: 29.764799118042 [C]; A:[154, -6, 180]; H: 65.7620849609375
SENSE daaa 1254 25-04-2019 05:29:14.127 T: 29.764799118042 [C]; A:[152, -4, 174]; H: 65.7315673828125
SENSE daab 1117 25-04-2019 05:29:14.049 T: 31.38719940185546 [C]; A:[28, 18, 236]; H: 61.0623779296875
SENSE daaa 1255 25-04-2019 05:29:14.577 T: 29.764799118042 [C]; A:[150, -6, 174]; H: 65.7010498046875
SENSE daaa 1256 25-04-2019 05:29:15.006 T: 29.764799118042 [C]; A:[150, -8, 176]; H: 65.67816162109375
SENSE daab 1118 25-04-2019 05:29:14.929 T: 31.38719940185546 [C]; A:[26, 20, 228]; H: 61.0013427734375
SENSE daaa 1257 25-04-2019 05:29:15.465 T: 29.82719993591308 [C]; A:[154, -8, 176]; H: 65.64764404296875
SENSE daaa 1258 25-04-2019 05:29:15.910 T: 29.764799118042 [C]; A:[154, -8, 172]; H: 65.61712646484375
SENSE daab 1119 25-04-2019 05:29:15.831 T: 31.38719940185546 [C]; A:[28, 22, 230]; H: 60.9403076171875
SENSE daaa 1259 25-04-2019 05:29:16.359 T: 29.764799118042 [C]; A:[152, -6, 172]; H: 65.58660888671875
SENSE daaa 1260 25-04-2019 05:29:16.778 T: 29.764799118042 [C]; A:[152, 0, 176]; H: 65.58660888671875
SENSE daab 1120 25-04-2019 05:29:16.700 T: 31.38719940185546 [C]; A:[22, 26, 230]; H: 60.9403076171875
SENSE daaa 1261 25-04-2019 05:29:17.218 T: 29.764799118042 [C]; A:[152, -6, 176]; H: 65.563720703125
SENSE daaa 1262 25-04-2019 05:29:17.643 T: 29.764799118042 [C]; A:[152, -6, 176]; H: 65.533203125
SENSE daab 1121 25-04-2019 05:29:17.551 T: 31.38719940185546 [C]; A:[28, 18, 234]; H: 60.9097900390625
SENSE daaa 1263 25-04-2019 05:29:18.092 T: 29.764799118042 [C]; A:[154, 0, 174]; H: 65.533203125
SENSE daaa 1264 25-04-2019 05:29:18.521 T: 29.764799118042 [C]; A:[156, -8, 174]; H: 65.533203125
SENSE daab 1122 25-04-2019 05:29:18.442 T: 31.32479858398437 [C]; A:[26, 22, 232]; H: 60.8792724609375
SENSE daaa 1265 25-04-2019 05:29:18.971 T: 29.764799118042 [C]; A:[154, -10, 172]; H: 65.502685546875
SENSE daaa 1266 25-04-2019 05:29:19.400 T: 29.764799118042 [C]; A:[152, -10, 176]; H: 65.502685546875
SENSE daab 1123 25-04-2019 05:29:19.322 T: 31.32479858398437 [C]; A:[28, 20, 236]; H: 60.8792724609375
SENSE daaa 1267 25-04-2019 05:29:19.875 T: 29.764799118042 [C]; A:[150, -8, 178]; H: 65.47216796875
SENSE daac 882 25-04-2019 05:29:04.973 T: 28.64159965515136 [C]; A:[8, -36, 252]; H: 67.35662841796875
SENSE daad 755 25-04-2019 05:29:20.438 T: 28.95359992980957 [C]; A:[-18, -8, 234]; H: 65.83074951171875
SENSE daad 756 25-04-2019 05:29:20.885 T: 28.95359992980957 [C]; A:[-16, -12, 228]; H: 65.7926025390625
SENSE daad 757 25-04-2019 05:29:21.342 T: 28.95359992980957 [C]; A:[-16, -4, 228]; H: 65.7926025390625
SENSE daad 758 25-04-2019 05:29:21.789 T: 28.95359992980957 [C]; A:[-16, -6, 226]; H: 65.7926025390625
SENSE daad 759 25-04-2019 05:29:22.226 T: 28.95359992980957 [C]; A:[-16, -8, 226]; H: 65.7620849609375
SENSE daad 760 25-04-2019 05:29:22.698 T: 28.95359992980957 [C]; A:[-12, -10, 232]; H: 65.7315673828125
SENSE daad 761 25-04-2019 05:29:23.145 T: 28.95359992980957 [C]; A:[-14, -6, 236]; H: 65.7010498046875
SENSE daad 762 25-04-2019 05:29:23.591 T: 28.95359992980957 [C]; A:[-16, -10, 224]; H: 65.64764404296875
SENSE daad 763 25-04-2019 05:29:24.048 T: 28.95359992980957 [C]; A:[-14, -6, 232]; H: 65.58660888671875
SENSE daab 1124 25-04-2019 05:29:24.655 T: 31.32479858398437 [C]; A:[24, 18, 234]; H: 61.0623779296875
SENSE daaa 1268 25-04-2019 05:29:24.988 T: 29.764799118042 [C]; A:[154, -10, 178]; H: 65.38824462890625
SENSE daab 1125 25-04-2019 05:29:25.336 T: 31.32479858398437 [C]; A:[22, 24, 232]; H: 61.0318603515625
SENSE daab 1126 25-04-2019 05:29:25.770 T: 31.32479858398437 [C]; A:[28, 22, 232]; H: 61.0318603515625
SENSE daac 883 25-04-2019 05:29:25.687 T: 28.57919883728027 [C]; A:[2, -40, 242]; H: 65.55609130859375
SENSE daab 1127 25-04-2019 05:29:26.204 T: 31.32479858398437 [C]; A:[28, 16, 232]; H: 61.0318603515625
SENSE daab 1128 25-04-2019 05:29:26.639 T: 31.32479858398437 [C]; A:[26, 26, 238]; H: 61.0623779296875
SENSE daac 884 25-04-2019 05:29:26.559 T: 28.57919883728027 [C]; A:[6, -38, 238]; H: 65.40350341796875
SENSE daab 1129 25-04-2019 05:29:27.074 T: 31.32479858398437 [C]; A:[28, 20, 230]; H: 61.0013427734375
SENSE daab 1130 25-04-2019 05:29:27.491 T: 31.32479858398437 [C]; A:[28, 22, 228]; H: 60.9403076171875
SENSE daac 885 25-04-2019 05:29:27.404 T: 28.51679992675781 [C]; A:[6, -38, 240]; H: 65.319580078125
SENSE daab 1131 25-04-2019 05:29:27.941 T: 31.26239967346191 [C]; A:[28, 20, 234]; H: 60.88690185546875
SENSE daab 1132 25-04-2019 05:29:28.371 T: 31.26239967346191 [C]; A:[24, 24, 234]; H: 60.79534912109375
SENSE daac 886 25-04-2019 05:29:28.285 T: 28.51679992675781 [C]; A:[6, -38, 246]; H: 65.319580078125
SENSE daab 1133 25-04-2019 05:29:28.816 T: 31.32479858398437 [C]; A:[24, 22, 228]; H: 60.76483154296875
SENSE daab 1134 25-04-2019 05:29:29.232 T: 31.32479858398437 [C]; A:[24, 22, 232]; H: 60.70379638671875
SENSE daac 887 25-04-2019 05:29:29.146 T: 28.51679992675781 [C]; A:[4, -40, 246]; H: 65.2890625
SENSE daab 1135 25-04-2019 05:29:29.687 T: 31.32479858398437 [C]; A:[24, 18, 232]; H: 60.67327880859375
SENSE daad 764 25-04-2019 05:29:24.575 T: 28.95359992980957 [C]; A:[-14, -6, 230]; H: 65.533203125
SENSE daab 1136 25-04-2019 05:29:30.124 T: 31.26239967346191 [C]; A:[24, 22, 228]; H: 60.64276123046875
SENSE daab 1137 25-04-2019 05:29:30.540 T: 31.32479858398437 [C]; A:[28, 20, 230]; H: 60.61224365234375
SENSE daad 765 25-04-2019 05:29:30.460 T: 28.89119911193847 [C]; A:[-16, -12, 226]; H: 65.38824462890625
SENSE daab 1138 25-04-2019 05:29:31.000 T: 31.32479858398437 [C]; A:[24, 18, 232]; H: 60.61224365234375
SENSE daab 1139 25-04-2019 05:29:31.416 T: 31.26239967346191 [C]; A:[30, 18, 230]; H: 60.61224365234375
SENSE daab 1140 25-04-2019 05:29:31.779 T: 31.26239967346191 [C]; A:[26, 20, 228]; H: 60.58172607421875
SENSE daab 1141 25-04-2019 05:29:32.163 T: 31.32479858398437 [C]; A:[22, 22, 232]; H: 60.58172607421875
SENSE daab 1142 25-04-2019 05:29:32.505 T: 31.26239967346191 [C]; A:[28, 22, 238]; H: 60.58172607421875
SENSE daab 1143 25-04-2019 05:29:32.849 T: 31.32479858398437 [C]; A:[22, 22, 234]; H: 60.61224365234375
SENSE daab 1144 25-04-2019 05:29:33.192 T: 31.26239967346191 [C]; A:[22, 20, 232]; H: 60.61224365234375
SENSE daab 1145 25-04-2019 05:29:33.545 T: 31.26239967346191 [C]; A:[32, 20, 232]; H: 60.61224365234375
SENSE daab 1146 25-04-2019 05:29:33.898 T: 31.26239967346191 [C]; A:[30, 20, 232]; H: 60.61224365234375
SENSE daab 1147 25-04-2019 05:29:34.368 T: 31.26239967346191 [C]; A:[26, 18, 232]; H: 60.64276123046875
SENSE daab 1148 25-04-2019 05:29:34.804 T: 31.26239967346191 [C]; A:[30, 18, 234]; H: 60.67327880859375
SENSE daaa 1269 25-04-2019 05:29:35.152 T: 29.7023983001709 [C]; A:[154, -12, 164]; H: 65.2738037109375
SENSE daac 888 25-04-2019 05:29:34.720 T: 28.45439910888671 [C]; A:[2, -38, 244]; H: 65.22802734375
SENSE daaa 1270 25-04-2019 05:29:35.638 T: 29.764799118042 [C]; A:[158, -8, 184]; H: 65.22039794921875
SENSE daaa 1271 25-04-2019 05:29:36.081 T: 29.764799118042 [C]; A:[158, -8, 174]; H: 65.15936279296875
SENSE daac 889 25-04-2019 05:29:35.995 T: 28.39199829101562 [C]; A:[4, -36, 242]; H: 65.34246826171875
SENSE daaa 1272 25-04-2019 05:29:36.531 T: 29.7023983001709 [C]; A:[150, -10, 178]; H: 65.136474609375
SENSE daad 766 25-04-2019 05:29:31.335 T: 28.89119911193847 [C]; A:[-14, -8, 228]; H: 65.38824462890625
SENSE daaa 1273 25-04-2019 05:29:36.978 T: 29.7023983001709 [C]; A:[152, 0, 180]; H: 65.075439453125
SENSE daaa 1274 25-04-2019 05:29:37.397 T: 29.764799118042 [C]; A:[154, -10, 174]; H: 65.044921875
SENSE daad 767 25-04-2019 05:29:37.318 T: 28.89119911193847 [C]; A:[-18, -10, 224]; H: 65.10595703125
SENSE daad 768 25-04-2019 05:29:37.854 T: 28.82879829406738 [C]; A:[-12, -6, 232]; H: 65.075439453125
SENSE daad 769 25-04-2019 05:29:38.286 T: 28.82879829406738 [C]; A:[-14, -6, 236]; H: 65.05255126953125
SENSE daad 770 25-04-2019 05:29:38.738 T: 28.82879829406738 [C]; A:[-14, -10, 224]; H: 65.02203369140625
SENSE daad 771 25-04-2019 05:29:39.200 T: 28.82879829406738 [C]; A:[-12, -8, 228]; H: 64.99151611328125
SENSE daab 1149 25-04-2019 05:29:39.948 T: 31.13759994506835 [C]; A:[30, 18, 236]; H: 60.82586669921875
SENSE daad 772 25-04-2019 05:29:39.642 T: 28.82879829406738 [C]; A:[-18, -8, 230]; H: 64.99151611328125
SENSE daab 1150 25-04-2019 05:29:40.382 T: 31.19999885559082 [C]; A:[28, 20, 230]; H: 60.85638427734375
SENSE daab 1151 25-04-2019 05:29:40.798 T: 31.13759994506835 [C]; A:[22, 22, 232]; H: 60.85638427734375
SENSE daad 773 25-04-2019 05:29:40.721 T: 28.82879829406738 [C]; A:[-10, -6, 230]; H: 64.9075927734375
SENSE daac 890 25-04-2019 05:29:41.474 T: 28.39199829101562 [C]; A:[4, -36, 252]; H: 65.18988037109375
SENSE daad 774 25-04-2019 05:29:41.410 T: 28.82879829406738 [C]; A:[-8, -10, 226]; H: 64.86944580078125
SENSE daac 891 25-04-2019 05:29:41.957 T: 28.39199829101562 [C]; A:[6, -32, 246]; H: 65.18988037109375
SENSE daaa 1275 25-04-2019 05:29:42.463 T: 29.63999938964843 [C]; A:[154, -8, 172]; H: 64.8770751953125
SENSE daaa 1276 25-04-2019 05:29:42.830 T: 29.7023983001709 [C]; A:[156, -6, 168]; H: 64.8465576171875
SENSE daad 775 25-04-2019 05:29:42.319 T: 28.82879829406738 [C]; A:[-10, -8, 226]; H: 64.8770751953125
SENSE daaa 1277 25-04-2019 05:29:43.273 T: 29.7023983001709 [C]; A:[152, -6, 172]; H: 64.8465576171875
SENSE daaa 1278 25-04-2019 05:29:43.697 T: 29.7023983001709 [C]; A:[154, 0, 174]; H: 64.8770751953125
SENSE daad 776 25-04-2019 05:29:43.625 T: 28.76639938354492 [C]; A:[-16, -10, 232]; H: 64.8770751953125
SENSE daad 777 25-04-2019 05:29:44.166 T: 28.82879829406738 [C]; A:[-10, -10, 226]; H: 64.8770751953125
SENSE daad 778 25-04-2019 05:29:44.618 T: 28.76639938354492 [C]; A:[-16, -8, 226]; H: 64.8770751953125
SENSE daad 779 25-04-2019 05:29:45.096 T: 28.82879829406738 [C]; A:[-12, -12, 236]; H: 64.85418701171875
SENSE daad 780 25-04-2019 05:29:45.552 T: 28.82879829406738 [C]; A:[-16, -10, 226]; H: 64.85418701171875
SENSE daad 781 25-04-2019 05:29:46.034 T: 28.82879829406738 [C]; A:[-14, -8, 232]; H: 64.85418701171875
SENSE daad 782 25-04-2019 05:29:46.466 T: 28.82879829406738 [C]; A:[-16, -8, 226]; H: 64.85418701171875
SENSE daad 783 25-04-2019 05:29:46.898 T: 28.82879829406738 [C]; A:[-14, -6, 224]; H: 64.85418701171875
SENSE daac 892 25-04-2019 05:29:42.385 T: 28.32959938049316 [C]; A:[0, -38, 244]; H: 65.22802734375
SENSE daac 893 25-04-2019 05:29:47.571 T: 28.26719856262207 [C]; A:[4, -38, 242]; H: 65.22039794921875
SENSE daad 784 25-04-2019 05:29:47.350 T: 28.82879829406738 [C]; A:[-16, -10, 232]; H: 64.85418701171875
SENSE daac 894 25-04-2019 05:29:48.078 T: 28.26719856262207 [C]; A:[6, -42, 240]; H: 65.22039794921875
SENSE daaa 1279 25-04-2019 05:29:48.734 T: 29.7023983001709 [C]; A:[156, -8, 172]; H: 64.8160400390625
SENSE daac 895 25-04-2019 05:29:48.496 T: 28.26719856262207 [C]; A:[6, -38, 242]; H: 65.22039794921875
SENSE daaa 1280 25-04-2019 05:29:49.176 T: 29.7023983001709 [C]; A:[148, -10, 172]; H: 64.8160400390625
SENSE daaa 1281 25-04-2019 05:29:49.610 T: 29.63999938964843 [C]; A:[148, -6, 172]; H: 64.79315185546875
SENSE daac 896 25-04-2019 05:29:49.516 T: 28.26719856262207 [C]; A:[4, -40, 244]; H: 65.25091552734375
SENSE daaa 1282 25-04-2019 05:29:50.045 T: 29.7023983001709 [C]; A:[150, -8, 178]; H: 64.76263427734375
SENSE daaa 1283 25-04-2019 05:29:50.459 T: 29.7023983001709 [C]; A:[154, -8, 178]; H: 64.73211669921875
SENSE daac 897 25-04-2019 05:29:50.367 T: 28.26719856262207 [C]; A:[4, -36, 242]; H: 65.25091552734375
SENSE daab 1152 25-04-2019 05:29:51.087 T: 31.13759994506835 [C]; A:[20, 24, 232]; H: 60.70379638671875
SENSE daac 898 25-04-2019 05:29:51.005 T: 28.26719856262207 [C]; A:[6, -40, 242]; H: 65.18988037109375
SENSE daab 1153 25-04-2019 05:29:51.530 T: 31.19999885559082 [C]; A:[30, 20, 228]; H: 60.70379638671875
SENSE daab 1154 25-04-2019 05:29:51.947 T: 31.19999885559082 [C]; A:[30, 14, 228]; H: 60.70379638671875
SENSE daac 899 25-04-2019 05:29:51.860 T: 28.26719856262207 [C]; A:[8, -38, 242]; H: 65.00677490234375
SENSE daab 1155 25-04-2019 05:29:52.397 T: 31.19999885559082 [C]; A:[26, 22, 232]; H: 60.70379638671875
SENSE daab 1156 25-04-2019 05:29:52.832 T: 31.19999885559082 [C]; A:[22, 24, 240]; H: 60.70379638671875
SENSE daac 900 25-04-2019 05:29:52.741 T: 28.2047996520996 [C]; A:[6, -40, 244]; H: 64.94573974609375
SENSE daab 1157 25-04-2019 05:29:53.267 T: 31.13759994506835 [C]; A:[24, 18, 228]; H: 60.64276123046875
SENSE daad 785 25-04-2019 05:29:48.433 T: 28.82879829406738 [C]; A:[-12, -4, 230]; H: 64.85418701171875
SENSE daac 901 25-04-2019 05:29:53.607 T: 28.2047996520996 [C]; A:[6, -42, 240]; H: 64.94573974609375
SENSE daac 902 25-04-2019 05:29:54.085 T: 28.14239883422851 [C]; A:[8, -38, 248]; H: 64.94573974609375
SENSE daad 786 25-04-2019 05:29:53.975 T: 28.70399856567382 [C]; A:[-18, -12, 230]; H: 64.36590576171875
SENSE daac 903 25-04-2019 05:29:54.577 T: 28.2047996520996 [C]; A:[4, -34, 246]; H: 65.00677490234375
SENSE daac 904 25-04-2019 05:29:55.011 T: 28.2047996520996 [C]; A:[0, -36, 242]; H: 65.03729248046875
SENSE daad 787 25-04-2019 05:29:54.943 T: 28.64159965515136 [C]; A:[-10, -12, 228]; H: 64.36590576171875
SENSE daaa 1284 25-04-2019 05:29:55.586 T: 29.63999938964843 [C]; A:[152, -8, 172]; H: 64.25909423828125
SENSE daaa 1285 25-04-2019 05:29:56.029 T: 29.63999938964843 [C]; A:[154, -6, 178]; H: 64.2362060546875
SENSE daad 788 25-04-2019 05:29:55.946 T: 28.64159965515136 [C]; A:[-12, -10, 226]; H: 64.3277587890625
SENSE daad 789 25-04-2019 05:29:56.482 T: 28.70399856567382 [C]; A:[-10, -8, 224]; H: 64.3277587890625
SENSE daad 790 25-04-2019 05:29:56.924 T: 28.64159965515136 [C]; A:[-16, -10, 232]; H: 64.3582763671875
SENSE daad 791 25-04-2019 05:29:57.377 T: 28.64159965515136 [C]; A:[-18, -8, 230]; H: 64.38116455078125
SENSE daad 792 25-04-2019 05:29:57.843 T: 28.64159965515136 [C]; A:[-14, -8, 232]; H: 64.41168212890625
SENSE daab 1158 25-04-2019 05:29:58.479 T: 31.19999885559082 [C]; A:[28, 18, 228]; H: 60.64276123046875
SENSE daab 1159 25-04-2019 05:29:58.847 T: 31.19999885559082 [C]; A:[24, 22, 232]; H: 60.64276123046875
SENSE daab 1160 25-04-2019 05:29:59.190 T: 31.19999885559082 [C]; A:[22, 20, 232]; H: 60.64276123046875
SENSE daab 1161 25-04-2019 05:29:59.565 T: 31.13759994506835 [C]; A:[30, 20, 232]; H: 60.61224365234375
SENSE daab 1162 25-04-2019 05:29:59.907 T: 31.13759994506835 [C]; A:[30, 28, 230]; H: 60.58172607421875
SENSE daab 1163 25-04-2019 05:30:00.260 T: 31.13759994506835 [C]; A:[28, 18, 228]; H: 60.58172607421875
SENSE daac 905 25-04-2019 05:29:55.513 T: 28.2047996520996 [C]; A:[6, -38, 242]; H: 65.09832763671875
SENSE daab 1164 25-04-2019 05:30:00.690 T: 31.13759994506835 [C]; A:[26, 22, 232]; H: 60.55120849609375
SENSE daaa 1286 25-04-2019 05:30:01.124 T: 29.57759857177734 [C]; A:[148, 0, 172]; H: 64.343017578125
SENSE daab 1165 25-04-2019 05:30:01.115 T: 31.13759994506835 [C]; A:[26, 24, 230]; H: 60.52069091796875
SENSE daab 1166 25-04-2019 05:30:01.619 T: 31.13759994506835 [C]; A:[26, 26, 228]; H: 60.49017333984375
SENSE daab 1167 25-04-2019 05:30:01.962 T: 31.13759994506835 [C]; A:[24, 20, 234]; H: 60.49017333984375
SENSE daab 1168 25-04-2019 05:30:02.305 T: 31.13759994506835 [C]; A:[24, 24, 232]; H: 60.49017333984375
SENSE daab 1169 25-04-2019 05:30:02.648 T: 31.13759994506835 [C]; A:[24, 18, 232]; H: 60.49017333984375
SENSE daab 1170 25-04-2019 05:30:02.992 T: 31.13759994506835 [C]; A:[28, 22, 232]; H: 60.49017333984375
SENSE daab 1171 25-04-2019 05:30:03.345 T: 31.13759994506835 [C]; A:[26, 22, 238]; H: 60.45965576171875
SENSE daad 793 25-04-2019 05:29:58.399 T: 28.64159965515136 [C]; A:[-12, -6, 228]; H: 64.44219970703125
SENSE daab 1172 25-04-2019 05:30:03.785 T: 31.07519912719726 [C]; A:[26, 24, 230]; H: 60.45965576171875
SENSE daab 1173 25-04-2019 05:30:04.216 T: 31.13759994506835 [C]; A:[28, 18, 234]; H: 60.45965576171875
SENSE daad 794 25-04-2019 05:30:04.134 T: 28.57919883728027 [C]; A:[-14, -10, 234]; H: 64.64056396484375
SENSE daab 1174 25-04-2019 05:30:04.650 T: 31.13759994506835 [C]; A:[22, 16, 230]; H: 60.45965576171875
SENSE daab 1175 25-04-2019 05:30:05.066 T: 31.13759994506835 [C]; A:[22, 24, 234]; H: 60.45965576171875
SENSE daad 795 25-04-2019 05:30:04.994 T: 28.64159965515136 [C]; A:[-16, -8, 234]; H: 64.64056396484375
SENSE daab 1176 25-04-2019 05:30:05.506 T: 31.13759994506835 [C]; A:[28, 20, 238]; H: 60.45965576171875
SENSE daaa 1287 25-04-2019 05:30:06.157 T: 29.57759857177734 [C]; A:[152, -6, 174]; H: 64.404052734375
SENSE daab 1177 25-04-2019 05:30:05.937 T: 31.13759994506835 [C]; A:[24, 24, 230]; H: 60.45965576171875
SENSE daaa 1288 25-04-2019 05:30:06.582 T: 29.57759857177734 [C]; A:[150, -8, 176]; H: 64.404052734375
SENSE daaa 1289 25-04-2019 05:30:06.996 T: 29.57759857177734 [C]; A:[152, -6, 170]; H: 64.37353515625
SENSE daab 1178 25-04-2019 05:30:06.922 T: 31.13759994506835 [C]; A:[28, 22, 230]; H: 60.45965576171875
SENSE daaa 1290 25-04-2019 05:30:07.431 T: 29.57759857177734 [C]; A:[150, -6, 180]; H: 64.404052734375
SENSE daaa 1291 25-04-2019 05:30:07.845 T: 29.57759857177734 [C]; A:[154, -8, 182]; H: 64.404052734375
SENSE daab 1179 25-04-2019 05:30:07.763 T: 31.07519912719726 [C]; A:[28, 18, 230]; H: 60.49017333984375
SENSE daaa 1292 25-04-2019 05:30:08.295 T: 29.57759857177734 [C]; A:[152, -8, 168]; H: 64.404052734375
SENSE daaa 1293 25-04-2019 05:30:08.724 T: 29.63999938964843 [C]; A:[152, -8, 172]; H: 64.404052734375
SENSE daab 1180 25-04-2019 05:30:08.643 T: 31.13759994506835 [C]; A:[24, 24, 232]; H: 60.49017333984375
SENSE daaa 1294 25-04-2019 05:30:09.159 T: 29.57759857177734 [C]; A:[150, -10, 176]; H: 64.404052734375
SENSE daaa 1295 25-04-2019 05:30:09.573 T: 29.57759857177734 [C]; A:[154, -10, 176]; H: 64.404052734375
SENSE daab 1181 25-04-2019 05:30:09.494 T: 31.13759994506835 [C]; A:[30, 20, 230]; H: 60.52069091796875
SENSE daaa 1296 25-04-2019 05:30:10.024 T: 29.63999938964843 [C]; A:[150, -8, 172]; H: 64.4345703125
SENSE daaa 1297 25-04-2019 05:30:10.442 T: 29.57759857177734 [C]; A:[152, -6, 170]; H: 64.4345703125
