SENSE daaa 1 24-04-2019 06:55:36.336 T: 30.82559967041015 [C]; A:[-36, 62, 200]; H: 68.737548828125
SENSE daaa 1071 24-04-2019 07:03:06.098 T: 30.76319885253906 [C]; A:[-34, 60, 192]; H: 69.03509521484375
SENSE daaa 1072 24-04-2019 07:03:06.453 T: 30.76319885253906 [C]; A:[-28, 56, 196]; H: 69.03509521484375
SENSE daab 903 24-04-2019 07:03:04.978 T: 30.20159912109375 [C]; A:[-16, -58, 224]; H: 71.1484375
SENSE daaa 1073 24-04-2019 07:03:06.883 T: 30.76319885253906 [C]; A:[-32, 62, 192]; H: 69.03509521484375
SENSE daac 830 24-04-2019 07:03:05.225 T: 29.26559829711914 [C]; A:[-32, 0, 228]; H: 73.18548583984375
SENSE daaa 1074 24-04-2019 07:03:07.318 T: 30.7007999420166 [C]; A:[-34, 60, 196]; H: 69.03509521484375
SENSE daab 904 24-04-2019 07:03:05.449 T: 30.20159912109375 [C]; A:[-18, -62, 210]; H: 71.20947265625
SENSE daaa 1075 24-04-2019 07:03:07.709 T: 30.7007999420166 [C]; A:[-34, 58, 194]; H: 69.03509521484375
SENSE daad 842 24-04-2019 07:03:05.464 T: 30.13919830322265 [C]; A:[150, 56, 192]; H: 67.974609375
SENSE daaa 1076 24-04-2019 07:03:08.149 T: 30.7007999420166 [C]; A:[-28, 56, 192]; H: 69.03509521484375
SENSE daad 843 24-04-2019 07:03:05.930 T: 30.13919830322265 [C]; A:[156, 60, 192]; H: 67.974609375
SENSE daaa 1077 24-04-2019 07:03:08.579 T: 30.76319885253906 [C]; A:[-28, 58, 196]; H: 69.03509521484375
SENSE daac 832 24-04-2019 07:03:06.388 T: 29.32799911499023 [C]; A:[-30, 0, 226]; H: 73.09393310546875
SENSE daaa 1078 24-04-2019 07:03:08.974 T: 30.76319885253906 [C]; A:[-28, 58, 192]; H: 69.03509521484375
SENSE daad 844 24-04-2019 07:03:06.648 T: 30.13919830322265 [C]; A:[150, 52, 198]; H: 67.974609375
SENSE daaa 1079 24-04-2019 07:03:09.399 T: 30.76319885253906 [C]; A:[-32, 56, 192]; H: 69.03509521484375
SENSE daad 845 24-04-2019 07:03:07.015 T: 30.13919830322265 [C]; A:[152, 54, 194]; H: 67.944091796875
SENSE daaa 1080 24-04-2019 07:03:09.834 T: 30.7007999420166 [C]; A:[-30, 60, 192]; H: 69.09613037109375
SENSE daad 847 24-04-2019 07:03:07.868 T: 30.13919830322265 [C]; A:[152, 50, 200]; H: 67.944091796875
SENSE daab 909 24-04-2019 07:03:08.160 T: 30.20159912109375 [C]; A:[-14, -62, 212]; H: 71.7587890625
SENSE daaa 1081 24-04-2019 07:03:10.345 T: 30.76319885253906 [C]; A:[-26, 56, 192]; H: 69.03509521484375
SENSE daab 910 24-04-2019 07:03:08.519 T: 30.20159912109375 [C]; A:[-16, -62, 214]; H: 71.789306640625
SENSE daac 837 24-04-2019 07:03:08.766 T: 29.32799911499023 [C]; A:[-28, 0, 224]; H: 72.9947509765625
SENSE daaa 1082 24-04-2019 07:03:10.850 T: 30.7007999420166 [C]; A:[-28, 56, 192]; H: 69.09613037109375
SENSE daaa 1083 24-04-2019 07:03:11.205 T: 30.76319885253906 [C]; A:[-28, 50, 196]; H: 69.09613037109375
SENSE daab 911 24-04-2019 07:03:09.343 T: 30.20159912109375 [C]; A:[-18, -64, 224]; H: 71.81982421875
SENSE daaa 1084 24-04-2019 07:03:11.650 T: 30.76319885253906 [C]; A:[-36, 58, 192]; H: 69.09613037109375
SENSE daab 912 24-04-2019 07:03:09.776 T: 30.20159912109375 [C]; A:[-14, -64, 218]; H: 71.81982421875
SENSE daac 839 24-04-2019 07:03:10.052 T: 29.32799911499023 [C]; A:[-28, 0, 230]; H: 72.80401611328125
SENSE daaa 1085 24-04-2019 07:03:12.130 T: 30.76319885253906 [C]; A:[-26, 56, 192]; H: 69.09613037109375
SENSE daab 913 24-04-2019 07:03:10.280 T: 30.20159912109375 [C]; A:[-12, -62, 216]; H: 71.81982421875
SENSE daaa 1086 24-04-2019 07:03:12.555 T: 30.7007999420166 [C]; A:[-34, 60, 192]; H: 69.03509521484375
SENSE daab 914 24-04-2019 07:03:10.715 T: 30.20159912109375 [C]; A:[-12, -60, 214]; H: 71.789306640625
SENSE daaa 1087 24-04-2019 07:03:12.986 T: 30.7007999420166 [C]; A:[-28, 62, 192]; H: 69.03509521484375
SENSE daaa 1089 24-04-2019 07:03:13.581 T: 30.7007999420166 [C]; A:[-34, 60, 192]; H: 69.03509521484375
SENSE daab 916 24-04-2019 07:03:11.584 T: 30.20159912109375 [C]; A:[-16, -60, 210]; H: 71.72064208984375
SENSE daaa 1090 24-04-2019 07:03:14.021 T: 30.7007999420166 [C]; A:[-28, 56, 192]; H: 69.09613037109375
SENSE daad 854 24-04-2019 07:03:11.682 T: 30.13919830322265 [C]; A:[152, 56, 192]; H: 67.91357421875
SENSE daaa 1091 24-04-2019 07:03:14.451 T: 30.7007999420166 [C]; A:[-30, 54, 198]; H: 69.09613037109375
SENSE daab 917 24-04-2019 07:03:12.503 T: 30.20159912109375 [C]; A:[-20, -60, 208]; H: 71.59857177734375
SENSE daaa 1092 24-04-2019 07:03:14.886 T: 30.76319885253906 [C]; A:[-30, 54, 196]; H: 69.03509521484375
SENSE daaa 1093 24-04-2019 07:03:15.247 T: 30.76319885253906 [C]; A:[-32, 62, 192]; H: 69.03509521484375
SENSE daab 918 24-04-2019 07:03:12.929 T: 30.20159912109375 [C]; A:[-14, -60, 218]; H: 71.5604248046875
SENSE daac 845 24-04-2019 07:03:13.200 T: 29.32799911499023 [C]; A:[-34, 0, 232]; H: 72.31573486328125
SENSE daaa 1094 24-04-2019 07:03:15.762 T: 30.76319885253906 [C]; A:[-30, 54, 200]; H: 69.03509521484375
SENSE daaa 1095 24-04-2019 07:03:16.132 T: 30.7007999420166 [C]; A:[-28, 62, 194]; H: 69.03509521484375
SENSE daab 919 24-04-2019 07:03:13.962 T: 30.20159912109375 [C]; A:[-16, -64, 216]; H: 71.40020751953125
SENSE daaa 1096 24-04-2019 07:03:16.572 T: 30.76319885253906 [C]; A:[-28, 56, 192]; H: 69.03509521484375
SENSE daab 920 24-04-2019 07:03:14.393 T: 30.20159912109375 [C]; A:[-18, -62, 210]; H: 71.36968994140625
SENSE daac 847 24-04-2019 07:03:14.675 T: 29.32799911499023 [C]; A:[-34, 0, 232]; H: 72.155517578125
SENSE daaa 1097 24-04-2019 07:03:17.077 T: 30.7007999420166 [C]; A:[-28, 54, 192]; H: 69.03509521484375
SENSE daaa 1098 24-04-2019 07:03:17.452 T: 30.76319885253906 [C]; A:[-28, 58, 192]; H: 69.03509521484375
SENSE daaa 1099 24-04-2019 07:03:17.833 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 69.03509521484375
SENSE daaa 1100 24-04-2019 07:03:18.198 T: 30.76319885253906 [C]; A:[-30, 54, 186]; H: 69.03509521484375
SENSE daaa 1101 24-04-2019 07:03:18.563 T: 30.76319885253906 [C]; A:[-32, 56, 192]; H: 69.03509521484375
SENSE daaa 1102 24-04-2019 07:03:18.878 T: 30.76319885253906 [C]; A:[-28, 54, 194]; H: 69.03509521484375
SENSE daab 925 24-04-2019 07:03:16.513 T: 30.20159912109375 [C]; A:[-18, -60, 214]; H: 71.1484375
SENSE daaa 1104 24-04-2019 07:03:19.633 T: 30.76319885253906 [C]; A:[-30, 54, 196]; H: 69.03509521484375
SENSE daab 926 24-04-2019 07:03:16.943 T: 30.20159912109375 [C]; A:[-16, -64, 220]; H: 71.07977294921875
SENSE daaa 1105 24-04-2019 07:03:20.088 T: 30.76319885253906 [C]; A:[-28, 54, 194]; H: 69.03509521484375
SENSE daaa 1106 24-04-2019 07:03:20.454 T: 30.7007999420166 [C]; A:[-30, 56, 192]; H: 69.03509521484375
SENSE daaa 1108 24-04-2019 07:03:21.144 T: 30.76319885253906 [C]; A:[-32, 60, 194]; H: 69.03509521484375
SENSE daad 865 24-04-2019 07:03:17.951 T: 30.13919830322265 [C]; A:[152, 50, 198]; H: 67.89068603515625
SENSE daac 855 24-04-2019 07:03:18.509 T: 29.32799911499023 [C]; A:[-28, -4, 226]; H: 71.8350830078125
SENSE daaa 1109 24-04-2019 07:03:21.644 T: 30.7007999420166 [C]; A:[-30, 56, 194]; H: 69.03509521484375
SENSE daaa 1110 24-04-2019 07:03:22.044 T: 30.7007999420166 [C]; A:[-34, 54, 192]; H: 69.03509521484375
SENSE daaa 1111 24-04-2019 07:03:22.410 T: 30.7007999420166 [C]; A:[-32, 54, 192]; H: 69.03509521484375
SENSE daab 933 24-04-2019 07:03:20.030 T: 30.20159912109375 [C]; A:[-16, -62, 216]; H: 70.8280029296875
SENSE daac 859 24-04-2019 07:03:20.277 T: 29.39039993286132 [C]; A:[-28, 0, 232]; H: 71.7740478515625
SENSE daad 871 24-04-2019 07:03:20.521 T: 30.13919830322265 [C]; A:[152, 50, 194]; H: 67.86016845703125
SENSE daaa 1113 24-04-2019 07:03:23.310 T: 30.76319885253906 [C]; A:[-30, 60, 192]; H: 69.03509521484375
SENSE daaa 1114 24-04-2019 07:03:23.625 T: 30.7007999420166 [C]; A:[-28, 60, 192]; H: 69.03509521484375
SENSE daaa 1115 24-04-2019 07:03:23.980 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 69.03509521484375
SENSE daaa 1116 24-04-2019 07:03:24.315 T: 30.76319885253906 [C]; A:[-34, 54, 192]; H: 69.03509521484375
SENSE daaa 1117 24-04-2019 07:03:24.670 T: 30.7007999420166 [C]; A:[-26, 56, 192]; H: 69.03509521484375
SENSE daad 874 24-04-2019 07:03:21.828 T: 30.20159912109375 [C]; A:[150, 56, 198]; H: 67.86016845703125
SENSE daac 864 24-04-2019 07:03:22.383 T: 29.32799911499023 [C]; A:[-30, 0, 230]; H: 71.67486572265625
SENSE daaa 1118 24-04-2019 07:03:25.170 T: 30.7007999420166 [C]; A:[-28, 54, 192]; H: 69.03509521484375
SENSE daac 865 24-04-2019 07:03:22.735 T: 29.32799911499023 [C]; A:[-30, -4, 226]; H: 71.67486572265625
SENSE daaa 1119 24-04-2019 07:03:25.605 T: 30.7007999420166 [C]; A:[-30, 56, 196]; H: 69.03509521484375
SENSE daab 941 24-04-2019 07:03:23.316 T: 30.26399993896484 [C]; A:[-20, -58, 218]; H: 70.629638671875
SENSE daad 876 24-04-2019 07:03:22.974 T: 30.13919830322265 [C]; A:[156, 54, 196]; H: 67.86016845703125
SENSE daaa 1120 24-04-2019 07:03:26.131 T: 30.7007999420166 [C]; A:[-26, 54, 192]; H: 69.03509521484375
SENSE daac 868 24-04-2019 07:03:24.205 T: 29.32799911499023 [C]; A:[-28, 0, 228]; H: 71.606201171875
SENSE daac 869 24-04-2019 07:03:24.893 T: 29.39039993286132 [C]; A:[-28, 0, 226]; H: 71.606201171875
SENSE daaa 1122 24-04-2019 07:03:26.996 T: 30.7007999420166 [C]; A:[-32, 60, 196]; H: 69.09613037109375
SENSE daab 944 24-04-2019 07:03:25.113 T: 30.20159912109375 [C]; A:[-18, -60, 212]; H: 70.5380859375
SENSE daaa 1123 24-04-2019 07:03:27.426 T: 30.7007999420166 [C]; A:[-32, 56, 192]; H: 69.09613037109375
SENSE daab 945 24-04-2019 07:03:25.551 T: 30.26399993896484 [C]; A:[-16, -64, 216]; H: 70.507568359375
SENSE daac 871 24-04-2019 07:03:25.821 T: 29.32799911499023 [C]; A:[-28, -4, 236]; H: 71.606201171875
SENSE daaa 1124 24-04-2019 07:03:27.946 T: 30.7007999420166 [C]; A:[-32, 54, 188]; H: 69.09613037109375
SENSE daad 882 24-04-2019 07:03:26.059 T: 30.13919830322265 [C]; A:[148, 54, 196]; H: 67.82965087890625
SENSE daaa 1125 24-04-2019 07:03:28.371 T: 30.7007999420166 [C]; A:[-28, 60, 198]; H: 69.09613037109375
SENSE daab 947 24-04-2019 07:03:26.539 T: 30.20159912109375 [C]; A:[-14, -60, 214]; H: 70.507568359375
SENSE daac 873 24-04-2019 07:03:26.778 T: 29.39039993286132 [C]; A:[-32, 0, 228]; H: 71.67486572265625
SENSE daab 948 24-04-2019 07:03:27.009 T: 30.20159912109375 [C]; A:[-14, -62, 220]; H: 70.5380859375
SENSE daad 884 24-04-2019 07:03:27.028 T: 30.13919830322265 [C]; A:[150, 54, 202]; H: 67.82965087890625
SENSE daaa 1126 24-04-2019 07:03:29.042 T: 30.7007999420166 [C]; A:[-30, 56, 194]; H: 69.09613037109375
SENSE daac 875 24-04-2019 07:03:27.654 T: 29.39039993286132 [C]; A:[-32, 0, 228]; H: 71.67486572265625
SENSE daaa 1127 24-04-2019 07:03:29.477 T: 30.76319885253906 [C]; A:[-28, 54, 196]; H: 69.09613037109375
SENSE daab 950 24-04-2019 07:03:27.888 T: 30.20159912109375 [C]; A:[-18, -62, 256]; H: 70.629638671875
SENSE daaa 1128 24-04-2019 07:03:29.932 T: 30.7007999420166 [C]; A:[-28, 54, 190]; H: 69.09613037109375
SENSE daab 951 24-04-2019 07:03:28.320 T: 30.20159912109375 [C]; A:[-20, -62, 218]; H: 70.69830322265625
SENSE daac 877 24-04-2019 07:03:28.563 T: 29.39039993286132 [C]; A:[-34, 0, 230]; H: 71.67486572265625
SENSE daaa 1129 24-04-2019 07:03:30.442 T: 30.76319885253906 [C]; A:[-32, 56, 196]; H: 69.09613037109375
SENSE daab 952 24-04-2019 07:03:28.822 T: 30.20159912109375 [C]; A:[-14, -62, 216]; H: 70.75933837890625
SENSE daaa 1130 24-04-2019 07:03:30.848 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 69.09613037109375
SENSE daad 888 24-04-2019 07:03:28.806 T: 30.13919830322265 [C]; A:[148, 54, 196]; H: 67.86016845703125
SENSE daaa 1131 24-04-2019 07:03:31.272 T: 30.7007999420166 [C]; A:[-34, 52, 196]; H: 69.09613037109375
SENSE daaa 1132 24-04-2019 07:03:31.663 T: 30.7007999420166 [C]; A:[-34, 54, 176]; H: 69.09613037109375
SENSE daab 954 24-04-2019 07:03:29.878 T: 30.20159912109375 [C]; A:[-20, -62, 220]; H: 70.8280029296875
SENSE daac 880 24-04-2019 07:03:30.152 T: 29.39039993286132 [C]; A:[-32, 0, 234]; H: 71.67486572265625
SENSE daaa 1133 24-04-2019 07:03:32.178 T: 30.76319885253906 [C]; A:[-30, 56, 194]; H: 69.09613037109375
SENSE daab 955 24-04-2019 07:03:30.386 T: 30.20159912109375 [C]; A:[-14, -62, 220]; H: 70.8585205078125
SENSE daaa 1134 24-04-2019 07:03:32.633 T: 30.76319885253906 [C]; A:[-28, 56, 192]; H: 69.03509521484375
SENSE daaa 1135 24-04-2019 07:03:32.953 T: 30.7007999420166 [C]; A:[-30, 54, 196]; H: 69.03509521484375
SENSE daab 956 24-04-2019 07:03:31.222 T: 30.20159912109375 [C]; A:[-14, -62, 220]; H: 70.8585205078125
SENSE daaa 1136 24-04-2019 07:03:33.383 T: 30.76319885253906 [C]; A:[-26, 56, 192]; H: 69.03509521484375
SENSE daab 957 24-04-2019 07:03:31.649 T: 30.20159912109375 [C]; A:[-16, -62, 216]; H: 70.8280029296875
SENSE daaa 1137 24-04-2019 07:03:33.828 T: 30.76319885253906 [C]; A:[-24, 54, 192]; H: 69.03509521484375
SENSE daab 958 24-04-2019 07:03:32.054 T: 30.20159912109375 [C]; A:[-16, -62, 178]; H: 70.8280029296875
SENSE daaa 1138 24-04-2019 07:03:34.233 T: 30.7007999420166 [C]; A:[-28, 60, 196]; H: 69.03509521484375
SENSE daaa 1139 24-04-2019 07:03:34.599 T: 30.7007999420166 [C]; A:[-26, 50, 192]; H: 69.03509521484375
SENSE daaa 1140 24-04-2019 07:03:34.954 T: 30.7007999420166 [C]; A:[-26, 56, 192]; H: 69.03509521484375
SENSE daab 959 24-04-2019 07:03:32.582 T: 30.20159912109375 [C]; A:[-14, -64, 208]; H: 70.7974853515625
SENSE daad 895 24-04-2019 07:03:32.552 T: 30.20159912109375 [C]; A:[154, 56, 192]; H: 67.82965087890625
SENSE daaa 1141 24-04-2019 07:03:35.459 T: 30.7007999420166 [C]; A:[-32, 54, 192]; H: 69.03509521484375
SENSE daab 960 24-04-2019 07:03:33.351 T: 30.20159912109375 [C]; A:[-8, -64, 220]; H: 70.72882080078125
SENSE daaa 1142 24-04-2019 07:03:35.894 T: 30.76319885253906 [C]; A:[-26, 56, 196]; H: 69.03509521484375
SENSE daab 961 24-04-2019 07:03:33.779 T: 30.20159912109375 [C]; A:[-16, -58, 216]; H: 70.69830322265625
SENSE daac 887 24-04-2019 07:03:34.056 T: 29.32799911499023 [C]; A:[-34, 0, 230]; H: 71.64434814453125
SENSE daaa 1143 24-04-2019 07:03:36.404 T: 30.7007999420166 [C]; A:[-32, 60, 192]; H: 69.03509521484375
SENSE daaa 1144 24-04-2019 07:03:36.770 T: 30.7007999420166 [C]; A:[-28, 54, 192]; H: 69.03509521484375
SENSE daac 888 24-04-2019 07:03:34.824 T: 29.39039993286132 [C]; A:[-32, 0, 232]; H: 71.64434814453125
SENSE daad 899 24-04-2019 07:03:35.063 T: 30.20159912109375 [C]; A:[156, 54, 192]; H: 67.79913330078125
SENSE daab 964 24-04-2019 07:03:35.440 T: 30.20159912109375 [C]; A:[-16, -64, 222]; H: 70.59912109375
SENSE daad 900 24-04-2019 07:03:35.531 T: 30.13919830322265 [C]; A:[152, 58, 196]; H: 67.79913330078125
SENSE daad 901 24-04-2019 07:03:35.987 T: 30.13919830322265 [C]; A:[150, 56, 194]; H: 67.79913330078125
SENSE daaa 1146 24-04-2019 07:03:37.875 T: 30.7007999420166 [C]; A:[-30, 56, 194]; H: 69.01220703125
SENSE daab 966 24-04-2019 07:03:36.349 T: 30.20159912109375 [C]; A:[-16, -60, 218]; H: 70.568603515625
SENSE daaa 1147 24-04-2019 07:03:38.330 T: 30.76319885253906 [C]; A:[-32, 58, 192]; H: 69.01220703125
SENSE daaa 1148 24-04-2019 07:03:38.695 T: 30.76319885253906 [C]; A:[-30, 58, 192]; H: 69.01220703125
SENSE daab 968 24-04-2019 07:03:37.161 T: 30.20159912109375 [C]; A:[-18, -60, 218]; H: 70.5380859375
SENSE daaa 1149 24-04-2019 07:03:39.125 T: 30.76319885253906 [C]; A:[-32, 58, 194]; H: 69.01220703125
SENSE daaa 1150 24-04-2019 07:03:39.480 T: 30.7007999420166 [C]; A:[-30, 58, 192]; H: 69.01220703125
SENSE daab 969 24-04-2019 07:03:37.638 T: 30.20159912109375 [C]; A:[-16, -62, 214]; H: 70.507568359375
SENSE daad 903 24-04-2019 07:03:37.298 T: 30.13919830322265 [C]; A:[154, 54, 192]; H: 67.79913330078125
SENSE daaa 1152 24-04-2019 07:03:40.250 T: 30.76319885253906 [C]; A:[-32, 54, 192]; H: 69.01220703125
SENSE daaa 1153 24-04-2019 07:03:40.606 T: 30.76319885253906 [C]; A:[-24, 52, 192]; H: 69.01220703125
SENSE daaa 1154 24-04-2019 07:03:40.981 T: 30.7007999420166 [C]; A:[-30, 54, 198]; H: 69.01220703125
SENSE daaa 1155 24-04-2019 07:03:41.361 T: 30.7007999420166 [C]; A:[-30, 54, 196]; H: 69.01220703125
SENSE daaa 1156 24-04-2019 07:03:41.716 T: 30.7007999420166 [C]; A:[-26, 58, 198]; H: 69.01220703125
SENSE daab 972 24-04-2019 07:03:39.078 T: 30.20159912109375 [C]; A:[-18, -58, 216]; H: 70.46942138671875
SENSE daad 906 24-04-2019 07:03:39.196 T: 30.20159912109375 [C]; A:[152, 52, 192]; H: 67.7457275390625
SENSE daaa 1158 24-04-2019 07:03:42.565 T: 30.7007999420166 [C]; A:[-30, 58, 192]; H: 69.01220703125
SENSE daab 974 24-04-2019 07:03:40.247 T: 30.20159912109375 [C]; A:[-18, -60, 222]; H: 70.40838623046875
SENSE daac 899 24-04-2019 07:03:40.840 T: 29.39039993286132 [C]; A:[-34, 0, 226]; H: 71.545166015625
SENSE daad 910 24-04-2019 07:03:41.088 T: 30.20159912109375 [C]; A:[154, 52, 192]; H: 67.7457275390625
SENSE daaa 1160 24-04-2019 07:03:43.431 T: 30.7007999420166 [C]; A:[-26, 52, 194]; H: 69.01220703125
SENSE daaa 1161 24-04-2019 07:03:43.787 T: 30.7007999420166 [C]; A:[-32, 58, 192]; H: 69.01220703125
SENSE daac 900 24-04-2019 07:03:41.741 T: 29.39039993286132 [C]; A:[-32, -4, 226]; H: 71.545166015625
SENSE daaa 1162 24-04-2019 07:03:44.232 T: 30.76319885253906 [C]; A:[-26, 54, 192]; H: 69.01220703125
SENSE daaa 1163 24-04-2019 07:03:44.597 T: 30.7007999420166 [C]; A:[-28, 58, 194]; H: 69.01220703125
SENSE daaa 1164 24-04-2019 07:03:45.008 T: 30.7007999420166 [C]; A:[-32, 54, 186]; H: 69.01220703125
SENSE daad 912 24-04-2019 07:03:42.345 T: 30.13919830322265 [C]; A:[150, 58, 192]; H: 67.7152099609375
SENSE daaa 1165 24-04-2019 07:03:45.437 T: 30.76319885253906 [C]; A:[-32, 60, 194]; H: 69.01220703125
SENSE daac 903 24-04-2019 07:03:42.958 T: 29.39039993286132 [C]; A:[-30, 0, 228]; H: 71.545166015625
SENSE daaa 1166 24-04-2019 07:03:45.842 T: 30.7007999420166 [C]; A:[-32, 62, 196]; H: 69.01220703125
SENSE daaa 1168 24-04-2019 07:03:46.518 T: 30.76319885253906 [C]; A:[-24, 58, 192]; H: 69.01220703125
SENSE daab 983 24-04-2019 07:03:44.181 T: 30.20159912109375 [C]; A:[-18, -60, 214]; H: 70.34735107421875
SENSE daaa 1169 24-04-2019 07:03:46.968 T: 30.7007999420166 [C]; A:[-30, 58, 192]; H: 69.01220703125
SENSE daaa 1170 24-04-2019 07:03:47.328 T: 30.7007999420166 [C]; A:[-28, 56, 192]; H: 69.01220703125
SENSE daaa 1172 24-04-2019 07:03:48.013 T: 30.76319885253906 [C]; A:[-26, 58, 192]; H: 69.01220703125
SENSE daab 986 24-04-2019 07:03:45.388 T: 30.26399993896484 [C]; A:[-14, -62, 216]; H: 70.34735107421875
SENSE daad 919 24-04-2019 07:03:45.504 T: 30.20159912109375 [C]; A:[154, 52, 194]; H: 67.7152099609375
SENSE daac 909 24-04-2019 07:03:45.735 T: 29.39039993286132 [C]; A:[-32, 0, 232]; H: 71.545166015625
SENSE daaa 1173 24-04-2019 07:03:48.598 T: 30.7007999420166 [C]; A:[-26, 56, 198]; H: 69.01220703125
SENSE daaa 1174 24-04-2019 07:03:48.999 T: 30.7007999420166 [C]; A:[-36, 62, 192]; H: 69.01220703125
SENSE daaa 1175 24-04-2019 07:03:49.364 T: 30.76319885253906 [C]; A:[-30, 52, 192]; H: 69.01220703125
SENSE daab 989 24-04-2019 07:03:46.916 T: 30.26399993896484 [C]; A:[-12, -62, 218]; H: 70.31683349609375
SENSE daaa 1176 24-04-2019 07:03:49.759 T: 30.76319885253906 [C]; A:[-30, 56, 192]; H: 69.01220703125
SENSE daad 922 24-04-2019 07:03:47.038 T: 30.20159912109375 [C]; A:[150, 56, 194]; H: 67.69232177734375
SENSE daaa 1177 24-04-2019 07:03:50.189 T: 30.76319885253906 [C]; A:[-26, 56, 198]; H: 69.01220703125
SENSE daaa 1178 24-04-2019 07:03:50.544 T: 30.7007999420166 [C]; A:[-26, 54, 194]; H: 69.01220703125
SENSE daac 914 24-04-2019 07:03:48.107 T: 29.39039993286132 [C]; A:[-32, 0, 224]; H: 71.545166015625
SENSE daaa 1179 24-04-2019 07:03:50.909 T: 30.7007999420166 [C]; A:[-32, 58, 194]; H: 69.01220703125
SENSE daab 993 24-04-2019 07:03:48.592 T: 30.20159912109375 [C]; A:[-18, -60, 218]; H: 70.2786865234375
SENSE daaa 1180 24-04-2019 07:03:51.345 T: 30.76319885253906 [C]; A:[-30, 62, 190]; H: 69.01220703125
SENSE daad 926 24-04-2019 07:03:48.707 T: 30.20159912109375 [C]; A:[152, 52, 192]; H: 67.69232177734375
SENSE daac 917 24-04-2019 07:03:49.331 T: 29.39039993286132 [C]; A:[-32, 0, 224]; H: 71.545166015625
SENSE daaa 1182 24-04-2019 07:03:52.145 T: 30.7007999420166 [C]; A:[-32, 62, 196]; H: 69.01220703125
SENSE daab 996 24-04-2019 07:03:50.142 T: 30.20159912109375 [C]; A:[-20, -58, 214]; H: 70.2786865234375
SENSE daaa 1183 24-04-2019 07:03:52.590 T: 30.7007999420166 [C]; A:[-28, 58, 194]; H: 69.01220703125
SENSE daad 929 24-04-2019 07:03:50.619 T: 30.20159912109375 [C]; A:[150, 54, 196]; H: 67.66180419921875
SENSE daaa 1184 24-04-2019 07:03:53.013 T: 30.7007999420166 [C]; A:[-32, 56, 188]; H: 69.03509521484375
SENSE daab 998 24-04-2019 07:03:51.295 T: 30.20159912109375 [C]; A:[-16, -64, 220]; H: 70.2481689453125
SENSE daaa 1185 24-04-2019 07:03:53.450 T: 30.7007999420166 [C]; A:[-28, 62, 194]; H: 69.03509521484375
SENSE daab 999 24-04-2019 07:03:51.726 T: 30.20159912109375 [C]; A:[-16, -62, 222]; H: 70.2176513671875
SENSE daaa 1186 24-04-2019 07:03:53.845 T: 30.7007999420166 [C]; A:[-26, 54, 186]; H: 69.03509521484375
SENSE daac 921 24-04-2019 07:03:51.994 T: 29.32799911499023 [C]; A:[-30, 0, 232]; H: 71.545166015625
SENSE daad 932 24-04-2019 07:03:52.227 T: 30.20159912109375 [C]; A:[150, 56, 196]; H: 67.66180419921875
SENSE daaa 1187 24-04-2019 07:03:54.345 T: 30.76319885253906 [C]; A:[-28, 58, 192]; H: 69.03509521484375
SENSE daac 922 24-04-2019 07:03:52.471 T: 29.39039993286132 [C]; A:[-32, -4, 228]; H: 71.57568359375
SENSE daad 933 24-04-2019 07:03:52.711 T: 30.20159912109375 [C]; A:[150, 50, 192]; H: 67.66180419921875
SENSE daaa 1188 24-04-2019 07:03:54.859 T: 30.7007999420166 [C]; A:[-24, 54, 194]; H: 69.03509521484375
SENSE daaa 1189 24-04-2019 07:03:55.181 T: 30.7007999420166 [C]; A:[-28, 60, 192]; H: 69.03509521484375
SENSE daab 1002 24-04-2019 07:03:53.424 T: 30.26399993896484 [C]; A:[-12, -64, 220]; H: 70.31683349609375
SENSE daaa 1190 24-04-2019 07:03:55.611 T: 30.7007999420166 [C]; A:[-30, 60, 198]; H: 69.03509521484375
SENSE daad 935 24-04-2019 07:03:53.919 T: 30.20159912109375 [C]; A:[148, 56, 198]; H: 67.66180419921875
SENSE daaa 1191 24-04-2019 07:03:56.051 T: 30.7007999420166 [C]; A:[-32, 60, 192]; H: 69.03509521484375
SENSE daab 1003 24-04-2019 07:03:54.228 T: 30.26399993896484 [C]; A:[-16, -62, 218]; H: 70.37786865234375
SENSE daaa 1192 24-04-2019 07:03:56.491 T: 30.7007999420166 [C]; A:[-28, 52, 194]; H: 69.03509521484375
SENSE daaa 1193 24-04-2019 07:03:56.861 T: 30.7007999420166 [C]; A:[-24, 56, 196]; H: 69.03509521484375
SENSE daab 1004 24-04-2019 07:03:54.727 T: 30.26399993896484 [C]; A:[-14, -60, 226]; H: 70.37786865234375
SENSE daaa 1194 24-04-2019 07:03:57.312 T: 30.7007999420166 [C]; A:[-30, 56, 196]; H: 69.09613037109375
SENSE daaa 1195 24-04-2019 07:03:57.627 T: 30.7007999420166 [C]; A:[-32, 56, 194]; H: 69.09613037109375
SENSE daaa 1196 24-04-2019 07:03:57.947 T: 30.76319885253906 [C]; A:[-28, 54, 196]; H: 69.09613037109375
SENSE daab 1005 24-04-2019 07:03:55.563 T: 30.26399993896484 [C]; A:[-16, -60, 222]; H: 70.43890380859375
SENSE daac 928 24-04-2019 07:03:55.819 T: 29.39039993286132 [C]; A:[-30, -6, 224]; H: 71.70538330078125
