SENSE daaa 1 24-04-2019 21:20:50.628 T: 30.76319885253906 [C]; A:[48, -6, 224]; H: 67.41766357421875
SENSE daac 961 24-04-2019 21:33:28.533 T: 29.32799911499023 [C]; A:[60, 24, 224]; H: 68.6307373046875
SENSE daab 1874 24-04-2019 21:33:28.725 T: 28.45439910888671 [C]; A:[16, -46, 242]; H: 67.20404052734375
SENSE daad 1513 24-04-2019 21:33:28.736 T: 29.51519966125488 [C]; A:[6, 12, 244]; H: 67.17352294921875
SENSE daaa 1275 24-04-2019 21:33:24.184 T: 31.82399940490722 [C]; A:[50, -6, 232]; H: 65.15936279296875
SENSE daab 1875 24-04-2019 21:33:29.128 T: 28.51679992675781 [C]; A:[14, -48, 246]; H: 67.20404052734375
SENSE daad 1514 24-04-2019 21:33:29.149 T: 29.45279884338378 [C]; A:[6, 8, 242]; H: 67.20404052734375
SENSE daaa 1276 24-04-2019 21:33:29.468 T: 31.82399940490722 [C]; A:[60, 0, 232]; H: 64.61767578125
SENSE daab 1876 24-04-2019 21:33:29.541 T: 28.51679992675781 [C]; A:[14, -50, 242]; H: 67.20404052734375
SENSE daad 1515 24-04-2019 21:33:29.548 T: 29.45279884338378 [C]; A:[14, 4, 242]; H: 67.17352294921875
SENSE daaa 1277 24-04-2019 21:33:29.871 T: 31.82399940490722 [C]; A:[56, 0, 234]; H: 64.61767578125
SENSE daab 1877 24-04-2019 21:33:29.944 T: 28.45439910888671 [C]; A:[12, -48, 240]; H: 67.20404052734375
SENSE daad 1516 24-04-2019 21:33:29.956 T: 29.45279884338378 [C]; A:[4, 8, 238]; H: 67.089599609375
SENSE daaa 1278 24-04-2019 21:33:30.274 T: 31.76159858703613 [C]; A:[54, -8, 230]; H: 64.6787109375
SENSE daab 1878 24-04-2019 21:33:30.347 T: 28.51679992675781 [C]; A:[14, -50, 246]; H: 67.20404052734375
SENSE daad 1517 24-04-2019 21:33:30.364 T: 29.45279884338378 [C]; A:[6, 8, 234]; H: 66.97515869140625
SENSE daaa 1279 24-04-2019 21:33:30.677 T: 31.82399940490722 [C]; A:[52, -8, 238]; H: 64.770263671875
SENSE daab 1879 24-04-2019 21:33:30.760 T: 28.51679992675781 [C]; A:[14, -48, 242]; H: 67.20404052734375
SENSE daad 1518 24-04-2019 21:33:30.772 T: 29.45279884338378 [C]; A:[4, 14, 242]; H: 66.9217529296875
SENSE daaa 1280 24-04-2019 21:33:31.091 T: 31.76159858703613 [C]; A:[48, -12, 232]; H: 64.80078125
SENSE daab 1880 24-04-2019 21:33:31.178 T: 28.51679992675781 [C]; A:[16, -50, 244]; H: 67.20404052734375
SENSE daad 1519 24-04-2019 21:33:31.176 T: 29.45279884338378 [C]; A:[6, 2, 240]; H: 66.83782958984375
SENSE daaa 1281 24-04-2019 21:33:31.493 T: 31.76159858703613 [C]; A:[52, -8, 228]; H: 64.80078125
SENSE daab 1881 24-04-2019 21:33:31.572 T: 28.51679992675781 [C]; A:[16, -46, 240]; H: 67.20404052734375
SENSE daad 1520 24-04-2019 21:33:31.584 T: 29.45279884338378 [C]; A:[8, 6, 236]; H: 66.75390625
SENSE daaa 1282 24-04-2019 21:33:31.896 T: 31.76159858703613 [C]; A:[50, -8, 224]; H: 64.770263671875
SENSE daab 1882 24-04-2019 21:33:31.974 T: 28.51679992675781 [C]; A:[14, -42, 248]; H: 67.18115234375
SENSE daad 1521 24-04-2019 21:33:31.978 T: 29.45279884338378 [C]; A:[6, 8, 238]; H: 66.70050048828125
SENSE daaa 1283 24-04-2019 21:33:32.299 T: 31.76159858703613 [C]; A:[48, -10, 224]; H: 64.6787109375
SENSE daab 1883 24-04-2019 21:33:32.377 T: 28.51679992675781 [C]; A:[14, -48, 248]; H: 67.18115234375
SENSE daad 1522 24-04-2019 21:33:32.386 T: 29.45279884338378 [C]; A:[6, 12, 242]; H: 66.66998291015625
SENSE daaa 1284 24-04-2019 21:33:32.702 T: 31.76159858703613 [C]; A:[50, -8, 228]; H: 64.50323486328125
SENSE daab 1884 24-04-2019 21:33:32.780 T: 28.51679992675781 [C]; A:[10, -52, 246]; H: 67.18115234375
SENSE daad 1523 24-04-2019 21:33:32.794 T: 29.45279884338378 [C]; A:[4, 6, 242]; H: 66.54791259765625
SENSE daaa 1285 24-04-2019 21:33:33.105 T: 31.76159858703613 [C]; A:[50, -8, 228]; H: 64.38116455078125
SENSE daab 1885 24-04-2019 21:33:33.184 T: 28.51679992675781 [C]; A:[16, -48, 244]; H: 67.18115234375
SENSE daad 1524 24-04-2019 21:33:33.203 T: 29.45279884338378 [C]; A:[6, 6, 240]; H: 66.42584228515625
SENSE daaa 1286 24-04-2019 21:33:33.514 T: 31.76159858703613 [C]; A:[52, -8, 226]; H: 64.38116455078125
SENSE daab 1886 24-04-2019 21:33:33.587 T: 28.57919883728027 [C]; A:[18, -48, 240]; H: 67.18115234375
SENSE daad 1525 24-04-2019 21:33:33.607 T: 29.45279884338378 [C]; A:[4, 14, 242]; H: 66.36480712890625
SENSE daac 962 24-04-2019 21:33:28.935 T: 29.26559829711914 [C]; A:[56, 32, 222]; H: 68.6307373046875
SENSE daab 1887 24-04-2019 21:33:33.995 T: 28.51679992675781 [C]; A:[10, -50, 248]; H: 67.18115234375
SENSE daad 1526 24-04-2019 21:33:34.005 T: 29.45279884338378 [C]; A:[6, 8, 244]; H: 66.2808837890625
SENSE daac 963 24-04-2019 21:33:34.199 T: 29.32799911499023 [C]; A:[60, 24, 214]; H: 68.310302734375
SENSE daab 1888 24-04-2019 21:33:34.398 T: 28.51679992675781 [C]; A:[14, -50, 240]; H: 67.18115234375
SENSE daad 1527 24-04-2019 21:33:34.413 T: 29.45279884338378 [C]; A:[6, 12, 240]; H: 66.2198486328125
SENSE daac 964 24-04-2019 21:33:34.611 T: 29.32799911499023 [C]; A:[56, 24, 226]; H: 68.27215576171875
SENSE daab 1889 24-04-2019 21:33:34.801 T: 28.51679992675781 [C]; A:[18, -52, 248]; H: 67.150634765625
SENSE daad 1528 24-04-2019 21:33:34.821 T: 29.39039993286132 [C]; A:[10, 12, 240]; H: 66.1588134765625
SENSE daac 965 24-04-2019 21:33:35.019 T: 29.32799911499023 [C]; A:[60, 26, 214]; H: 68.21112060546875
SENSE daab 1890 24-04-2019 21:33:35.214 T: 28.57919883728027 [C]; A:[14, -52, 246]; H: 67.150634765625
SENSE daad 1529 24-04-2019 21:33:35.225 T: 29.45279884338378 [C]; A:[6, 8, 242]; H: 66.0977783203125
SENSE daac 966 24-04-2019 21:33:35.420 T: 29.32799911499023 [C]; A:[58, 24, 220]; H: 68.21112060546875
SENSE daab 1891 24-04-2019 21:33:35.617 T: 28.51679992675781 [C]; A:[14, -52, 240]; H: 67.150634765625
SENSE daad 1530 24-04-2019 21:33:35.633 T: 29.45279884338378 [C]; A:[8, 8, 240]; H: 66.04437255859375
SENSE daac 967 24-04-2019 21:33:35.832 T: 29.32799911499023 [C]; A:[54, 22, 232]; H: 68.18060302734375
SENSE daab 1892 24-04-2019 21:33:36.030 T: 28.57919883728027 [C]; A:[18, -50, 246]; H: 67.150634765625
SENSE daad 1531 24-04-2019 21:33:36.042 T: 29.45279884338378 [C]; A:[0, 12, 240]; H: 65.95281982421875
SENSE daac 968 24-04-2019 21:33:36.235 T: 29.32799911499023 [C]; A:[50, 28, 256]; H: 68.1119384765625
SENSE daab 1893 24-04-2019 21:33:36.429 T: 28.51679992675781 [C]; A:[22, -48, 244]; H: 67.150634765625
SENSE daad 1532 24-04-2019 21:33:36.441 T: 29.45279884338378 [C]; A:[4, 8, 238]; H: 65.89178466796875
SENSE daac 969 24-04-2019 21:33:36.637 T: 29.32799911499023 [C]; A:[62, 26, 216]; H: 68.0814208984375
SENSE daab 1894 24-04-2019 21:33:36.831 T: 28.51679992675781 [C]; A:[14, -50, 246]; H: 67.150634765625
SENSE daad 1533 24-04-2019 21:33:36.848 T: 29.45279884338378 [C]; A:[4, 4, 240]; H: 65.807861328125
SENSE daac 970 24-04-2019 21:33:37.049 T: 29.32799911499023 [C]; A:[60, 28, 226]; H: 68.0509033203125
SENSE daab 1895 24-04-2019 21:33:37.244 T: 28.51679992675781 [C]; A:[14, -48, 244]; H: 67.09722900390625
SENSE daad 1534 24-04-2019 21:33:37.257 T: 29.39039993286132 [C]; A:[4, 4, 238]; H: 65.807861328125
SENSE daac 971 24-04-2019 21:33:37.457 T: 29.32799911499023 [C]; A:[56, 24, 224]; H: 67.95172119140625
SENSE daab 1896 24-04-2019 21:33:37.647 T: 28.57919883728027 [C]; A:[12, -50, 248]; H: 67.09722900390625
SENSE daad 1535 24-04-2019 21:33:37.660 T: 29.45279884338378 [C]; A:[4, 10, 238]; H: 65.746826171875
SENSE daac 972 24-04-2019 21:33:37.859 T: 29.32799911499023 [C]; A:[56, 26, 220]; H: 67.89068603515625
SENSE daab 1897 24-04-2019 21:33:38.060 T: 28.57919883728027 [C]; A:[18, -46, 242]; H: 67.09722900390625
SENSE daad 1536 24-04-2019 21:33:38.069 T: 29.45279884338378 [C]; A:[4, 12, 236]; H: 65.685791015625
SENSE daac 973 24-04-2019 21:33:38.261 T: 29.32799911499023 [C]; A:[62, 28, 222]; H: 67.79150390625
SENSE daab 1898 24-04-2019 21:33:38.454 T: 28.57919883728027 [C]; A:[18, -50, 240]; H: 67.06671142578125
SENSE daad 1537 24-04-2019 21:33:38.467 T: 29.39039993286132 [C]; A:[8, 14, 234]; H: 65.6552734375
SENSE daaa 1287 24-04-2019 21:33:33.921 T: 31.76159858703613 [C]; A:[52, -10, 224]; H: 64.44219970703125
SENSE daab 1899 24-04-2019 21:33:38.857 T: 28.57919883728027 [C]; A:[14, -50, 240]; H: 67.06671142578125
SENSE daad 1538 24-04-2019 21:33:38.876 T: 29.39039993286132 [C]; A:[8, 10, 238]; H: 65.624755859375
SENSE daaa 1288 24-04-2019 21:33:39.191 T: 31.69919967651367 [C]; A:[54, -8, 230]; H: 63.9005126953125
SENSE daab 1900 24-04-2019 21:33:39.266 T: 28.57919883728027 [C]; A:[18, -52, 242]; H: 67.06671142578125
SENSE daad 1539 24-04-2019 21:33:39.279 T: 29.39039993286132 [C]; A:[8, 4, 236]; H: 65.59423828125
SENSE daaa 1289 24-04-2019 21:33:39.594 T: 31.69919967651367 [C]; A:[50, -12, 236]; H: 64.1141357421875
SENSE daab 1901 24-04-2019 21:33:39.668 T: 28.57919883728027 [C]; A:[12, -44, 240]; H: 67.03619384765625
SENSE daad 1540 24-04-2019 21:33:39.682 T: 29.39039993286132 [C]; A:[6, 6, 240]; H: 65.59423828125
SENSE daaa 1290 24-04-2019 21:33:40.007 T: 31.69919967651367 [C]; A:[52, -4, 230]; H: 64.32012939453125
SENSE daab 1902 24-04-2019 21:33:40.081 T: 28.57919883728027 [C]; A:[16, -50, 242]; H: 67.03619384765625
SENSE daad 1541 24-04-2019 21:33:40.086 T: 29.39039993286132 [C]; A:[0, 6, 242]; H: 65.6552734375
SENSE daaa 1291 24-04-2019 21:33:40.410 T: 31.69919967651367 [C]; A:[48, -8, 230]; H: 64.47271728515625
SENSE daab 1903 24-04-2019 21:33:40.484 T: 28.57919883728027 [C]; A:[14, -50, 244]; H: 67.03619384765625
SENSE daad 1542 24-04-2019 21:33:40.499 T: 29.39039993286132 [C]; A:[6, 16, 238]; H: 65.77734375
SENSE daaa 1292 24-04-2019 21:33:40.809 T: 31.69919967651367 [C]; A:[56, -6, 228]; H: 64.526123046875
SENSE daab 1904 24-04-2019 21:33:40.887 T: 28.57919883728027 [C]; A:[18, -50, 242]; H: 67.03619384765625
SENSE daad 1543 24-04-2019 21:33:40.903 T: 29.45279884338378 [C]; A:[4, 10, 240]; H: 65.86126708984375
SENSE daaa 1293 24-04-2019 21:33:41.221 T: 31.69919967651367 [C]; A:[50, -4, 230]; H: 64.61767578125
SENSE daab 1905 24-04-2019 21:33:41.290 T: 28.57919883728027 [C]; A:[14, -46, 244]; H: 67.0133056640625
SENSE daad 1544 24-04-2019 21:33:41.325 T: 29.45279884338378 [C]; A:[6, 12, 248]; H: 65.98333740234375
SENSE daaa 1294 24-04-2019 21:33:41.624 T: 31.63679885864257 [C]; A:[56, -8, 228]; H: 64.709228515625
SENSE daab 1906 24-04-2019 21:33:41.709 T: 28.57919883728027 [C]; A:[16, -48, 242]; H: 66.9827880859375
SENSE daad 1545 24-04-2019 21:33:41.725 T: 29.39039993286132 [C]; A:[6, 6, 240]; H: 66.01385498046875
SENSE daaa 1295 24-04-2019 21:33:42.037 T: 31.69919967651367 [C]; A:[50, -6, 234]; H: 64.73974609375
SENSE daab 1907 24-04-2019 21:33:42.116 T: 28.57919883728027 [C]; A:[16, -50, 242]; H: 66.9522705078125
SENSE daad 1546 24-04-2019 21:33:42.128 T: 29.39039993286132 [C]; A:[8, 8, 238]; H: 66.04437255859375
SENSE daaa 1296 24-04-2019 21:33:42.440 T: 31.69919967651367 [C]; A:[50, -10, 232]; H: 64.770263671875
SENSE daab 1908 24-04-2019 21:33:42.520 T: 28.57919883728027 [C]; A:[12, -50, 242]; H: 66.9522705078125
SENSE daad 1547 24-04-2019 21:33:42.531 T: 29.39039993286132 [C]; A:[6, 10, 242]; H: 66.01385498046875
SENSE daaa 1297 24-04-2019 21:33:42.853 T: 31.69919967651367 [C]; A:[52, -6, 220]; H: 64.80078125
SENSE daab 1909 24-04-2019 21:33:42.933 T: 28.57919883728027 [C]; A:[14, -48, 246]; H: 66.92938232421875
SENSE daad 1548 24-04-2019 21:33:42.945 T: 29.39039993286132 [C]; A:[10, 8, 242]; H: 65.95281982421875
SENSE daaa 1298 24-04-2019 21:33:43.256 T: 31.63679885864257 [C]; A:[52, -10, 230]; H: 64.770263671875
SENSE daab 1910 24-04-2019 21:33:43.336 T: 28.57919883728027 [C]; A:[22, -50, 240]; H: 66.92938232421875
SENSE daad 1549 24-04-2019 21:33:43.348 T: 29.45279884338378 [C]; A:[4, 8, 238]; H: 65.92230224609375
SENSE daac 974 24-04-2019 21:33:38.663 T: 29.32799911499023 [C]; A:[50, 28, 220]; H: 67.760986328125
SENSE daab 1911 24-04-2019 21:33:43.739 T: 28.57919883728027 [C]; A:[14, -48, 244]; H: 66.92938232421875
SENSE daad 1550 24-04-2019 21:33:43.757 T: 29.39039993286132 [C]; A:[8, 6, 238]; H: 65.86126708984375
SENSE daac 975 24-04-2019 21:33:43.947 T: 29.32799911499023 [C]; A:[54, 30, 220]; H: 68.53155517578125
SENSE daab 1912 24-04-2019 21:33:44.148 T: 28.57919883728027 [C]; A:[18, -48, 246]; H: 66.92938232421875
SENSE daad 1551 24-04-2019 21:33:44.156 T: 29.39039993286132 [C]; A:[8, 12, 246]; H: 65.86126708984375
SENSE daac 976 24-04-2019 21:33:44.349 T: 29.32799911499023 [C]; A:[58, 30, 220]; H: 68.6307373046875
SENSE daab 1913 24-04-2019 21:33:44.545 T: 28.57919883728027 [C]; A:[10, -46, 246]; H: 66.92938232421875
SENSE daad 1552 24-04-2019 21:33:44.558 T: 29.39039993286132 [C]; A:[2, 12, 248]; H: 65.86126708984375
SENSE daac 977 24-04-2019 21:33:44.757 T: 29.32799911499023 [C]; A:[58, 26, 224]; H: 68.72991943359375
SENSE daab 1914 24-04-2019 21:33:44.948 T: 28.57919883728027 [C]; A:[14, -42, 246]; H: 66.92938232421875
SENSE daad 1553 24-04-2019 21:33:44.962 T: 29.39039993286132 [C]; A:[8, 4, 240]; H: 65.86126708984375
SENSE daac 978 24-04-2019 21:33:45.159 T: 29.32799911499023 [C]; A:[58, 30, 224]; H: 68.82147216796875
SENSE daab 1915 24-04-2019 21:33:45.351 T: 28.57919883728027 [C]; A:[14, -52, 246]; H: 66.89886474609375
SENSE daad 1554 24-04-2019 21:33:45.365 T: 29.39039993286132 [C]; A:[4, 14, 236]; H: 65.86126708984375
SENSE daac 979 24-04-2019 21:33:45.561 T: 29.32799911499023 [C]; A:[62, 24, 226]; H: 68.85198974609375
SENSE daab 1916 24-04-2019 21:33:45.764 T: 28.57919883728027 [C]; A:[14, -46, 242]; H: 66.89886474609375
SENSE daad 1555 24-04-2019 21:33:45.778 T: 29.39039993286132 [C]; A:[8, 12, 240]; H: 65.86126708984375
SENSE daac 980 24-04-2019 21:33:45.973 T: 29.32799911499023 [C]; A:[60, 20, 224]; H: 68.89013671875
SENSE daab 1917 24-04-2019 21:33:46.168 T: 28.64159965515136 [C]; A:[12, -46, 240]; H: 66.89886474609375
SENSE daad 1556 24-04-2019 21:33:46.182 T: 29.39039993286132 [C]; A:[0, 10, 244]; H: 65.89178466796875
SENSE daac 981 24-04-2019 21:33:46.375 T: 29.32799911499023 [C]; A:[60, 22, 228]; H: 68.920654296875
SENSE daab 1918 24-04-2019 21:33:46.576 T: 28.64159965515136 [C]; A:[16, -50, 240]; H: 66.89886474609375
SENSE daad 1557 24-04-2019 21:33:46.591 T: 29.39039993286132 [C]; A:[4, 6, 236]; H: 65.89178466796875
SENSE daac 982 24-04-2019 21:33:46.787 T: 29.32799911499023 [C]; A:[62, 24, 220]; H: 68.920654296875
SENSE daab 1919 24-04-2019 21:33:46.979 T: 28.57919883728027 [C]; A:[16, -50, 242]; H: 66.86834716796875
SENSE daad 1558 24-04-2019 21:33:46.994 T: 29.39039993286132 [C]; A:[4, 8, 242]; H: 65.89178466796875
SENSE daac 983 24-04-2019 21:33:47.190 T: 29.32799911499023 [C]; A:[56, 30, 228]; H: 68.951171875
SENSE daab 1920 24-04-2019 21:33:47.382 T: 28.57919883728027 [C]; A:[14, -48, 240]; H: 66.86834716796875
SENSE daad 1559 24-04-2019 21:33:47.397 T: 29.39039993286132 [C]; A:[4, 8, 242]; H: 65.89178466796875
SENSE daac 984 24-04-2019 21:33:47.598 T: 29.32799911499023 [C]; A:[62, 22, 220]; H: 68.920654296875
SENSE daab 1921 24-04-2019 21:33:47.795 T: 28.57919883728027 [C]; A:[20, -52, 242]; H: 66.86834716796875
SENSE daad 1560 24-04-2019 21:33:47.811 T: 29.39039993286132 [C]; A:[0, 12, 236]; H: 65.89178466796875
SENSE daac 985 24-04-2019 21:33:48.009 T: 29.32799911499023 [C]; A:[58, 24, 222]; H: 68.89013671875
SENSE daab 1922 24-04-2019 21:33:48.198 T: 28.64159965515136 [C]; A:[12, -46, 244]; H: 66.86834716796875
SENSE daad 1561 24-04-2019 21:33:48.214 T: 29.32799911499023 [C]; A:[8, 8, 240]; H: 65.92230224609375
SENSE daaa 1299 24-04-2019 21:33:43.665 T: 31.69919967651367 [C]; A:[48, -8, 230]; H: 64.73974609375
SENSE daab 1923 24-04-2019 21:33:48.606 T: 28.57919883728027 [C]; A:[12, -48, 242]; H: 66.845458984375
SENSE daad 1562 24-04-2019 21:33:48.617 T: 29.39039993286132 [C]; A:[8, 12, 236]; H: 65.92230224609375
SENSE daaa 1300 24-04-2019 21:33:48.934 T: 31.76159858703613 [C]; A:[48, -6, 226]; H: 64.1751708984375
SENSE daab 1924 24-04-2019 21:33:49.009 T: 28.64159965515136 [C]; A:[14, -52, 240]; H: 66.8759765625
SENSE daad 1563 24-04-2019 21:33:49.031 T: 29.39039993286132 [C]; A:[6, 10, 242]; H: 65.92230224609375
SENSE daaa 1301 24-04-2019 21:33:49.346 T: 31.69919967651367 [C]; A:[56, -8, 230]; H: 64.1446533203125
SENSE daab 1925 24-04-2019 21:33:49.413 T: 28.57919883728027 [C]; A:[12, -44, 250]; H: 66.8759765625
SENSE daad 1564 24-04-2019 21:33:49.430 T: 29.39039993286132 [C]; A:[4, 4, 242]; H: 65.89178466796875
SENSE daaa 1302 24-04-2019 21:33:49.750 T: 31.76159858703613 [C]; A:[56, -8, 228]; H: 64.1141357421875
SENSE daab 1926 24-04-2019 21:33:49.820 T: 28.64159965515136 [C]; A:[12, -50, 248]; H: 66.8759765625
SENSE daad 1565 24-04-2019 21:33:49.833 T: 29.39039993286132 [C]; A:[6, 10, 244]; H: 65.92230224609375
SENSE daaa 1303 24-04-2019 21:33:50.153 T: 31.76159858703613 [C]; A:[50, -4, 230]; H: 64.0836181640625
SENSE daab 1927 24-04-2019 21:33:50.228 T: 28.64159965515136 [C]; A:[12, -46, 246]; H: 66.8759765625
SENSE daad 1566 24-04-2019 21:33:50.236 T: 29.39039993286132 [C]; A:[8, 6, 240]; H: 65.98333740234375
SENSE daaa 1304 24-04-2019 21:33:50.556 T: 31.76159858703613 [C]; A:[56, -8, 234]; H: 64.0836181640625
SENSE daab 1928 24-04-2019 21:33:50.627 T: 28.64159965515136 [C]; A:[14, -50, 238]; H: 66.82257080078125
SENSE daad 1567 24-04-2019 21:33:50.650 T: 29.39039993286132 [C]; A:[6, 12, 244]; H: 66.01385498046875
SENSE daaa 1305 24-04-2019 21:33:50.964 T: 31.76159858703613 [C]; A:[52, -6, 228]; H: 64.0531005859375
SENSE daab 1929 24-04-2019 21:33:51.035 T: 28.64159965515136 [C]; A:[16, -48, 246]; H: 66.82257080078125
SENSE daad 1568 24-04-2019 21:33:51.053 T: 29.39039993286132 [C]; A:[6, 12, 240]; H: 66.01385498046875
SENSE daaa 1306 24-04-2019 21:33:51.372 T: 31.76159858703613 [C]; A:[50, -8, 226]; H: 64.0225830078125
SENSE daab 1930 24-04-2019 21:33:51.443 T: 28.64159965515136 [C]; A:[16, -48, 240]; H: 66.82257080078125
SENSE daad 1569 24-04-2019 21:33:51.456 T: 29.39039993286132 [C]; A:[6, 8, 240]; H: 65.95281982421875
SENSE daaa 1307 24-04-2019 21:33:51.775 T: 31.76159858703613 [C]; A:[56, -10, 232]; H: 63.9615478515625
SENSE daab 1931 24-04-2019 21:33:51.846 T: 28.64159965515136 [C]; A:[20, -50, 242]; H: 66.82257080078125
SENSE daad 1570 24-04-2019 21:33:51.866 T: 29.39039993286132 [C]; A:[8, 10, 234]; H: 65.95281982421875
SENSE daaa 1308 24-04-2019 21:33:52.178 T: 31.76159858703613 [C]; A:[56, -10, 224]; H: 63.8699951171875
SENSE daab 1932 24-04-2019 21:33:52.254 T: 28.64159965515136 [C]; A:[20, -50, 248]; H: 66.79205322265625
SENSE daad 1571 24-04-2019 21:33:52.268 T: 29.32799911499023 [C]; A:[4, 14, 236]; H: 65.92230224609375
SENSE daaa 1309 24-04-2019 21:33:52.591 T: 31.76159858703613 [C]; A:[56, -6, 232]; H: 63.81658935546875
SENSE daab 1933 24-04-2019 21:33:52.662 T: 28.57919883728027 [C]; A:[18, -50, 262]; H: 66.82257080078125
SENSE daad 1572 24-04-2019 21:33:52.672 T: 29.39039993286132 [C]; A:[6, 6, 232]; H: 65.89178466796875
SENSE daaa 1310 24-04-2019 21:33:52.994 T: 31.76159858703613 [C]; A:[54, -6, 226]; H: 63.78607177734375
SENSE daab 1934 24-04-2019 21:33:53.065 T: 28.64159965515136 [C]; A:[14, -44, 244]; H: 66.82257080078125
SENSE daad 1573 24-04-2019 21:33:53.085 T: 29.39039993286132 [C]; A:[6, 10, 244]; H: 65.86126708984375
SENSE daac 986 24-04-2019 21:33:48.412 T: 29.32799911499023 [C]; A:[58, 16, 224]; H: 68.85198974609375
SENSE daab 1935 24-04-2019 21:33:53.473 T: 28.57919883728027 [C]; A:[14, -46, 242]; H: 66.82257080078125
SENSE daad 1574 24-04-2019 21:33:53.489 T: 29.39039993286132 [C]; A:[8, 6, 244]; H: 65.83074951171875
SENSE daac 987 24-04-2019 21:33:53.686 T: 29.39039993286132 [C]; A:[62, 22, 224]; H: 68.6307373046875
SENSE daab 1936 24-04-2019 21:33:53.876 T: 28.64159965515136 [C]; A:[14, -48, 250]; H: 66.82257080078125
SENSE daad 1575 24-04-2019 21:33:53.892 T: 29.39039993286132 [C]; A:[4, 4, 246]; H: 65.807861328125
SENSE daac 988 24-04-2019 21:33:54.088 T: 29.39039993286132 [C]; A:[62, 26, 224]; H: 68.6307373046875
SENSE daab 1937 24-04-2019 21:33:54.284 T: 28.64159965515136 [C]; A:[18, -52, 240]; H: 66.82257080078125
SENSE daad 1576 24-04-2019 21:33:54.306 T: 29.32799911499023 [C]; A:[4, 10, 242]; H: 65.807861328125
SENSE daac 989 24-04-2019 21:33:54.500 T: 29.39039993286132 [C]; A:[58, 24, 216]; H: 68.6917724609375
SENSE daab 1938 24-04-2019 21:33:54.693 T: 28.64159965515136 [C]; A:[10, -48, 242]; H: 66.82257080078125
SENSE daad 1577 24-04-2019 21:33:54.709 T: 29.39039993286132 [C]; A:[4, 4, 242]; H: 65.807861328125
SENSE daac 990 24-04-2019 21:33:54.908 T: 29.39039993286132 [C]; A:[60, 22, 222]; H: 68.76043701171875
SENSE daab 1939 24-04-2019 21:33:55.100 T: 28.64159965515136 [C]; A:[16, -48, 242]; H: 66.82257080078125
SENSE daad 1578 24-04-2019 21:33:55.112 T: 29.39039993286132 [C]; A:[6, 10, 244]; H: 65.83074951171875
SENSE daac 991 24-04-2019 21:33:55.310 T: 29.39039993286132 [C]; A:[60, 24, 228]; H: 68.82147216796875
SENSE daab 1940 24-04-2019 21:33:55.509 T: 28.64159965515136 [C]; A:[12, -52, 238]; H: 66.82257080078125
SENSE daad 1579 24-04-2019 21:33:55.526 T: 29.32799911499023 [C]; A:[10, 6, 246]; H: 65.92230224609375
SENSE daac 992 24-04-2019 21:33:55.722 T: 29.39039993286132 [C]; A:[58, 30, 218]; H: 68.85198974609375
SENSE daab 1941 24-04-2019 21:33:55.917 T: 28.64159965515136 [C]; A:[16, -48, 256]; H: 66.82257080078125
SENSE daad 1580 24-04-2019 21:33:55.929 T: 29.39039993286132 [C]; A:[6, 8, 240]; H: 66.01385498046875
SENSE daac 993 24-04-2019 21:33:56.124 T: 29.39039993286132 [C]; A:[54, 24, 220]; H: 68.920654296875
SENSE daab 1942 24-04-2019 21:33:56.325 T: 28.64159965515136 [C]; A:[14, -48, 238]; H: 66.82257080078125
SENSE daad 1581 24-04-2019 21:33:56.342 T: 29.32799911499023 [C]; A:[2, 8, 238]; H: 66.0672607421875
SENSE daac 994 24-04-2019 21:33:56.536 T: 29.39039993286132 [C]; A:[60, 24, 216]; H: 68.981689453125
SENSE daab 1943 24-04-2019 21:33:56.733 T: 28.64159965515136 [C]; A:[16, -52, 242]; H: 66.82257080078125
SENSE daad 1582 24-04-2019 21:33:56.746 T: 29.39039993286132 [C]; A:[0, 12, 240]; H: 66.0977783203125
SENSE daac 995 24-04-2019 21:33:56.938 T: 29.39039993286132 [C]; A:[58, 30, 218]; H: 69.01983642578125
SENSE daab 1944 24-04-2019 21:33:57.137 T: 28.64159965515136 [C]; A:[16, -44, 240]; H: 66.82257080078125
SENSE daad 1583 24-04-2019 21:33:57.145 T: 29.32799911499023 [C]; A:[6, 8, 240]; H: 66.0977783203125
SENSE daac 996 24-04-2019 21:33:57.346 T: 29.39039993286132 [C]; A:[58, 16, 218]; H: 69.08087158203125
SENSE daab 1945 24-04-2019 21:33:57.544 T: 28.64159965515136 [C]; A:[16, -52, 240]; H: 66.82257080078125
SENSE daad 1584 24-04-2019 21:33:57.558 T: 29.32799911499023 [C]; A:[4, 12, 246]; H: 66.0977783203125
SENSE daac 997 24-04-2019 21:33:57.748 T: 29.39039993286132 [C]; A:[58, 24, 220]; H: 69.11138916015625
SENSE daab 1946 24-04-2019 21:33:57.942 T: 28.64159965515136 [C]; A:[8, -46, 240]; H: 66.82257080078125
SENSE daad 1585 24-04-2019 21:33:57.961 T: 29.39039993286132 [C]; A:[4, 6, 242]; H: 66.0977783203125
SENSE daaa 1311 24-04-2019 21:33:53.403 T: 31.76159858703613 [C]; A:[46, 0, 234]; H: 63.78607177734375
SENSE daab 1947 24-04-2019 21:33:58.350 T: 28.64159965515136 [C]; A:[16, -52, 242]; H: 66.82257080078125
SENSE daad 1586 24-04-2019 21:33:58.365 T: 29.39039993286132 [C]; A:[6, 12, 248]; H: 66.0977783203125
