SENSE daaa 1 24-04-2019 09:20:30.822 T: 32.1983985900879 [C]; A:[20, -36, 248]; H: 58.239501953125
SENSE daab 837 24-04-2019 09:25:08.602 T: 33.5088005065918 [C]; A:[-18, -16, 226]; H: 58.39971923828125
SENSE daac 834 24-04-2019 09:25:08.599 T: 30.0143985748291 [C]; A:[238, 82, 20]; H: 64.5413818359375
SENSE daad 834 24-04-2019 09:25:08.597 T: 32.1983985900879 [C]; A:[0, 62, 232]; H: 61.81005859375
SENSE daaa 840 24-04-2019 09:25:08.934 T: 31.76159858703613 [C]; A:[20, -46, 250]; H: 58.59808349609375
SENSE daab 838 24-04-2019 09:25:08.935 T: 33.57119750976562 [C]; A:[-14, -24, 230]; H: 58.3768310546875
SENSE daac 835 24-04-2019 09:25:08.935 T: 30.0143985748291 [C]; A:[234, 84, 26]; H: 64.5108642578125
SENSE daad 835 24-04-2019 09:25:08.935 T: 32.26079940795898 [C]; A:[-4, 60, 232]; H: 61.81005859375
SENSE daaa 841 24-04-2019 09:25:09.270 T: 31.82399940490722 [C]; A:[20, -46, 246]; H: 58.59808349609375
SENSE daab 839 24-04-2019 09:25:09.272 T: 33.57119750976562 [C]; A:[-16, -22, 224]; H: 58.3768310546875
SENSE daac 836 24-04-2019 09:25:09.270 T: 30.0143985748291 [C]; A:[242, 78, 26]; H: 64.4803466796875
SENSE daad 836 24-04-2019 09:25:09.270 T: 32.26079940795898 [C]; A:[0, 62, 230]; H: 61.81005859375
SENSE daaa 842 24-04-2019 09:25:09.604 T: 31.82399940490722 [C]; A:[22, -40, 244]; H: 58.56756591796875
SENSE daab 840 24-04-2019 09:25:09.605 T: 33.57119750976562 [C]; A:[-20, -20, 226]; H: 58.3768310546875
SENSE daac 837 24-04-2019 09:25:09.602 T: 30.0143985748291 [C]; A:[240, 84, 28]; H: 64.5108642578125
SENSE daad 837 24-04-2019 09:25:09.600 T: 32.26079940795898 [C]; A:[0, 64, 228]; H: 61.81005859375
SENSE daaa 843 24-04-2019 09:25:09.934 T: 31.76159858703613 [C]; A:[22, -46, 242]; H: 58.53704833984375
SENSE daab 841 24-04-2019 09:25:09.934 T: 33.57119750976562 [C]; A:[-18, -20, 234]; H: 58.3463134765625
SENSE daac 838 24-04-2019 09:25:09.932 T: 30.0143985748291 [C]; A:[240, 90, 22]; H: 64.5108642578125
SENSE daad 838 24-04-2019 09:25:09.933 T: 32.26079940795898 [C]; A:[0, 60, 226]; H: 61.81005859375
SENSE daaa 844 24-04-2019 09:25:10.266 T: 31.82399940490722 [C]; A:[18, -44, 248]; H: 58.53704833984375
SENSE daab 842 24-04-2019 09:25:10.266 T: 33.57119750976562 [C]; A:[-24, -20, 230]; H: 58.3463134765625
SENSE daac 839 24-04-2019 09:25:10.264 T: 30.0143985748291 [C]; A:[232, 82, 28]; H: 64.5108642578125
SENSE daad 839 24-04-2019 09:25:10.262 T: 32.26079940795898 [C]; A:[0, 60, 232]; H: 61.81005859375
SENSE daaa 845 24-04-2019 09:25:10.597 T: 31.76159858703613 [C]; A:[20, -44, 244]; H: 58.53704833984375
SENSE daab 843 24-04-2019 09:25:10.598 T: 33.57119750976562 [C]; A:[-18, -24, 228]; H: 58.3463134765625
SENSE daac 840 24-04-2019 09:25:10.596 T: 30.0143985748291 [C]; A:[236, 84, 30]; H: 64.5108642578125
SENSE daad 840 24-04-2019 09:25:10.596 T: 32.26079940795898 [C]; A:[0, 62, 238]; H: 61.81005859375
SENSE daaa 846 24-04-2019 09:25:10.935 T: 31.76159858703613 [C]; A:[22, -42, 248]; H: 58.53704833984375
SENSE daab 844 24-04-2019 09:25:10.939 T: 33.57119750976562 [C]; A:[-20, -20, 224]; H: 58.3463134765625
SENSE daac 841 24-04-2019 09:25:10.938 T: 30.0767993927002 [C]; A:[240, 78, 20]; H: 64.5108642578125
SENSE daad 841 24-04-2019 09:25:10.935 T: 32.26079940795898 [C]; A:[0, 58, 232]; H: 61.81005859375
SENSE daaa 847 24-04-2019 09:25:11.269 T: 31.76159858703613 [C]; A:[24, -44, 248]; H: 58.56756591796875
SENSE daab 845 24-04-2019 09:25:11.271 T: 33.57119750976562 [C]; A:[-22, -16, 230]; H: 58.3463134765625
SENSE daac 842 24-04-2019 09:25:11.270 T: 30.0143985748291 [C]; A:[242, 78, 28]; H: 64.5108642578125
SENSE daad 842 24-04-2019 09:25:11.270 T: 32.26079940795898 [C]; A:[0, 64, 230]; H: 61.81005859375
SENSE daaa 848 24-04-2019 09:25:11.604 T: 31.76159858703613 [C]; A:[24, -50, 242]; H: 58.59808349609375
SENSE daab 846 24-04-2019 09:25:11.607 T: 33.57119750976562 [C]; A:[-22, -22, 230]; H: 58.3157958984375
SENSE daac 843 24-04-2019 09:25:11.605 T: 30.0767993927002 [C]; A:[240, 84, 26]; H: 64.5413818359375
SENSE daad 843 24-04-2019 09:25:11.603 T: 32.26079940795898 [C]; A:[0, 58, 228]; H: 61.81005859375
SENSE daaa 849 24-04-2019 09:25:11.936 T: 31.76159858703613 [C]; A:[26, -48, 238]; H: 58.59808349609375
SENSE daab 847 24-04-2019 09:25:11.938 T: 33.57119750976562 [C]; A:[-18, -22, 230]; H: 58.3157958984375
SENSE daac 844 24-04-2019 09:25:11.938 T: 30.0143985748291 [C]; A:[234, 78, 22]; H: 64.5718994140625
SENSE daad 844 24-04-2019 09:25:11.937 T: 32.26079940795898 [C]; A:[0, 64, 226]; H: 61.840576171875
SENSE daaa 850 24-04-2019 09:25:12.271 T: 31.76159858703613 [C]; A:[26, -48, 242]; H: 58.6209716796875
SENSE daab 848 24-04-2019 09:25:12.273 T: 33.57119750976562 [C]; A:[-22, -18, 226]; H: 58.3157958984375
SENSE daac 845 24-04-2019 09:25:12.271 T: 30.0143985748291 [C]; A:[236, 78, 24]; H: 64.6024169921875
SENSE daad 845 24-04-2019 09:25:12.271 T: 32.26079940795898 [C]; A:[0, 62, 228]; H: 61.840576171875
SENSE daaa 851 24-04-2019 09:25:12.607 T: 31.76159858703613 [C]; A:[22, -40, 240]; H: 58.6514892578125
SENSE daab 849 24-04-2019 09:25:12.609 T: 33.57119750976562 [C]; A:[-22, -20, 224]; H: 58.3157958984375
SENSE daac 846 24-04-2019 09:25:12.608 T: 30.0143985748291 [C]; A:[240, 78, 22]; H: 64.6329345703125
SENSE daad 846 24-04-2019 09:25:12.607 T: 32.26079940795898 [C]; A:[-4, 56, 236]; H: 61.840576171875
SENSE daaa 852 24-04-2019 09:25:12.940 T: 31.76159858703613 [C]; A:[20, -40, 242]; H: 58.7125244140625
SENSE daab 850 24-04-2019 09:25:12.942 T: 33.57119750976562 [C]; A:[-18, -18, 232]; H: 58.3157958984375
SENSE daac 847 24-04-2019 09:25:12.939 T: 30.0767993927002 [C]; A:[240, 82, 40]; H: 64.6329345703125
SENSE daad 847 24-04-2019 09:25:12.937 T: 32.26079940795898 [C]; A:[-6, 62, 228]; H: 61.840576171875
SENSE daaa 853 24-04-2019 09:25:13.270 T: 31.76159858703613 [C]; A:[24, -46, 240]; H: 58.7125244140625
SENSE daab 851 24-04-2019 09:25:13.272 T: 33.57119750976562 [C]; A:[-22, -22, 228]; H: 58.3157958984375
SENSE daac 848 24-04-2019 09:25:13.269 T: 30.0767993927002 [C]; A:[236, 82, 18]; H: 64.6329345703125
SENSE daad 848 24-04-2019 09:25:13.267 T: 32.32320022583007 [C]; A:[0, 64, 228]; H: 61.840576171875
SENSE daaa 854 24-04-2019 09:25:13.600 T: 31.76159858703613 [C]; A:[24, -48, 240]; H: 58.7735595703125
SENSE daab 852 24-04-2019 09:25:13.602 T: 33.57119750976562 [C]; A:[-22, -22, 226]; H: 58.2852783203125
SENSE daac 849 24-04-2019 09:25:13.599 T: 30.0767993927002 [C]; A:[234, 78, 22]; H: 64.6634521484375
SENSE daad 849 24-04-2019 09:25:13.597 T: 32.32320022583007 [C]; A:[0, 60, 232]; H: 61.840576171875
SENSE daaa 855 24-04-2019 09:25:13.932 T: 31.76159858703613 [C]; A:[22, -46, 246]; H: 58.8040771484375
SENSE daab 853 24-04-2019 09:25:13.933 T: 33.57119750976562 [C]; A:[-20, -24, 226]; H: 58.2242431640625
SENSE daac 850 24-04-2019 09:25:13.933 T: 30.0767993927002 [C]; A:[234, 84, 24]; H: 64.6634521484375
SENSE daad 850 24-04-2019 09:25:13.931 T: 32.32320022583007 [C]; A:[0, 60, 230]; H: 61.840576171875
SENSE daaa 856 24-04-2019 09:25:14.266 T: 31.76159858703613 [C]; A:[24, -50, 242]; H: 58.8040771484375
SENSE daab 854 24-04-2019 09:25:14.267 T: 33.57119750976562 [C]; A:[-20, -16, 226]; H: 58.2242431640625
SENSE daac 851 24-04-2019 09:25:14.267 T: 30.0767993927002 [C]; A:[240, 80, 30]; H: 64.6634521484375
SENSE daad 851 24-04-2019 09:25:14.265 T: 32.32320022583007 [C]; A:[0, 64, 234]; H: 61.840576171875
SENSE daaa 857 24-04-2019 09:25:14.602 T: 31.76159858703613 [C]; A:[24, -42, 246]; H: 58.8345947265625
SENSE daab 855 24-04-2019 09:25:14.603 T: 33.57119750976562 [C]; A:[-20, -26, 230]; H: 58.2547607421875
SENSE daac 852 24-04-2019 09:25:14.600 T: 30.0767993927002 [C]; A:[240, 84, 28]; H: 64.6634521484375
SENSE daad 852 24-04-2019 09:25:14.599 T: 32.32320022583007 [C]; A:[0, 58, 230]; H: 61.840576171875
SENSE daaa 858 24-04-2019 09:25:14.932 T: 31.82399940490722 [C]; A:[20, -46, 242]; H: 58.8040771484375
SENSE daab 856 24-04-2019 09:25:14.932 T: 33.57119750976562 [C]; A:[-22, -26, 232]; H: 58.23187255859375
SENSE daac 853 24-04-2019 09:25:14.930 T: 30.0767993927002 [C]; A:[240, 82, 26]; H: 64.6634521484375
SENSE daad 853 24-04-2019 09:25:14.927 T: 32.32320022583007 [C]; A:[-6, 62, 228]; H: 61.87109375
SENSE daaa 859 24-04-2019 09:25:15.261 T: 31.76159858703613 [C]; A:[26, -42, 240]; H: 58.8345947265625
SENSE daab 857 24-04-2019 09:25:15.261 T: 33.57119750976562 [C]; A:[-20, -20, 226]; H: 58.2547607421875
SENSE daac 854 24-04-2019 09:25:15.261 T: 30.0767993927002 [C]; A:[238, 84, 20]; H: 64.6329345703125
SENSE daad 854 24-04-2019 09:25:15.260 T: 32.3855972290039 [C]; A:[0, 56, 226]; H: 61.87109375
SENSE daaa 860 24-04-2019 09:25:15.594 T: 31.76159858703613 [C]; A:[24, -42, 242]; H: 58.8345947265625
SENSE daab 858 24-04-2019 09:25:15.594 T: 33.57119750976562 [C]; A:[-20, -18, 230]; H: 58.23187255859375
SENSE daac 855 24-04-2019 09:25:15.592 T: 30.0767993927002 [C]; A:[234, 78, 24]; H: 64.5718994140625
SENSE daad 855 24-04-2019 09:25:15.589 T: 32.32320022583007 [C]; A:[-4, 66, 228]; H: 61.87109375
SENSE daaa 861 24-04-2019 09:25:15.922 T: 31.82399940490722 [C]; A:[24, -44, 244]; H: 58.8345947265625
SENSE daab 859 24-04-2019 09:25:15.923 T: 33.57119750976562 [C]; A:[-18, -24, 238]; H: 58.23187255859375
SENSE daac 856 24-04-2019 09:25:15.921 T: 30.0767993927002 [C]; A:[236, 84, 22]; H: 64.5108642578125
SENSE daad 856 24-04-2019 09:25:15.920 T: 32.3855972290039 [C]; A:[0, 60, 232]; H: 61.901611328125
SENSE daaa 862 24-04-2019 09:25:16.255 T: 31.82399940490722 [C]; A:[20, -44, 238]; H: 58.8345947265625
SENSE daab 860 24-04-2019 09:25:16.256 T: 33.5088005065918 [C]; A:[-22, -16, 224]; H: 58.23187255859375
SENSE daac 857 24-04-2019 09:25:16.256 T: 30.0767993927002 [C]; A:[240, 84, 24]; H: 64.4803466796875
SENSE daad 857 24-04-2019 09:25:16.255 T: 32.3855972290039 [C]; A:[0, 60, 228]; H: 61.901611328125
SENSE daaa 863 24-04-2019 09:25:16.587 T: 31.82399940490722 [C]; A:[20, -42, 242]; H: 58.8040771484375
SENSE daab 861 24-04-2019 09:25:16.587 T: 33.5088005065918 [C]; A:[-20, -20, 226]; H: 58.23187255859375
SENSE daac 858 24-04-2019 09:25:16.585 T: 30.0767993927002 [C]; A:[242, 80, 24]; H: 64.39642333984375
SENSE daad 858 24-04-2019 09:25:16.583 T: 32.3855972290039 [C]; A:[0, 58, 226]; H: 61.87109375
SENSE daaa 864 24-04-2019 09:25:16.926 T: 31.82399940490722 [C]; A:[24, -44, 248]; H: 58.8040771484375
SENSE daab 862 24-04-2019 09:25:16.921 T: 33.5088005065918 [C]; A:[-20, -22, 228]; H: 58.20135498046875
SENSE daac 859 24-04-2019 09:25:16.921 T: 30.0767993927002 [C]; A:[238, 84, 30]; H: 64.33538818359375
SENSE daad 859 24-04-2019 09:25:16.919 T: 32.3855972290039 [C]; A:[0, 62, 226]; H: 61.840576171875
SENSE daaa 865 24-04-2019 09:25:17.254 T: 31.82399940490722 [C]; A:[20, -44, 244]; H: 58.7735595703125
SENSE daab 863 24-04-2019 09:25:17.256 T: 33.5088005065918 [C]; A:[-18, -22, 230]; H: 58.20135498046875
SENSE daac 860 24-04-2019 09:25:17.255 T: 30.0767993927002 [C]; A:[234, 86, 20]; H: 64.30487060546875
SENSE daad 860 24-04-2019 09:25:17.252 T: 32.3855972290039 [C]; A:[0, 62, 230]; H: 61.81005859375
SENSE daaa 866 24-04-2019 09:25:17.587 T: 31.82399940490722 [C]; A:[26, -48, 246]; H: 58.7735595703125
SENSE daab 864 24-04-2019 09:25:17.590 T: 33.4463996887207 [C]; A:[-20, -24, 230]; H: 58.20135498046875
SENSE daac 861 24-04-2019 09:25:17.589 T: 30.0767993927002 [C]; A:[234, 78, 24]; H: 64.27435302734375
SENSE daad 861 24-04-2019 09:25:17.587 T: 32.3855972290039 [C]; A:[0, 64, 234]; H: 61.75665283203125
SENSE daaa 867 24-04-2019 09:25:17.923 T: 31.82399940490722 [C]; A:[22, -48, 240]; H: 58.7430419921875
SENSE daab 865 24-04-2019 09:25:17.923 T: 33.5088005065918 [C]; A:[-22, -20, 226]; H: 58.17083740234375
SENSE daac 862 24-04-2019 09:25:17.923 T: 30.0767993927002 [C]; A:[236, 86, 26]; H: 64.30487060546875
SENSE daad 862 24-04-2019 09:25:17.921 T: 32.3855972290039 [C]; A:[0, 60, 228]; H: 61.72613525390625
SENSE daaa 868 24-04-2019 09:25:18.259 T: 31.82399940490722 [C]; A:[24, -48, 236]; H: 58.7430419921875
SENSE daab 866 24-04-2019 09:25:18.262 T: 33.5088005065918 [C]; A:[-26, -20, 226]; H: 58.17083740234375
SENSE daac 863 24-04-2019 09:25:18.261 T: 30.0767993927002 [C]; A:[242, 78, 20]; H: 64.30487060546875
SENSE daad 863 24-04-2019 09:25:18.260 T: 32.3855972290039 [C]; A:[0, 62, 226]; H: 61.72613525390625
SENSE daaa 869 24-04-2019 09:25:18.594 T: 31.82399940490722 [C]; A:[24, -48, 244]; H: 58.6820068359375
SENSE daab 867 24-04-2019 09:25:18.595 T: 33.57119750976562 [C]; A:[-20, -22, 236]; H: 58.17083740234375
SENSE daac 864 24-04-2019 09:25:18.592 T: 30.13919830322265 [C]; A:[236, 84, 32]; H: 64.33538818359375
SENSE daad 864 24-04-2019 09:25:18.591 T: 32.3855972290039 [C]; A:[0, 64, 224]; H: 61.72613525390625
SENSE daaa 870 24-04-2019 09:25:18.923 T: 31.82399940490722 [C]; A:[20, -42, 246]; H: 58.6820068359375
SENSE daab 868 24-04-2019 09:25:18.925 T: 33.57119750976562 [C]; A:[-20, -22, 228]; H: 58.17083740234375
SENSE daac 865 24-04-2019 09:25:18.924 T: 30.13919830322265 [C]; A:[236, 84, 26]; H: 64.33538818359375
SENSE daad 865 24-04-2019 09:25:18.921 T: 32.447998046875 [C]; A:[0, 62, 222]; H: 61.72613525390625
SENSE daaa 871 24-04-2019 09:25:19.255 T: 31.82399940490722 [C]; A:[22, -48, 244]; H: 58.6514892578125
SENSE daab 869 24-04-2019 09:25:19.255 T: 33.57119750976562 [C]; A:[-16, -20, 226]; H: 58.17083740234375
SENSE daac 866 24-04-2019 09:25:19.254 T: 30.0767993927002 [C]; A:[236, 76, 24]; H: 64.33538818359375
SENSE daad 866 24-04-2019 09:25:19.254 T: 32.3855972290039 [C]; A:[2, 64, 230]; H: 61.69561767578125
SENSE daaa 872 24-04-2019 09:25:19.587 T: 31.88639831542968 [C]; A:[22, -42, 242]; H: 58.6209716796875
SENSE daab 870 24-04-2019 09:25:19.588 T: 33.57119750976562 [C]; A:[-20, -22, 228]; H: 58.17083740234375
SENSE daac 867 24-04-2019 09:25:19.586 T: 30.13919830322265 [C]; A:[240, 78, 24]; H: 64.33538818359375
SENSE daad 867 24-04-2019 09:25:19.584 T: 32.3855972290039 [C]; A:[0, 62, 226]; H: 61.69561767578125
SENSE daaa 873 24-04-2019 09:25:19.922 T: 31.88639831542968 [C]; A:[24, -44, 238]; H: 58.6209716796875
SENSE daab 871 24-04-2019 09:25:19.923 T: 33.57119750976562 [C]; A:[-20, -22, 230]; H: 58.17083740234375
SENSE daac 868 24-04-2019 09:25:19.922 T: 30.13919830322265 [C]; A:[234, 80, 26]; H: 64.30487060546875
SENSE daad 868 24-04-2019 09:25:19.922 T: 32.447998046875 [C]; A:[0, 60, 232]; H: 61.66510009765625
SENSE daaa 874 24-04-2019 09:25:20.257 T: 31.88639831542968 [C]; A:[20, -38, 242]; H: 58.5904541015625
SENSE daab 872 24-04-2019 09:25:20.258 T: 33.63359832763671 [C]; A:[-20, -20, 232]; H: 58.17083740234375
SENSE daac 869 24-04-2019 09:25:20.257 T: 30.13919830322265 [C]; A:[236, 82, 22]; H: 64.24383544921875
SENSE daad 869 24-04-2019 09:25:20.255 T: 32.447998046875 [C]; A:[0, 64, 226]; H: 61.63458251953125
SENSE daaa 875 24-04-2019 09:25:20.589 T: 31.88639831542968 [C]; A:[22, -40, 242]; H: 58.56756591796875
SENSE daab 873 24-04-2019 09:25:20.590 T: 33.57119750976562 [C]; A:[-26, -20, 228]; H: 58.20135498046875
SENSE daac 870 24-04-2019 09:25:20.587 T: 30.13919830322265 [C]; A:[236, 76, 24]; H: 64.21331787109375
SENSE daad 870 24-04-2019 09:25:20.585 T: 32.447998046875 [C]; A:[0, 58, 234]; H: 61.63458251953125
SENSE daaa 876 24-04-2019 09:25:20.918 T: 31.88639831542968 [C]; A:[22, -44, 264]; H: 58.56756591796875
SENSE daab 874 24-04-2019 09:25:20.920 T: 33.57119750976562 [C]; A:[-18, -18, 230]; H: 58.20135498046875
SENSE daac 871 24-04-2019 09:25:20.917 T: 30.0767993927002 [C]; A:[242, 82, 22]; H: 64.18280029296875
SENSE daad 871 24-04-2019 09:25:20.916 T: 32.447998046875 [C]; A:[2, 60, 234]; H: 61.63458251953125
SENSE daaa 877 24-04-2019 09:25:21.250 T: 31.88639831542968 [C]; A:[20, -46, 242]; H: 58.56756591796875
SENSE daab 875 24-04-2019 09:25:21.250 T: 33.57119750976562 [C]; A:[-20, -18, 232]; H: 58.20135498046875
SENSE daac 872 24-04-2019 09:25:21.248 T: 30.13919830322265 [C]; A:[232, 82, 22]; H: 64.18280029296875
SENSE daad 872 24-04-2019 09:25:21.247 T: 32.5103988647461 [C]; A:[0, 60, 234]; H: 61.63458251953125
SENSE daaa 878 24-04-2019 09:25:21.584 T: 31.88639831542968 [C]; A:[20, -46, 244]; H: 58.50653076171875
SENSE daab 876 24-04-2019 09:25:21.584 T: 33.57119750976562 [C]; A:[-18, -20, 226]; H: 58.23187255859375
SENSE daac 873 24-04-2019 09:25:21.583 T: 30.13919830322265 [C]; A:[234, 84, 30]; H: 64.21331787109375
SENSE daad 873 24-04-2019 09:25:21.582 T: 32.447998046875 [C]; A:[0, 64, 226]; H: 61.63458251953125
SENSE daaa 879 24-04-2019 09:25:21.917 T: 31.88639831542968 [C]; A:[22, -44, 244]; H: 58.47601318359375
SENSE daab 877 24-04-2019 09:25:21.918 T: 33.57119750976562 [C]; A:[-20, -20, 230]; H: 58.23187255859375
SENSE daac 874 24-04-2019 09:25:21.918 T: 30.13919830322265 [C]; A:[236, 80, 24]; H: 64.21331787109375
SENSE daad 874 24-04-2019 09:25:21.917 T: 32.447998046875 [C]; A:[0, 62, 232]; H: 61.66510009765625
SENSE daaa 880 24-04-2019 09:25:22.252 T: 31.88639831542968 [C]; A:[20, -42, 246]; H: 58.44549560546875
SENSE daab 878 24-04-2019 09:25:22.253 T: 33.57119750976562 [C]; A:[-22, -16, 228]; H: 58.23187255859375
SENSE daac 875 24-04-2019 09:25:22.252 T: 30.13919830322265 [C]; A:[234, 84, 24]; H: 64.24383544921875
SENSE daad 875 24-04-2019 09:25:22.251 T: 32.447998046875 [C]; A:[-4, 62, 224]; H: 61.66510009765625
SENSE daaa 881 24-04-2019 09:25:22.584 T: 31.88639831542968 [C]; A:[28, -48, 240]; H: 58.41497802734375
SENSE daab 879 24-04-2019 09:25:22.589 T: 33.63359832763671 [C]; A:[-18, -24, 228]; H: 58.23187255859375
SENSE daac 876 24-04-2019 09:25:22.588 T: 30.0767993927002 [C]; A:[236, 80, 30]; H: 64.27435302734375
SENSE daad 876 24-04-2019 09:25:22.587 T: 32.447998046875 [C]; A:[0, 62, 228]; H: 61.66510009765625
SENSE daaa 882 24-04-2019 09:25:22.834 T: 31.88639831542968 [C]; A:[24, -46, 242]; H: 58.38446044921875
SENSE daab 880 24-04-2019 09:25:22.928 T: 33.63359832763671 [C]; A:[-16, -22, 226]; H: 58.2547607421875
SENSE daac 877 24-04-2019 09:25:22.925 T: 30.13919830322265 [C]; A:[240, 82, 26]; H: 64.27435302734375
SENSE daaa 883 24-04-2019 09:25:23.078 T: 31.88639831542968 [C]; A:[22, -42, 242]; H: 58.38446044921875
SENSE daad 877 24-04-2019 09:25:22.925 T: 32.447998046875 [C]; A:[0, 60, 228]; H: 61.66510009765625
SENSE daab 881 24-04-2019 09:25:23.263 T: 33.63359832763671 [C]; A:[-18, -24, 226]; H: 58.2547607421875
SENSE daaa 884 24-04-2019 09:25:23.323 T: 31.88639831542968 [C]; A:[24, -42, 246]; H: 58.32342529296875
SENSE daac 878 24-04-2019 09:25:23.263 T: 30.13919830322265 [C]; A:[236, 80, 26]; H: 64.27435302734375
SENSE daad 878 24-04-2019 09:25:23.268 T: 32.5103988647461 [C]; A:[0, 62, 232]; H: 61.63458251953125
SENSE daaa 885 24-04-2019 09:25:23.598 T: 31.88639831542968 [C]; A:[20, -42, 244]; H: 58.29290771484375
SENSE daab 882 24-04-2019 09:25:23.598 T: 33.63359832763671 [C]; A:[-18, -20, 226]; H: 58.2547607421875
SENSE daac 879 24-04-2019 09:25:23.598 T: 30.13919830322265 [C]; A:[238, 80, 26]; H: 64.27435302734375
SENSE daad 879 24-04-2019 09:25:23.597 T: 32.447998046875 [C]; A:[0, 62, 228]; H: 61.63458251953125
SENSE daaa 886 24-04-2019 09:25:23.931 T: 31.88639831542968 [C]; A:[26, -50, 248]; H: 58.26239013671875
SENSE daab 883 24-04-2019 09:25:23.932 T: 33.63359832763671 [C]; A:[-18, -14, 230]; H: 58.2547607421875
SENSE daac 880 24-04-2019 09:25:23.935 T: 30.0767993927002 [C]; A:[234, 84, 28]; H: 64.24383544921875
SENSE daad 880 24-04-2019 09:25:23.927 T: 32.5103988647461 [C]; A:[0, 62, 230]; H: 61.60406494140625
SENSE daaa 887 24-04-2019 09:25:24.260 T: 31.88639831542968 [C]; A:[22, -42, 240]; H: 58.26239013671875
SENSE daab 884 24-04-2019 09:25:24.261 T: 33.63359832763671 [C]; A:[-16, -26, 230]; H: 58.2547607421875
SENSE daac 881 24-04-2019 09:25:24.261 T: 30.13919830322265 [C]; A:[240, 80, 28]; H: 64.21331787109375
SENSE daad 881 24-04-2019 09:25:24.260 T: 32.5103988647461 [C]; A:[0, 62, 232]; H: 61.57354736328125
SENSE daaa 888 24-04-2019 09:25:24.594 T: 31.88639831542968 [C]; A:[20, -44, 244]; H: 58.23187255859375
SENSE daab 885 24-04-2019 09:25:24.596 T: 33.63359832763671 [C]; A:[-20, -20, 226]; H: 58.2547607421875
SENSE daac 882 24-04-2019 09:25:24.593 T: 30.0767993927002 [C]; A:[236, 80, 24]; H: 64.18280029296875
SENSE daad 882 24-04-2019 09:25:24.591 T: 32.5103988647461 [C]; A:[0, 62, 234]; H: 61.57354736328125
SENSE daaa 889 24-04-2019 09:25:24.926 T: 31.94879913330078 [C]; A:[22, -42, 248]; H: 58.23187255859375
SENSE daab 886 24-04-2019 09:25:24.927 T: 33.57119750976562 [C]; A:[-20, -24, 224]; H: 58.2547607421875
SENSE daac 883 24-04-2019 09:25:24.925 T: 30.13919830322265 [C]; A:[236, 82, 24]; H: 64.15228271484375
SENSE daad 883 24-04-2019 09:25:24.924 T: 32.447998046875 [C]; A:[0, 60, 230]; H: 61.57354736328125
SENSE daaa 890 24-04-2019 09:25:25.264 T: 31.94879913330078 [C]; A:[22, -44, 250]; H: 58.20135498046875
SENSE daab 887 24-04-2019 09:25:25.266 T: 33.63359832763671 [C]; A:[-16, -18, 228]; H: 58.2547607421875
SENSE daac 884 24-04-2019 09:25:25.265 T: 30.13919830322265 [C]; A:[236, 80, 26]; H: 64.12176513671875
SENSE daad 884 24-04-2019 09:25:25.266 T: 32.447998046875 [C]; A:[0, 62, 228]; H: 61.57354736328125
SENSE daaa 891 24-04-2019 09:25:25.602 T: 31.94879913330078 [C]; A:[24, -44, 242]; H: 58.17083740234375
SENSE daab 888 24-04-2019 09:25:25.604 T: 33.63359832763671 [C]; A:[-20, -18, 232]; H: 58.2547607421875
SENSE daac 885 24-04-2019 09:25:25.603 T: 30.13919830322265 [C]; A:[236, 86, 24]; H: 64.098876953125
SENSE daad 885 24-04-2019 09:25:25.603 T: 32.5103988647461 [C]; A:[0, 64, 234]; H: 61.57354736328125
SENSE daaa 892 24-04-2019 09:25:25.938 T: 31.94879913330078 [C]; A:[26, -42, 244]; H: 58.17083740234375
SENSE daab 889 24-04-2019 09:25:25.939 T: 33.63359832763671 [C]; A:[-18, -26, 232]; H: 58.2547607421875
SENSE daac 886 24-04-2019 09:25:25.939 T: 30.13919830322265 [C]; A:[236, 78, 18]; H: 64.068359375
SENSE daad 886 24-04-2019 09:25:25.938 T: 32.5103988647461 [C]; A:[4, 60, 232]; H: 61.60406494140625
SENSE daaa 893 24-04-2019 09:25:26.272 T: 31.94879913330078 [C]; A:[20, -42, 244]; H: 58.17083740234375
SENSE daab 890 24-04-2019 09:25:26.273 T: 33.63359832763671 [C]; A:[-22, -22, 226]; H: 58.2547607421875
SENSE daac 887 24-04-2019 09:25:26.278 T: 30.13919830322265 [C]; A:[240, 84, 22]; H: 64.037841796875
SENSE daad 887 24-04-2019 09:25:26.271 T: 32.5103988647461 [C]; A:[0, 64, 230]; H: 61.60406494140625
SENSE daaa 894 24-04-2019 09:25:26.605 T: 31.94879913330078 [C]; A:[20, -42, 240]; H: 58.14794921875
SENSE daab 891 24-04-2019 09:25:26.607 T: 33.63359832763671 [C]; A:[-16, -22, 226]; H: 58.2547607421875
SENSE daac 888 24-04-2019 09:25:26.606 T: 30.13919830322265 [C]; A:[238, 86, 22]; H: 64.037841796875
SENSE daad 888 24-04-2019 09:25:26.604 T: 32.5103988647461 [C]; A:[0, 64, 230]; H: 61.63458251953125
SENSE daaa 895 24-04-2019 09:25:26.942 T: 31.94879913330078 [C]; A:[22, -42, 240]; H: 58.178466796875
SENSE daab 892 24-04-2019 09:25:26.944 T: 33.63359832763671 [C]; A:[-24, -20, 230]; H: 58.2547607421875
SENSE daac 889 24-04-2019 09:25:26.944 T: 30.13919830322265 [C]; A:[242, 84, 24]; H: 64.037841796875
