SENSE daaa 1 25-04-2019 04:58:41.155 T: 27.9552001953125 [C]; A:[-12, -16, 222]; H: 69.469970703125
SENSE daaa 283 25-04-2019 05:00:44.714 T: 28.07999992370605 [C]; A:[-16, -8, 230]; H: 69.2105712890625
SENSE daab 223 25-04-2019 05:00:44.641 T: 27.76799964904785 [C]; A:[4, -36, 246]; H: 70.13372802734375
SENSE daac 94 25-04-2019 05:00:40.044 T: 30.3263988494873 [C]; A:[28, 20, 236]; H: 65.9451904296875
SENSE daad 70 25-04-2019 05:00:45.101 T: 27.9552001953125 [C]; A:[152, -6, 176]; H: 72.30047607421875
SENSE daac 95 25-04-2019 05:00:45.278 T: 30.3263988494873 [C]; A:[22, 24, 230]; H: 65.96807861328125
SENSE daad 71 25-04-2019 05:00:45.711 T: 27.9552001953125 [C]; A:[152, 0, 174]; H: 72.30047607421875
SENSE daac 96 25-04-2019 05:00:45.775 T: 30.3263988494873 [C]; A:[28, 22, 232]; H: 65.96807861328125
SENSE daad 72 25-04-2019 05:00:46.233 T: 27.8927993774414 [C]; A:[150, -6, 176]; H: 72.26995849609375
SENSE daac 97 25-04-2019 05:00:46.303 T: 30.3263988494873 [C]; A:[26, 20, 230]; H: 65.96807861328125
SENSE daad 73 25-04-2019 05:00:46.754 T: 27.9552001953125 [C]; A:[152, -8, 176]; H: 72.26995849609375
SENSE daac 98 25-04-2019 05:00:46.820 T: 30.3263988494873 [C]; A:[26, 22, 234]; H: 65.96807861328125
SENSE daad 74 25-04-2019 05:00:47.285 T: 27.9552001953125 [C]; A:[154, -8, 184]; H: 72.26995849609375
SENSE daac 99 25-04-2019 05:00:47.347 T: 30.3263988494873 [C]; A:[28, 24, 236]; H: 65.96807861328125
SENSE daad 75 25-04-2019 05:00:47.831 T: 27.9552001953125 [C]; A:[148, -6, 176]; H: 72.26995849609375
SENSE daac 100 25-04-2019 05:00:47.894 T: 30.3263988494873 [C]; A:[24, 26, 234]; H: 65.96807861328125
SENSE daad 76 25-04-2019 05:00:48.352 T: 27.9552001953125 [C]; A:[152, -10, 176]; H: 72.26995849609375
SENSE daac 101 25-04-2019 05:00:48.422 T: 30.3263988494873 [C]; A:[22, 20, 230]; H: 65.96807861328125
SENSE daad 77 25-04-2019 05:00:48.874 T: 27.9552001953125 [C]; A:[152, -4, 174]; H: 72.26995849609375
SENSE daac 102 25-04-2019 05:00:48.949 T: 30.3887996673584 [C]; A:[24, 22, 228]; H: 65.96807861328125
SENSE daab 224 25-04-2019 05:00:49.701 T: 27.70559883117675 [C]; A:[6, -38, 252]; H: 70.1871337890625
SENSE daaa 284 25-04-2019 05:00:45.047 T: 28.07999992370605 [C]; A:[-16, -8, 224]; H: 69.2105712890625
SENSE daac 103 25-04-2019 05:00:49.472 T: 30.3263988494873 [C]; A:[26, 22, 234]; H: 65.96807861328125
SENSE daaa 285 25-04-2019 05:00:50.217 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.34027099609375
SENSE daab 225 25-04-2019 05:00:50.156 T: 27.70559883117675 [C]; A:[2, -38, 246]; H: 70.1871337890625
SENSE daaa 286 25-04-2019 05:00:50.560 T: 28.07999992370605 [C]; A:[-14, -6, 228]; H: 69.34027099609375
SENSE daab 226 25-04-2019 05:00:50.685 T: 27.76799964904785 [C]; A:[0, -40, 240]; H: 70.1871337890625
SENSE daac 104 25-04-2019 05:00:50.536 T: 30.3887996673584 [C]; A:[24, 20, 234]; H: 65.96807861328125
SENSE daaa 287 25-04-2019 05:00:50.918 T: 28.07999992370605 [C]; A:[-18, -6, 228]; H: 69.34027099609375
SENSE daab 227 25-04-2019 05:00:51.116 T: 27.76799964904785 [C]; A:[4, -42, 246]; H: 70.2176513671875
SENSE daaa 288 25-04-2019 05:00:51.329 T: 28.01759910583496 [C]; A:[-12, -14, 228]; H: 69.34027099609375
SENSE daaa 289 25-04-2019 05:00:51.672 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.34027099609375
SENSE daab 228 25-04-2019 05:00:51.606 T: 27.70559883117675 [C]; A:[6, -36, 238]; H: 70.2176513671875
SENSE daac 105 25-04-2019 05:00:51.457 T: 30.3887996673584 [C]; A:[30, 14, 234]; H: 65.9451904296875
SENSE daaa 290 25-04-2019 05:00:52.015 T: 28.07999992370605 [C]; A:[-16, -8, 234]; H: 69.34027099609375
SENSE daab 229 25-04-2019 05:00:52.069 T: 27.76799964904785 [C]; A:[6, -36, 238]; H: 70.2176513671875
SENSE daaa 291 25-04-2019 05:00:52.387 T: 28.07999992370605 [C]; A:[-14, -10, 236]; H: 69.34027099609375
SENSE daab 230 25-04-2019 05:00:52.577 T: 27.70559883117675 [C]; A:[6, -36, 246]; H: 70.2176513671875
SENSE daaa 292 25-04-2019 05:00:52.730 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.34027099609375
SENSE daac 106 25-04-2019 05:00:52.427 T: 30.3887996673584 [C]; A:[26, 16, 230]; H: 65.9146728515625
SENSE daab 231 25-04-2019 05:00:53.013 T: 27.76799964904785 [C]; A:[6, -40, 242]; H: 70.1871337890625
SENSE daaa 293 25-04-2019 05:00:53.098 T: 28.07999992370605 [C]; A:[-16, -12, 224]; H: 69.34027099609375
SENSE daaa 294 25-04-2019 05:00:53.529 T: 28.07999992370605 [C]; A:[-16, -10, 236]; H: 69.34027099609375
SENSE daab 232 25-04-2019 05:00:53.498 T: 27.76799964904785 [C]; A:[6, -38, 244]; H: 70.1871337890625
SENSE daac 107 25-04-2019 05:00:53.347 T: 30.3887996673584 [C]; A:[28, 20, 232]; H: 65.8841552734375
SENSE daaa 295 25-04-2019 05:00:53.872 T: 28.07999992370605 [C]; A:[-16, -8, 236]; H: 69.34027099609375
SENSE daab 233 25-04-2019 05:00:53.950 T: 27.70559883117675 [C]; A:[6, -42, 250]; H: 70.1871337890625
SENSE daaa 296 25-04-2019 05:00:54.244 T: 28.07999992370605 [C]; A:[-16, -10, 228]; H: 69.37078857421875
SENSE daab 234 25-04-2019 05:00:54.449 T: 27.70559883117675 [C]; A:[6, -38, 244]; H: 70.1871337890625
SENSE daaa 297 25-04-2019 05:00:54.587 T: 28.01759910583496 [C]; A:[-16, -8, 268]; H: 69.37078857421875
SENSE daad 78 25-04-2019 05:00:49.405 T: 27.9552001953125 [C]; A:[150, -6, 174]; H: 72.26995849609375
SENSE daab 235 25-04-2019 05:00:54.899 T: 27.76799964904785 [C]; A:[2, -40, 238]; H: 70.1871337890625
SENSE daaa 298 25-04-2019 05:00:54.979 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.34027099609375
SENSE daaa 299 25-04-2019 05:00:55.407 T: 28.07999992370605 [C]; A:[-16, -4, 226]; H: 69.37078857421875
SENSE daab 236 25-04-2019 05:00:55.379 T: 27.70559883117675 [C]; A:[6, -40, 242]; H: 70.16424560546875
SENSE daad 79 25-04-2019 05:00:55.308 T: 27.9552001953125 [C]; A:[152, -6, 184]; H: 72.26995849609375
SENSE daaa 300 25-04-2019 05:00:55.754 T: 28.07999992370605 [C]; A:[-10, -8, 228]; H: 69.34027099609375
SENSE daab 237 25-04-2019 05:00:55.816 T: 27.76799964904785 [C]; A:[8, -40, 240]; H: 70.1871337890625
SENSE daaa 301 25-04-2019 05:00:56.116 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.37078857421875
SENSE daab 238 25-04-2019 05:00:56.315 T: 27.76799964904785 [C]; A:[6, -40, 248]; H: 70.16424560546875
SENSE daaa 302 25-04-2019 05:00:56.469 T: 28.07999992370605 [C]; A:[-14, -6, 232]; H: 69.37078857421875
SENSE daad 80 25-04-2019 05:00:56.242 T: 27.9552001953125 [C]; A:[152, -4, 176]; H: 72.26995849609375
SENSE daaa 303 25-04-2019 05:00:56.851 T: 28.07999992370605 [C]; A:[-14, -6, 232]; H: 69.37078857421875
SENSE daab 239 25-04-2019 05:00:56.781 T: 27.70559883117675 [C]; A:[8, -38, 244]; H: 70.16424560546875
SENSE daaa 304 25-04-2019 05:00:57.204 T: 28.07999992370605 [C]; A:[-18, -4, 222]; H: 69.37078857421875
SENSE daab 240 25-04-2019 05:00:57.300 T: 27.70559883117675 [C]; A:[6, -40, 242]; H: 70.16424560546875
SENSE daad 81 25-04-2019 05:00:57.229 T: 27.9552001953125 [C]; A:[148, -8, 172]; H: 72.26995849609375
SENSE daaa 305 25-04-2019 05:00:57.547 T: 28.07999992370605 [C]; A:[-12, -14, 230]; H: 69.32501220703125
SENSE daab 241 25-04-2019 05:00:57.736 T: 27.76799964904785 [C]; A:[4, -38, 242]; H: 70.16424560546875
SENSE daaa 306 25-04-2019 05:00:57.955 T: 28.07999992370605 [C]; A:[-14, -14, 226]; H: 69.40130615234375
SENSE daab 242 25-04-2019 05:00:58.216 T: 27.76799964904785 [C]; A:[2, -34, 246]; H: 70.1871337890625
SENSE daaa 307 25-04-2019 05:00:58.297 T: 28.07999992370605 [C]; A:[-18, -8, 224]; H: 69.40130615234375
SENSE daad 82 25-04-2019 05:00:58.148 T: 27.9552001953125 [C]; A:[156, -6, 176]; H: 72.23944091796875
SENSE daaa 308 25-04-2019 05:00:58.719 T: 28.07999992370605 [C]; A:[-14, -4, 226]; H: 69.40130615234375
SENSE daab 243 25-04-2019 05:00:58.647 T: 27.76799964904785 [C]; A:[10, -42, 246]; H: 70.16424560546875
SENSE daaa 309 25-04-2019 05:00:59.071 T: 28.07999992370605 [C]; A:[-10, -10, 232]; H: 69.35552978515625
SENSE daab 244 25-04-2019 05:00:59.153 T: 27.70559883117675 [C]; A:[4, -36, 240]; H: 70.1871337890625
SENSE daad 83 25-04-2019 05:00:59.076 T: 27.9552001953125 [C]; A:[152, -4, 176]; H: 72.23944091796875
SENSE daaa 310 25-04-2019 05:00:59.414 T: 28.07999992370605 [C]; A:[-18, -10, 230]; H: 69.35552978515625
SENSE daab 245 25-04-2019 05:00:59.588 T: 27.76799964904785 [C]; A:[2, -40, 244]; H: 70.1871337890625
SENSE daaa 311 25-04-2019 05:00:59.796 T: 28.01759910583496 [C]; A:[-14, -10, 232]; H: 69.40130615234375
SENSE daab 246 25-04-2019 05:01:00.073 T: 27.76799964904785 [C]; A:[0, -34, 244]; H: 70.1871337890625
SENSE daaa 312 25-04-2019 05:01:00.154 T: 28.07999992370605 [C]; A:[-16, -6, 228]; H: 69.40130615234375
SENSE daad 84 25-04-2019 05:01:00.005 T: 28.01759910583496 [C]; A:[158, -12, 180]; H: 72.23944091796875
SENSE daab 247 25-04-2019 05:01:00.518 T: 27.76799964904785 [C]; A:[4, -40, 244]; H: 70.1871337890625
SENSE daaa 313 25-04-2019 05:01:00.591 T: 28.07999992370605 [C]; A:[-12, -8, 226]; H: 69.40130615234375
SENSE daaa 314 25-04-2019 05:01:01.023 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.40130615234375
SENSE daab 248 25-04-2019 05:01:01.019 T: 27.76799964904785 [C]; A:[0, -38, 240]; H: 70.1871337890625
SENSE daad 85 25-04-2019 05:01:00.943 T: 28.01759910583496 [C]; A:[150, -8, 174]; H: 72.23944091796875
SENSE daaa 315 25-04-2019 05:01:01.365 T: 28.07999992370605 [C]; A:[-16, -6, 230]; H: 69.43182373046875
SENSE daab 249 25-04-2019 05:01:01.469 T: 27.70559883117675 [C]; A:[2, -42, 240]; H: 70.1871337890625
SENSE daaa 316 25-04-2019 05:01:01.713 T: 28.07999992370605 [C]; A:[-12, -12, 230]; H: 69.40130615234375
SENSE daab 250 25-04-2019 05:01:01.954 T: 27.76799964904785 [C]; A:[4, -40, 248]; H: 70.1871337890625
SENSE daaa 317 25-04-2019 05:01:02.056 T: 28.07999992370605 [C]; A:[-12, -8, 226]; H: 69.43182373046875
SENSE daad 86 25-04-2019 05:01:01.881 T: 28.01759910583496 [C]; A:[148, 0, 174]; H: 72.23944091796875
SENSE daab 251 25-04-2019 05:01:02.385 T: 27.76799964904785 [C]; A:[6, -42, 246]; H: 70.1871337890625
SENSE daaa 318 25-04-2019 05:01:02.463 T: 28.07999992370605 [C]; A:[-16, -8, 228]; H: 69.43182373046875
SENSE daaa 319 25-04-2019 05:01:02.885 T: 28.07999992370605 [C]; A:[-16, -6, 226]; H: 69.40130615234375
SENSE daab 252 25-04-2019 05:01:02.865 T: 27.76799964904785 [C]; A:[4, -40, 242]; H: 70.1871337890625
SENSE daad 87 25-04-2019 05:01:02.796 T: 28.01759910583496 [C]; A:[152, -8, 178]; H: 72.2012939453125
SENSE daaa 320 25-04-2019 05:01:03.237 T: 28.07999992370605 [C]; A:[-18, -8, 228]; H: 69.43182373046875
SENSE daab 253 25-04-2019 05:01:03.303 T: 27.76799964904785 [C]; A:[6, -38, 248]; H: 70.1871337890625
SENSE daaa 321 25-04-2019 05:01:03.600 T: 28.07999992370605 [C]; A:[-16, -10, 232]; H: 69.43182373046875
SENSE daab 254 25-04-2019 05:01:03.806 T: 27.76799964904785 [C]; A:[4, -36, 246]; H: 70.1871337890625
SENSE daaa 322 25-04-2019 05:01:03.952 T: 28.07999992370605 [C]; A:[-18, -8, 234]; H: 69.40130615234375
SENSE daad 88 25-04-2019 05:01:03.733 T: 28.01759910583496 [C]; A:[152, -8, 176]; H: 72.2012939453125
SENSE daab 255 25-04-2019 05:01:04.237 T: 27.76799964904785 [C]; A:[8, -40, 248]; H: 70.1871337890625
SENSE daaa 323 25-04-2019 05:01:04.315 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.43182373046875
SENSE daac 108 25-04-2019 05:00:54.297 T: 30.3887996673584 [C]; A:[22, 24, 230]; H: 65.8536376953125
SENSE daab 256 25-04-2019 05:01:04.675 T: 27.76799964904785 [C]; A:[8, -42, 246]; H: 70.16424560546875
SENSE daaa 324 25-04-2019 05:01:04.761 T: 28.07999992370605 [C]; A:[-18, -8, 224]; H: 69.43182373046875
SENSE daaa 325 25-04-2019 05:01:05.184 T: 28.07999992370605 [C]; A:[-12, -4, 228]; H: 69.40130615234375
SENSE daab 257 25-04-2019 05:01:05.155 T: 27.76799964904785 [C]; A:[8, -38, 246]; H: 70.19476318359375
SENSE daac 109 25-04-2019 05:01:05.013 T: 30.45119857788085 [C]; A:[28, 18, 236]; H: 65.8536376953125
SENSE daaa 326 25-04-2019 05:01:05.527 T: 28.07999992370605 [C]; A:[-12, 0, 228]; H: 69.43182373046875
SENSE daab 258 25-04-2019 05:01:05.622 T: 27.76799964904785 [C]; A:[6, -40, 240]; H: 70.19476318359375
SENSE daaa 327 25-04-2019 05:01:05.899 T: 28.07999992370605 [C]; A:[-14, -4, 232]; H: 69.40130615234375
SENSE daab 259 25-04-2019 05:01:06.135 T: 27.76799964904785 [C]; A:[6, -38, 248]; H: 70.171875
SENSE daaa 328 25-04-2019 05:01:06.242 T: 28.07999992370605 [C]; A:[-16, -4, 234]; H: 69.40130615234375
SENSE daac 110 25-04-2019 05:01:05.993 T: 30.51359939575195 [C]; A:[24, 24, 236]; H: 65.8231201171875
SENSE daab 260 25-04-2019 05:01:06.561 T: 27.83039855957031 [C]; A:[4, -40, 240]; H: 70.171875
SENSE daaa 329 25-04-2019 05:01:06.634 T: 28.07999992370605 [C]; A:[-16, -10, 232]; H: 69.40130615234375
SENSE daaa 330 25-04-2019 05:01:07.061 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.40130615234375
SENSE daab 261 25-04-2019 05:01:07.041 T: 27.83039855957031 [C]; A:[6, -42, 238]; H: 70.171875
SENSE daac 111 25-04-2019 05:01:06.893 T: 30.51359939575195 [C]; A:[24, 22, 232]; H: 65.8231201171875
SENSE daaa 331 25-04-2019 05:01:07.414 T: 28.07999992370605 [C]; A:[-14, -6, 228]; H: 69.40130615234375
SENSE daab 262 25-04-2019 05:01:07.473 T: 27.83039855957031 [C]; A:[8, -36, 246]; H: 70.171875
SENSE daaa 332 25-04-2019 05:01:07.776 T: 28.07999992370605 [C]; A:[-16, -10, 248]; H: 69.40130615234375
SENSE daab 263 25-04-2019 05:01:07.987 T: 27.76799964904785 [C]; A:[6, -38, 246]; H: 70.171875
SENSE daaa 333 25-04-2019 05:01:08.114 T: 28.07999992370605 [C]; A:[-16, -10, 230]; H: 69.40130615234375
SENSE daac 112 25-04-2019 05:01:07.844 T: 30.51359939575195 [C]; A:[28, 22, 234]; H: 65.8536376953125
SENSE daab 264 25-04-2019 05:01:08.443 T: 27.83039855957031 [C]; A:[8, -42, 242]; H: 70.171875
SENSE daaa 334 25-04-2019 05:01:08.506 T: 28.07999992370605 [C]; A:[-14, -8, 228]; H: 69.40130615234375
SENSE daaa 335 25-04-2019 05:01:08.938 T: 28.07999992370605 [C]; A:[-14, -8, 218]; H: 69.40130615234375
SENSE daab 265 25-04-2019 05:01:08.923 T: 27.83039855957031 [C]; A:[4, -40, 244]; H: 70.171875
SENSE daac 113 25-04-2019 05:01:08.774 T: 30.51359939575195 [C]; A:[26, 18, 224]; H: 65.8231201171875
SENSE daaa 336 25-04-2019 05:01:09.281 T: 28.07999992370605 [C]; A:[-14, -12, 228]; H: 69.43182373046875
SENSE daab 266 25-04-2019 05:01:09.365 T: 27.76799964904785 [C]; A:[4, -38, 248]; H: 70.11083984375
SENSE daaa 337 25-04-2019 05:01:09.644 T: 28.07999992370605 [C]; A:[-16, 0, 234]; H: 69.43182373046875
SENSE daab 267 25-04-2019 05:01:09.873 T: 27.83039855957031 [C]; A:[2, -40, 244]; H: 70.11083984375
SENSE daaa 338 25-04-2019 05:01:09.986 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.43182373046875
SENSE daac 114 25-04-2019 05:01:09.724 T: 30.51359939575195 [C]; A:[26, 20, 234]; H: 65.8231201171875
SENSE daaa 339 25-04-2019 05:01:10.398 T: 28.07999992370605 [C]; A:[-14, -10, 236]; H: 69.43182373046875
SENSE daab 268 25-04-2019 05:01:10.325 T: 27.83039855957031 [C]; A:[4, -40, 240]; H: 70.11083984375
SENSE daaa 340 25-04-2019 05:01:10.721 T: 28.07999992370605 [C]; A:[-16, -8, 224]; H: 69.43182373046875
SENSE daab 269 25-04-2019 05:01:10.825 T: 27.83039855957031 [C]; A:[2, -38, 246]; H: 70.11083984375
SENSE daac 115 25-04-2019 05:01:10.680 T: 30.51359939575195 [C]; A:[24, 22, 240]; H: 65.7926025390625
SENSE daaa 341 25-04-2019 05:01:11.064 T: 28.14239883422851 [C]; A:[-14, -16, 226]; H: 69.43182373046875
SENSE daab 270 25-04-2019 05:01:11.260 T: 27.83039855957031 [C]; A:[8, -42, 246]; H: 70.11083984375
SENSE daaa 342 25-04-2019 05:01:11.476 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.43182373046875
SENSE daab 271 25-04-2019 05:01:11.745 T: 27.83039855957031 [C]; A:[0, -34, 244]; H: 70.11083984375
SENSE daaa 343 25-04-2019 05:01:11.834 T: 28.07999992370605 [C]; A:[-14, -8, 234]; H: 69.43182373046875
SENSE daac 116 25-04-2019 05:01:11.600 T: 30.51359939575195 [C]; A:[22, 18, 232]; H: 65.7620849609375
SENSE daaa 344 25-04-2019 05:01:12.266 T: 28.07999992370605 [C]; A:[-12, -10, 206]; H: 69.43182373046875
SENSE daab 272 25-04-2019 05:01:12.196 T: 27.83039855957031 [C]; A:[0, -34, 240]; H: 70.11083984375
SENSE daaa 345 25-04-2019 05:01:12.618 T: 28.14239883422851 [C]; A:[-18, -6, 230]; H: 69.43182373046875
SENSE daab 273 25-04-2019 05:01:12.716 T: 27.83039855957031 [C]; A:[6, -42, 248]; H: 70.11083984375
SENSE daac 117 25-04-2019 05:01:12.560 T: 30.51359939575195 [C]; A:[28, 18, 234]; H: 65.73919677734375
SENSE daaa 346 25-04-2019 05:01:12.961 T: 28.14239883422851 [C]; A:[-12, -8, 226]; H: 69.40130615234375
SENSE daab 274 25-04-2019 05:01:13.151 T: 27.83039855957031 [C]; A:[4, -42, 240]; H: 70.08795166015625
SENSE daaa 347 25-04-2019 05:01:13.363 T: 28.14239883422851 [C]; A:[-16, -8, 228]; H: 69.40130615234375
SENSE daaa 348 25-04-2019 05:01:13.706 T: 28.14239883422851 [C]; A:[-12, -6, 232]; H: 69.40130615234375
SENSE daab 275 25-04-2019 05:01:13.646 T: 27.83039855957031 [C]; A:[2, -40, 240]; H: 70.08795166015625
SENSE daac 118 25-04-2019 05:01:13.500 T: 30.57599830627441 [C]; A:[28, 20, 230]; H: 65.73919677734375
SENSE daaa 349 25-04-2019 05:01:14.049 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.40130615234375
SENSE daab 276 25-04-2019 05:01:14.083 T: 27.83039855957031 [C]; A:[6, -36, 244]; H: 70.08795166015625
SENSE daaa 350 25-04-2019 05:01:14.427 T: 28.07999992370605 [C]; A:[-14, -8, 264]; H: 69.40130615234375
SENSE daab 277 25-04-2019 05:01:14.592 T: 27.8927993774414 [C]; A:[8, -38, 244]; H: 70.05743408203125
SENSE daaa 351 25-04-2019 05:01:14.769 T: 28.07999992370605 [C]; A:[-16, -8, 226]; H: 69.40130615234375
SENSE daac 119 25-04-2019 05:01:14.440 T: 30.51359939575195 [C]; A:[22, 22, 238]; H: 65.67816162109375
SENSE daab 278 25-04-2019 05:01:15.028 T: 27.83039855957031 [C]; A:[8, -40, 244]; H: 70.05743408203125
SENSE daaa 352 25-04-2019 05:01:15.121 T: 28.14239883422851 [C]; A:[-10, -8, 234]; H: 69.40130615234375
SENSE daaa 353 25-04-2019 05:01:15.533 T: 28.14239883422851 [C]; A:[-14, -8, 230]; H: 69.40130615234375
SENSE daab 279 25-04-2019 05:01:15.513 T: 27.83039855957031 [C]; A:[8, -36, 244]; H: 70.05743408203125
SENSE daac 120 25-04-2019 05:01:15.361 T: 30.51359939575195 [C]; A:[24, 24, 230]; H: 65.64764404296875
SENSE daaa 354 25-04-2019 05:01:15.886 T: 28.14239883422851 [C]; A:[-12, -8, 228]; H: 69.40130615234375
SENSE daab 280 25-04-2019 05:01:15.950 T: 27.83039855957031 [C]; A:[4, -40, 244]; H: 70.05743408203125
SENSE daaa 355 25-04-2019 05:01:16.249 T: 28.14239883422851 [C]; A:[-8, -8, 228]; H: 69.40130615234375
SENSE daab 281 25-04-2019 05:01:16.449 T: 27.83039855957031 [C]; A:[4, -38, 242]; H: 70.02691650390625
SENSE daaa 356 25-04-2019 05:01:16.607 T: 28.14239883422851 [C]; A:[-18, -8, 230]; H: 69.40130615234375
SENSE daac 121 25-04-2019 05:01:16.307 T: 30.51359939575195 [C]; A:[24, 20, 232]; H: 65.61712646484375
SENSE daaa 357 25-04-2019 05:01:16.979 T: 28.14239883422851 [C]; A:[-12, -10, 234]; H: 69.40130615234375
SENSE daab 282 25-04-2019 05:01:16.910 T: 27.83039855957031 [C]; A:[8, -40, 242]; H: 70.02691650390625
SENSE daaa 358 25-04-2019 05:01:17.331 T: 28.07999992370605 [C]; A:[-22, -4, 232]; H: 69.40130615234375
SENSE daab 283 25-04-2019 05:01:17.421 T: 27.8927993774414 [C]; A:[4, -40, 246]; H: 70.02691650390625
SENSE daac 122 25-04-2019 05:01:17.266 T: 30.57599830627441 [C]; A:[26, 16, 236]; H: 65.58660888671875
SENSE daaa 359 25-04-2019 05:01:17.674 T: 28.14239883422851 [C]; A:[-14, -10, 232]; H: 69.40130615234375
SENSE daab 284 25-04-2019 05:01:17.855 T: 27.8927993774414 [C]; A:[6, -40, 246]; H: 70.0040283203125
SENSE daaa 360 25-04-2019 05:01:18.066 T: 28.14239883422851 [C]; A:[-14, -6, 228]; H: 69.40130615234375
SENSE daab 285 25-04-2019 05:01:18.340 T: 27.83039855957031 [C]; A:[8, -42, 264]; H: 70.02691650390625
SENSE daac 123 25-04-2019 05:01:18.192 T: 30.57599830627441 [C]; A:[26, 24, 232]; H: 65.55609130859375
SENSE daab 286 25-04-2019 05:01:18.789 T: 27.8927993774414 [C]; A:[4, -36, 244]; H: 70.0040283203125
SENSE daab 287 25-04-2019 05:01:19.276 T: 27.8927993774414 [C]; A:[8, -40, 244]; H: 70.0040283203125
SENSE daac 124 25-04-2019 05:01:19.127 T: 30.57599830627441 [C]; A:[26, 20, 234]; H: 65.52557373046875
SENSE daab 288 25-04-2019 05:01:19.712 T: 27.8927993774414 [C]; A:[4, -34, 244]; H: 70.0040283203125
SENSE daab 289 25-04-2019 05:01:20.197 T: 27.83039855957031 [C]; A:[6, -40, 250]; H: 70.0040283203125
SENSE daac 125 25-04-2019 05:01:20.052 T: 30.57599830627441 [C]; A:[20, 26, 226]; H: 65.49505615234375
SENSE daab 290 25-04-2019 05:01:20.633 T: 27.8927993774414 [C]; A:[8, -42, 244]; H: 69.9735107421875
SENSE daab 291 25-04-2019 05:01:21.133 T: 27.8927993774414 [C]; A:[6, -40, 242]; H: 69.9735107421875
SENSE daac 126 25-04-2019 05:01:20.987 T: 30.57599830627441 [C]; A:[28, 24, 230]; H: 65.49505615234375
SENSE daab 292 25-04-2019 05:01:21.588 T: 27.8927993774414 [C]; A:[2, -40, 242]; H: 69.9735107421875
SENSE daab 293 25-04-2019 05:01:22.083 T: 27.8927993774414 [C]; A:[8, -38, 244]; H: 69.9429931640625
SENSE daac 127 25-04-2019 05:01:21.949 T: 30.6383991241455 [C]; A:[28, 18, 234]; H: 65.49505615234375
SENSE daab 294 25-04-2019 05:01:22.519 T: 27.8927993774414 [C]; A:[6, -36, 244]; H: 69.9429931640625
SENSE daab 295 25-04-2019 05:01:23.004 T: 27.8927993774414 [C]; A:[6, -42, 248]; H: 69.92010498046875
SENSE daaa 361 25-04-2019 05:01:18.409 T: 28.14239883422851 [C]; A:[-14, -10, 232]; H: 69.40130615234375
SENSE daac 128 25-04-2019 05:01:22.863 T: 30.57599830627441 [C]; A:[28, 24, 228]; H: 65.49505615234375
SENSE daab 296 25-04-2019 05:01:23.445 T: 27.8927993774414 [C]; A:[8, -38, 246]; H: 69.92010498046875
SENSE daaa 362 25-04-2019 05:01:23.529 T: 28.14239883422851 [C]; A:[-16, -8, 228]; H: 69.37078857421875
SENSE daaa 363 25-04-2019 05:01:23.972 T: 28.14239883422851 [C]; A:[-18, -6, 230]; H: 69.37078857421875
SENSE daab 297 25-04-2019 05:01:23.950 T: 27.8927993774414 [C]; A:[2, -40, 244]; H: 69.92010498046875
SENSE daac 129 25-04-2019 05:01:23.798 T: 30.57599830627441 [C]; A:[24, 22, 230]; H: 65.49505615234375
SENSE daaa 364 25-04-2019 05:01:24.324 T: 28.14239883422851 [C]; A:[-14, 0, 230]; H: 69.37078857421875
SENSE daab 298 25-04-2019 05:01:24.500 T: 27.8927993774414 [C]; A:[4, -40, 244]; H: 69.88958740234375
SENSE daaa 365 25-04-2019 05:01:24.706 T: 28.14239883422851 [C]; A:[-14, -8, 222]; H: 69.37078857421875
SENSE daab 299 25-04-2019 05:01:24.985 T: 27.9552001953125 [C]; A:[10, -40, 244]; H: 69.88958740234375
SENSE daaa 366 25-04-2019 05:01:25.059 T: 28.14239883422851 [C]; A:[-12, -8, 228]; H: 69.37078857421875
SENSE daac 130 25-04-2019 05:01:24.838 T: 30.57599830627441 [C]; A:[22, 18, 230]; H: 65.49505615234375
SENSE daab 300 25-04-2019 05:01:25.433 T: 27.8927993774414 [C]; A:[4, -34, 244]; H: 69.85906982421875
SENSE daaa 367 25-04-2019 05:01:25.501 T: 28.14239883422851 [C]; A:[-16, -8, 230]; H: 69.37078857421875
SENSE daaa 368 25-04-2019 05:01:25.943 T: 28.14239883422851 [C]; A:[-14, -8, 230]; H: 69.34027099609375
SENSE daab 301 25-04-2019 05:01:25.921 T: 27.8927993774414 [C]; A:[0, -38, 246]; H: 69.85906982421875
SENSE daac 131 25-04-2019 05:01:25.773 T: 30.57599830627441 [C]; A:[22, 24, 234]; H: 65.49505615234375
