SENSE daaa 1 25-04-2019 04:24:54.364 T: 27.3311996459961 [C]; A:[-4, -6, 232]; H: 71.5909423828125
SENSE daaa 810 25-04-2019 04:31:23.997 T: 28.01759910583496 [C]; A:[-14, -8, 228]; H: 69.81329345703125
SENSE daac 297 25-04-2019 04:31:23.738 T: 31.26239967346191 [C]; A:[-6, 48, 234]; H: 63.6868896484375
SENSE daaa 811 25-04-2019 04:31:24.389 T: 28.07999992370605 [C]; A:[-14, 0, 228]; H: 69.81329345703125
SENSE daab 601 25-04-2019 04:31:24.317 T: 28.26719856262207 [C]; A:[10, -38, 248]; H: 68.86724853515625
SENSE daaa 812 25-04-2019 04:31:24.732 T: 28.01759910583496 [C]; A:[-12, -6, 234]; H: 69.81329345703125
SENSE daab 602 25-04-2019 04:31:24.818 T: 28.26719856262207 [C]; A:[6, -42, 242]; H: 68.8443603515625
SENSE daac 298 25-04-2019 04:31:24.693 T: 31.26239967346191 [C]; A:[-10, 48, 228]; H: 63.6868896484375
SENSE daaa 813 25-04-2019 04:31:25.091 T: 28.07999992370605 [C]; A:[-12, -10, 228]; H: 69.81329345703125
SENSE daab 603 25-04-2019 04:31:25.277 T: 28.32959938049316 [C]; A:[8, -40, 242]; H: 68.8443603515625
SENSE daaa 814 25-04-2019 04:31:25.492 T: 28.07999992370605 [C]; A:[-14, -8, 228]; H: 69.775146484375
SENSE daaa 815 25-04-2019 04:31:25.834 T: 28.07999992370605 [C]; A:[-14, -8, 222]; H: 69.775146484375
SENSE daab 604 25-04-2019 04:31:25.772 T: 28.32959938049316 [C]; A:[4, -42, 246]; H: 68.8443603515625
SENSE daac 299 25-04-2019 04:31:25.639 T: 31.26239967346191 [C]; A:[-12, 54, 228]; H: 63.6868896484375
SENSE daaa 816 25-04-2019 04:31:26.167 T: 28.01759910583496 [C]; A:[-12, -12, 228]; H: 69.775146484375
SENSE daab 605 25-04-2019 04:31:26.209 T: 28.26719856262207 [C]; A:[10, -40, 246]; H: 68.8138427734375
SENSE daaa 817 25-04-2019 04:31:26.539 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.775146484375
SENSE daab 606 25-04-2019 04:31:26.723 T: 28.26719856262207 [C]; A:[4, -42, 240]; H: 68.8138427734375
SENSE daaa 818 25-04-2019 04:31:26.882 T: 28.07999992370605 [C]; A:[-12, -10, 226]; H: 69.775146484375
SENSE daac 300 25-04-2019 04:31:26.579 T: 31.26239967346191 [C]; A:[-6, 54, 232]; H: 63.7174072265625
SENSE daab 607 25-04-2019 04:31:27.179 T: 28.26719856262207 [C]; A:[0, -38, 244]; H: 68.79095458984375
SENSE daaa 819 25-04-2019 04:31:27.254 T: 28.07999992370605 [C]; A:[-12, -10, 226]; H: 69.775146484375
SENSE daaa 820 25-04-2019 04:31:27.697 T: 28.01759910583496 [C]; A:[-12, -12, 230]; H: 69.775146484375
SENSE daab 608 25-04-2019 04:31:27.679 T: 28.26719856262207 [C]; A:[4, -40, 240]; H: 68.79095458984375
SENSE daac 301 25-04-2019 04:31:27.539 T: 31.26239967346191 [C]; A:[-12, 50, 234]; H: 63.7479248046875
SENSE daaa 821 25-04-2019 04:31:28.029 T: 28.07999992370605 [C]; A:[-10, -12, 226]; H: 69.775146484375
SENSE daab 609 25-04-2019 04:31:28.126 T: 28.26719856262207 [C]; A:[4, -34, 248]; H: 68.79095458984375
SENSE daaa 822 25-04-2019 04:31:28.411 T: 28.07999992370605 [C]; A:[-16, -10, 232]; H: 69.74462890625
SENSE daab 610 25-04-2019 04:31:28.624 T: 28.32959938049316 [C]; A:[2, -36, 242]; H: 68.79095458984375
SENSE daaa 823 25-04-2019 04:31:28.749 T: 28.07999992370605 [C]; A:[-16, -8, 224]; H: 69.74462890625
SENSE daac 302 25-04-2019 04:31:28.490 T: 31.26239967346191 [C]; A:[-10, 56, 236]; H: 63.7784423828125
SENSE daaa 824 25-04-2019 04:31:29.141 T: 28.01759910583496 [C]; A:[-16, -10, 226]; H: 69.74462890625
SENSE daab 611 25-04-2019 04:31:29.071 T: 28.26719856262207 [C]; A:[4, -40, 246]; H: 68.79095458984375
SENSE daaa 825 25-04-2019 04:31:29.474 T: 28.07999992370605 [C]; A:[-14, -10, 234]; H: 69.74462890625
SENSE daab 612 25-04-2019 04:31:29.576 T: 28.26719856262207 [C]; A:[2, -44, 242]; H: 68.79095458984375
SENSE daac 303 25-04-2019 04:31:29.440 T: 31.26239967346191 [C]; A:[-4, 54, 224]; H: 63.8089599609375
SENSE daaa 826 25-04-2019 04:31:29.842 T: 28.01759910583496 [C]; A:[-8, -8, 230]; H: 69.74462890625
SENSE daab 613 25-04-2019 04:31:30.011 T: 28.26719856262207 [C]; A:[4, -38, 244]; H: 68.79095458984375
SENSE daaa 827 25-04-2019 04:31:30.233 T: 28.01759910583496 [C]; A:[-12, -10, 220]; H: 69.7904052734375
SENSE daab 614 25-04-2019 04:31:30.496 T: 28.26719856262207 [C]; A:[4, -40, 244]; H: 68.79095458984375
SENSE daaa 828 25-04-2019 04:31:30.576 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.7904052734375
SENSE daad 292 25-04-2019 04:31:20.384 T: 29.14079856872558 [C]; A:[-28, -6, 218]; H: 68.63836669921875
SENSE daaa 829 25-04-2019 04:31:31.013 T: 28.07999992370605 [C]; A:[-10, -8, 226]; H: 69.7598876953125
SENSE daab 615 25-04-2019 04:31:30.941 T: 28.32959938049316 [C]; A:[2, -38, 240]; H: 68.8138427734375
SENSE daaa 830 25-04-2019 04:31:31.346 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.7598876953125
SENSE daab 616 25-04-2019 04:31:31.453 T: 28.32959938049316 [C]; A:[8, -40, 248]; H: 68.8138427734375
SENSE daad 293 25-04-2019 04:31:31.382 T: 29.14079856872558 [C]; A:[-28, -6, 220]; H: 68.57733154296875
SENSE daaa 831 25-04-2019 04:31:31.679 T: 28.07999992370605 [C]; A:[-18, -10, 232]; H: 69.7598876953125
SENSE daab 617 25-04-2019 04:31:31.892 T: 28.26719856262207 [C]; A:[2, -34, 246]; H: 68.8138427734375
SENSE daaa 832 25-04-2019 04:31:32.120 T: 28.07999992370605 [C]; A:[-12, -10, 222]; H: 69.7598876953125
SENSE daab 618 25-04-2019 04:31:32.377 T: 28.26719856262207 [C]; A:[10, -42, 242]; H: 68.8138427734375
SENSE daaa 833 25-04-2019 04:31:32.479 T: 28.07999992370605 [C]; A:[-18, -10, 236]; H: 69.7293701171875
SENSE daad 294 25-04-2019 04:31:32.306 T: 29.14079856872558 [C]; A:[-22, -12, 220]; H: 68.57733154296875
SENSE daab 619 25-04-2019 04:31:32.813 T: 28.32959938049316 [C]; A:[6, -38, 242]; H: 68.8138427734375
SENSE daaa 834 25-04-2019 04:31:32.890 T: 28.07999992370605 [C]; A:[-14, -8, 226]; H: 69.7293701171875
SENSE daaa 835 25-04-2019 04:31:33.327 T: 28.07999992370605 [C]; A:[-16, -12, 228]; H: 69.7293701171875
SENSE daab 620 25-04-2019 04:31:33.298 T: 28.32959938049316 [C]; A:[4, -42, 248]; H: 68.8138427734375
SENSE daad 295 25-04-2019 04:31:33.229 T: 29.14079856872558 [C]; A:[-26, -12, 224]; H: 68.5391845703125
SENSE daaa 836 25-04-2019 04:31:33.670 T: 28.07999992370605 [C]; A:[-16, -10, 232]; H: 69.7293701171875
SENSE daab 621 25-04-2019 04:31:33.750 T: 28.32959938049316 [C]; A:[6, -40, 246]; H: 68.79095458984375
SENSE daaa 837 25-04-2019 04:31:34.052 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.7293701171875
SENSE daab 622 25-04-2019 04:31:34.263 T: 28.32959938049316 [C]; A:[2, -36, 242]; H: 68.79095458984375
SENSE daaa 838 25-04-2019 04:31:34.385 T: 28.07999992370605 [C]; A:[-16, -6, 228]; H: 69.69122314453125
SENSE daad 296 25-04-2019 04:31:34.197 T: 29.14079856872558 [C]; A:[-28, -8, 216]; H: 68.5391845703125
SENSE daab 623 25-04-2019 04:31:34.699 T: 28.26719856262207 [C]; A:[6, -40, 244]; H: 68.8138427734375
SENSE daaa 839 25-04-2019 04:31:34.778 T: 28.07999992370605 [C]; A:[-16, -8, 230]; H: 69.69122314453125
SENSE daaa 840 25-04-2019 04:31:35.204 T: 28.07999992370605 [C]; A:[-16, -8, 228]; H: 69.69122314453125
SENSE daab 624 25-04-2019 04:31:35.184 T: 28.26719856262207 [C]; A:[10, -40, 242]; H: 68.79095458984375
SENSE daad 297 25-04-2019 04:31:35.116 T: 29.14079856872558 [C]; A:[-24, -8, 222]; H: 68.5391845703125
SENSE daaa 841 25-04-2019 04:31:35.547 T: 28.07999992370605 [C]; A:[-10, -8, 226]; H: 69.69122314453125
SENSE daab 625 25-04-2019 04:31:35.637 T: 28.26719856262207 [C]; A:[0, -34, 242]; H: 68.79095458984375
SENSE daaa 842 25-04-2019 04:31:35.929 T: 28.07999992370605 [C]; A:[-14, -6, 224]; H: 69.69122314453125
SENSE daab 626 25-04-2019 04:31:36.149 T: 28.26719856262207 [C]; A:[8, -38, 246]; H: 68.79095458984375
SENSE daaa 843 25-04-2019 04:31:36.272 T: 28.07999992370605 [C]; A:[-14, -12, 224]; H: 69.66070556640625
SENSE daad 298 25-04-2019 04:31:36.084 T: 29.20319938659667 [C]; A:[-26, -6, 218]; H: 68.5391845703125
SENSE daab 627 25-04-2019 04:31:36.585 T: 28.26719856262207 [C]; A:[4, -42, 246]; H: 68.8138427734375
SENSE daaa 844 25-04-2019 04:31:36.664 T: 28.07999992370605 [C]; A:[-8, -14, 234]; H: 69.66070556640625
SENSE daaa 845 25-04-2019 04:31:37.091 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.66070556640625
SENSE daab 628 25-04-2019 04:31:37.070 T: 28.26719856262207 [C]; A:[8, -40, 242]; H: 68.79095458984375
SENSE daad 299 25-04-2019 04:31:37.003 T: 29.14079856872558 [C]; A:[-24, -8, 222]; H: 68.5086669921875
SENSE daaa 846 25-04-2019 04:31:37.434 T: 28.01759910583496 [C]; A:[-12, -8, 230]; H: 69.66070556640625
SENSE daab 629 25-04-2019 04:31:37.507 T: 28.26719856262207 [C]; A:[6, -40, 248]; H: 68.8138427734375
SENSE daaa 847 25-04-2019 04:31:37.806 T: 28.07999992370605 [C]; A:[-14, -8, 224]; H: 69.66070556640625
SENSE daab 630 25-04-2019 04:31:38.011 T: 28.26719856262207 [C]; A:[0, -40, 248]; H: 68.8138427734375
SENSE daaa 848 25-04-2019 04:31:38.149 T: 28.07999992370605 [C]; A:[-12, -12, 230]; H: 69.66070556640625
SENSE daad 300 25-04-2019 04:31:37.937 T: 29.14079856872558 [C]; A:[-30, -4, 222]; H: 68.5391845703125
SENSE daab 631 25-04-2019 04:31:38.471 T: 28.26719856262207 [C]; A:[8, -38, 242]; H: 68.8138427734375
SENSE daaa 849 25-04-2019 04:31:38.541 T: 28.07999992370605 [C]; A:[-12, -6, 236]; H: 69.66070556640625
SENSE daaa 850 25-04-2019 04:31:38.973 T: 28.07999992370605 [C]; A:[-12, -4, 230]; H: 69.66070556640625
SENSE daab 632 25-04-2019 04:31:38.966 T: 28.32959938049316 [C]; A:[2, -36, 244]; H: 68.8443603515625
SENSE daad 301 25-04-2019 04:31:38.895 T: 29.14079856872558 [C]; A:[-22, -6, 216]; H: 68.5391845703125
SENSE daaa 851 25-04-2019 04:31:39.311 T: 28.07999992370605 [C]; A:[-14, -10, 234]; H: 69.66070556640625
SENSE daab 633 25-04-2019 04:31:39.403 T: 28.26719856262207 [C]; A:[6, -36, 240]; H: 68.8443603515625
SENSE daaa 852 25-04-2019 04:31:39.679 T: 28.07999992370605 [C]; A:[-16, -6, 232]; H: 69.66070556640625
SENSE daab 634 25-04-2019 04:31:39.902 T: 28.32959938049316 [C]; A:[4, -34, 248]; H: 68.8443603515625
SENSE daaa 853 25-04-2019 04:31:40.021 T: 28.07999992370605 [C]; A:[-14, -8, 236]; H: 69.66070556640625
SENSE daad 302 25-04-2019 04:31:39.833 T: 29.14079856872558 [C]; A:[-24, -6, 220]; H: 68.5391845703125
SENSE daaa 854 25-04-2019 04:31:40.423 T: 28.07999992370605 [C]; A:[-16, -10, 222]; H: 69.66070556640625
SENSE daab 635 25-04-2019 04:31:40.353 T: 28.32959938049316 [C]; A:[8, -36, 244]; H: 68.8443603515625
SENSE daac 304 25-04-2019 04:31:30.360 T: 31.26239967346191 [C]; A:[-10, 58, 234]; H: 63.8089599609375
SENSE daaa 855 25-04-2019 04:31:40.775 T: 28.07999992370605 [C]; A:[-12, -6, 222]; H: 69.66070556640625
SENSE daab 636 25-04-2019 04:31:40.827 T: 28.32959938049316 [C]; A:[6, -40, 246]; H: 68.8443603515625
SENSE daaa 856 25-04-2019 04:31:41.138 T: 28.07999992370605 [C]; A:[-16, -8, 230]; H: 69.66070556640625
SENSE daab 637 25-04-2019 04:31:41.182 T: 28.32959938049316 [C]; A:[4, -40, 250]; H: 68.8443603515625
SENSE daaa 857 25-04-2019 04:31:41.490 T: 28.07999992370605 [C]; A:[-16, -10, 230]; H: 69.66070556640625
SENSE daab 638 25-04-2019 04:31:41.516 T: 28.32959938049316 [C]; A:[4, -40, 248]; H: 68.8443603515625
SENSE daaa 858 25-04-2019 04:31:41.849 T: 28.07999992370605 [C]; A:[-14, -14, 228]; H: 69.66070556640625
SENSE daab 639 25-04-2019 04:31:41.899 T: 28.26719856262207 [C]; A:[8, -40, 244]; H: 68.8443603515625
SENSE daaa 859 25-04-2019 04:31:42.191 T: 28.07999992370605 [C]; A:[-18, -8, 228]; H: 69.66070556640625
SENSE daab 640 25-04-2019 04:31:42.242 T: 28.26719856262207 [C]; A:[2, -38, 246]; H: 68.8443603515625
SENSE daaa 860 25-04-2019 04:31:42.543 T: 28.07999992370605 [C]; A:[-18, -6, 234]; H: 69.66070556640625
SENSE daab 641 25-04-2019 04:31:42.606 T: 28.32959938049316 [C]; A:[2, -36, 250]; H: 68.8443603515625
SENSE daaa 861 25-04-2019 04:31:42.886 T: 28.07999992370605 [C]; A:[-16, -6, 228]; H: 69.66070556640625
SENSE daab 642 25-04-2019 04:31:42.939 T: 28.32959938049316 [C]; A:[6, -40, 244]; H: 68.8443603515625
SENSE daaa 862 25-04-2019 04:31:43.238 T: 28.07999992370605 [C]; A:[-10, -12, 232]; H: 69.61492919921875
SENSE daab 643 25-04-2019 04:31:43.273 T: 28.32959938049316 [C]; A:[10, -38, 244]; H: 68.8443603515625
SENSE daaa 863 25-04-2019 04:31:43.581 T: 28.07999992370605 [C]; A:[-16, -10, 224]; H: 69.66070556640625
SENSE daab 644 25-04-2019 04:31:43.616 T: 28.26719856262207 [C]; A:[6, -40, 240]; H: 68.8443603515625
SENSE daaa 864 25-04-2019 04:31:43.949 T: 28.07999992370605 [C]; A:[-12, -6, 230]; H: 69.61492919921875
SENSE daab 645 25-04-2019 04:31:43.979 T: 28.32959938049316 [C]; A:[4, -38, 244]; H: 68.8443603515625
SENSE daaa 865 25-04-2019 04:31:44.291 T: 28.07999992370605 [C]; A:[-12, -12, 228]; H: 69.61492919921875
SENSE daab 646 25-04-2019 04:31:44.333 T: 28.26719856262207 [C]; A:[6, -38, 242]; H: 68.8443603515625
SENSE daaa 866 25-04-2019 04:31:44.634 T: 28.07999992370605 [C]; A:[-14, -8, 228]; H: 69.653076171875
SENSE daab 647 25-04-2019 04:31:44.692 T: 28.26719856262207 [C]; A:[8, -38, 242]; H: 68.8443603515625
SENSE daaa 867 25-04-2019 04:31:44.976 T: 28.07999992370605 [C]; A:[-16, -6, 228]; H: 69.653076171875
SENSE daab 648 25-04-2019 04:31:45.150 T: 28.32959938049316 [C]; A:[0, -38, 242]; H: 68.8138427734375
SENSE daaa 868 25-04-2019 04:31:45.319 T: 28.01759910583496 [C]; A:[-18, -8, 232]; H: 69.653076171875
SENSE daaa 869 25-04-2019 04:31:45.661 T: 28.07999992370605 [C]; A:[-14, -8, 224]; H: 69.653076171875
SENSE daab 649 25-04-2019 04:31:45.645 T: 28.26719856262207 [C]; A:[4, -32, 244]; H: 68.8443603515625
SENSE daad 303 25-04-2019 04:31:45.573 T: 29.14079856872558 [C]; A:[-26, -8, 216]; H: 68.63836669921875
SENSE daaa 870 25-04-2019 04:31:46.009 T: 28.07999992370605 [C]; A:[-12, -12, 232]; H: 69.653076171875
SENSE daab 650 25-04-2019 04:31:46.082 T: 28.26719856262207 [C]; A:[2, -38, 242]; H: 68.8443603515625
SENSE daaa 871 25-04-2019 04:31:46.368 T: 28.07999992370605 [C]; A:[-10, -12, 226]; H: 69.69122314453125
SENSE daab 651 25-04-2019 04:31:46.581 T: 28.26719856262207 [C]; A:[6, -38, 242]; H: 68.8443603515625
SENSE daaa 872 25-04-2019 04:31:46.719 T: 28.07999992370605 [C]; A:[-12, -8, 230]; H: 69.69122314453125
SENSE daad 304 25-04-2019 04:31:46.512 T: 29.14079856872558 [C]; A:[-24, -6, 218]; H: 68.63836669921875
SENSE daaa 873 25-04-2019 04:31:47.111 T: 28.07999992370605 [C]; A:[-14, -4, 226]; H: 69.69122314453125
SENSE daab 652 25-04-2019 04:31:47.042 T: 28.32959938049316 [C]; A:[4, -40, 246]; H: 68.88250732421875
SENSE daaa 874 25-04-2019 04:31:47.454 T: 28.07999992370605 [C]; A:[-14, -8, 226]; H: 69.69122314453125
SENSE daab 653 25-04-2019 04:31:47.558 T: 28.32959938049316 [C]; A:[4, -38, 246]; H: 68.88250732421875
SENSE daad 305 25-04-2019 04:31:47.490 T: 29.14079856872558 [C]; A:[-24, -8, 218]; H: 68.63836669921875
SENSE daaa 875 25-04-2019 04:31:47.797 T: 28.07999992370605 [C]; A:[-10, -8, 224]; H: 69.7293701171875
SENSE daab 654 25-04-2019 04:31:47.992 T: 28.26719856262207 [C]; A:[4, -38, 242]; H: 68.88250732421875
SENSE daaa 876 25-04-2019 04:31:48.219 T: 28.07999992370605 [C]; A:[-14, -6, 232]; H: 69.68359375
SENSE daab 655 25-04-2019 04:31:48.477 T: 28.32959938049316 [C]; A:[4, -34, 244]; H: 68.88250732421875
SENSE daaa 877 25-04-2019 04:31:48.587 T: 28.07999992370605 [C]; A:[-14, 0, 234]; H: 69.7293701171875
SENSE daad 306 25-04-2019 04:31:48.423 T: 29.14079856872558 [C]; A:[-24, -14, 220]; H: 68.63836669921875
SENSE daaa 878 25-04-2019 04:31:48.998 T: 28.07999992370605 [C]; A:[-12, -12, 226]; H: 69.7293701171875
SENSE daab 656 25-04-2019 04:31:48.929 T: 28.32959938049316 [C]; A:[4, -40, 244]; H: 68.88250732421875
SENSE daaa 879 25-04-2019 04:31:49.341 T: 28.07999992370605 [C]; A:[-14, 0, 230]; H: 69.7293701171875
SENSE daab 657 25-04-2019 04:31:49.444 T: 28.32959938049316 [C]; A:[6, -40, 244]; H: 68.85198974609375
SENSE daad 307 25-04-2019 04:31:49.373 T: 29.14079856872558 [C]; A:[-24, -4, 224]; H: 68.63836669921875
SENSE daaa 880 25-04-2019 04:31:49.674 T: 28.07999992370605 [C]; A:[-14, -6, 230]; H: 69.7293701171875
SENSE daab 658 25-04-2019 04:31:49.878 T: 28.32959938049316 [C]; A:[8, -42, 242]; H: 68.85198974609375
SENSE daaa 881 25-04-2019 04:31:50.105 T: 28.07999992370605 [C]; A:[-14, -10, 236]; H: 69.69122314453125
SENSE daab 659 25-04-2019 04:31:50.363 T: 28.32959938049316 [C]; A:[6, -38, 244]; H: 68.85198974609375
SENSE daaa 882 25-04-2019 04:31:50.458 T: 28.07999992370605 [C]; A:[-20, -6, 232]; H: 69.69122314453125
SENSE daaa 883 25-04-2019 04:31:50.876 T: 28.07999992370605 [C]; A:[-16, -12, 228]; H: 69.69122314453125
SENSE daab 660 25-04-2019 04:31:50.799 T: 28.32959938049316 [C]; A:[6, -40, 244]; H: 68.82147216796875
SENSE daaa 884 25-04-2019 04:31:51.218 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.69122314453125
SENSE daab 661 25-04-2019 04:31:51.310 T: 28.32959938049316 [C]; A:[6, -40, 242]; H: 68.82147216796875
SENSE daac 305 25-04-2019 04:31:51.174 T: 31.32479858398437 [C]; A:[-6, 48, 232]; H: 63.8394775390625
SENSE daaa 885 25-04-2019 04:31:51.560 T: 28.07999992370605 [C]; A:[-16, -8, 228]; H: 69.69122314453125
SENSE daab 662 25-04-2019 04:31:51.769 T: 28.32959938049316 [C]; A:[6, -36, 246]; H: 68.82147216796875
SENSE daaa 886 25-04-2019 04:31:51.982 T: 28.07999992370605 [C]; A:[-12, -6, 232]; H: 69.69122314453125
SENSE daab 663 25-04-2019 04:31:52.264 T: 28.32959938049316 [C]; A:[10, -38, 246]; H: 68.82147216796875
SENSE daaa 887 25-04-2019 04:31:52.335 T: 28.14239883422851 [C]; A:[-16, -6, 214]; H: 69.69122314453125
SENSE daac 306 25-04-2019 04:31:52.134 T: 31.26239967346191 [C]; A:[-10, 48, 230]; H: 63.8699951171875
SENSE daab 664 25-04-2019 04:31:52.700 T: 28.32959938049316 [C]; A:[2, -36, 240]; H: 68.82147216796875
SENSE daaa 888 25-04-2019 04:31:52.777 T: 28.07999992370605 [C]; A:[-16, -6, 238]; H: 69.69122314453125
SENSE daaa 889 25-04-2019 04:31:53.214 T: 28.07999992370605 [C]; A:[-14, -6, 236]; H: 69.69122314453125
SENSE daab 665 25-04-2019 04:31:53.185 T: 28.26719856262207 [C]; A:[4, -36, 248]; H: 68.82147216796875
SENSE daac 307 25-04-2019 04:31:53.054 T: 31.26239967346191 [C]; A:[-8, 52, 230]; H: 63.8394775390625
SENSE daaa 890 25-04-2019 04:31:53.572 T: 28.07999992370605 [C]; A:[-16, -8, 230]; H: 69.653076171875
SENSE daab 666 25-04-2019 04:31:53.638 T: 28.32959938049316 [C]; A:[8, -36, 244]; H: 68.82147216796875
SENSE daaa 891 25-04-2019 04:31:53.944 T: 28.07999992370605 [C]; A:[-10, -12, 230]; H: 69.653076171875
SENSE daab 667 25-04-2019 04:31:54.161 T: 28.32959938049316 [C]; A:[2, -34, 244]; H: 68.82147216796875
SENSE daaa 892 25-04-2019 04:31:54.277 T: 28.07999992370605 [C]; A:[-14, -12, 236]; H: 69.69122314453125
SENSE daac 308 25-04-2019 04:31:54.024 T: 31.26239967346191 [C]; A:[-8, 50, 226]; H: 63.8394775390625
SENSE daab 668 25-04-2019 04:31:54.596 T: 28.32959938049316 [C]; A:[6, -36, 242]; H: 68.798583984375
SENSE daaa 893 25-04-2019 04:31:54.669 T: 28.07999992370605 [C]; A:[-16, -4, 226]; H: 69.653076171875
SENSE daaa 894 25-04-2019 04:31:55.121 T: 28.07999992370605 [C]; A:[-14, -10, 234]; H: 69.653076171875
SENSE daab 669 25-04-2019 04:31:55.081 T: 28.32959938049316 [C]; A:[6, -42, 242]; H: 68.798583984375
SENSE daac 309 25-04-2019 04:31:54.945 T: 31.32479858398437 [C]; A:[-10, 54, 230]; H: 63.8394775390625
SENSE daad 308 25-04-2019 04:31:50.291 T: 29.14079856872558 [C]; A:[-24, -4, 224]; H: 68.63836669921875
SENSE daaa 895 25-04-2019 04:31:55.454 T: 28.07999992370605 [C]; A:[-14, -10, 226]; H: 69.653076171875
SENSE daab 670 25-04-2019 04:31:55.627 T: 28.32959938049316 [C]; A:[6, -38, 246]; H: 68.76806640625
SENSE daaa 896 25-04-2019 04:31:55.921 T: 28.07999992370605 [C]; A:[-12, -10, 236]; H: 69.653076171875
SENSE daab 671 25-04-2019 04:31:56.151 T: 28.32959938049316 [C]; A:[4, -40, 244]; H: 68.76806640625
SENSE daaa 897 25-04-2019 04:31:56.253 T: 28.07999992370605 [C]; A:[-10, -8, 228]; H: 69.653076171875
SENSE daac 310 25-04-2019 04:31:56.020 T: 31.32479858398437 [C]; A:[-8, 52, 230]; H: 63.8089599609375
SENSE daab 672 25-04-2019 04:31:56.587 T: 28.32959938049316 [C]; A:[8, -38, 244]; H: 68.76806640625
SENSE daaa 898 25-04-2019 04:31:56.665 T: 28.01759910583496 [C]; A:[-14, -12, 236]; H: 69.68359375
SENSE daaa 899 25-04-2019 04:31:57.092 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.68359375
SENSE daab 673 25-04-2019 04:31:57.072 T: 28.32959938049316 [C]; A:[4, -40, 242]; H: 68.76806640625
SENSE daac 311 25-04-2019 04:31:56.940 T: 31.32479858398437 [C]; A:[-8, 52, 232]; H: 63.8089599609375
SENSE daaa 900 25-04-2019 04:31:57.425 T: 28.07999992370605 [C]; A:[-14, -10, 226]; H: 69.68359375
SENSE daab 674 25-04-2019 04:31:57.509 T: 28.32959938049316 [C]; A:[8, -40, 248]; H: 68.737548828125
SENSE daaa 901 25-04-2019 04:31:57.797 T: 28.07999992370605 [C]; A:[-14, -12, 226]; H: 69.68359375
SENSE daab 675 25-04-2019 04:31:58.023 T: 28.32959938049316 [C]; A:[4, -42, 246]; H: 68.737548828125
SENSE daaa 902 25-04-2019 04:31:58.157 T: 28.07999992370605 [C]; A:[-14, -8, 226]; H: 69.714111328125
SENSE daac 312 25-04-2019 04:31:57.891 T: 31.32479858398437 [C]; A:[-6, 50, 234]; H: 63.7784423828125
SENSE daaa 903 25-04-2019 04:31:58.547 T: 28.01759910583496 [C]; A:[-16, -8, 230]; H: 69.714111328125
SENSE daab 676 25-04-2019 04:31:58.483 T: 28.32959938049316 [C]; A:[6, -40, 250]; H: 68.737548828125
SENSE daaa 904 25-04-2019 04:31:58.890 T: 28.01759910583496 [C]; A:[-14, -10, 226]; H: 69.714111328125
SENSE daab 677 25-04-2019 04:31:58.980 T: 28.32959938049316 [C]; A:[2, -36, 248]; H: 68.76806640625
SENSE daac 313 25-04-2019 04:31:58.841 T: 31.32479858398437 [C]; A:[-8, 50, 230]; H: 63.7784423828125
SENSE daaa 905 25-04-2019 04:31:59.223 T: 28.07999992370605 [C]; A:[-12, -8, 226]; H: 69.714111328125
SENSE daab 678 25-04-2019 04:31:59.414 T: 28.32959938049316 [C]; A:[6, -40, 240]; H: 68.76806640625
SENSE daaa 906 25-04-2019 04:31:59.625 T: 28.07999992370605 [C]; A:[-20, -4, 228]; H: 69.714111328125
SENSE daaa 907 25-04-2019 04:31:59.958 T: 28.07999992370605 [C]; A:[-16, -6, 232]; H: 69.74462890625
SENSE daab 679 25-04-2019 04:31:59.899 T: 28.32959938049316 [C]; A:[12, -40, 246]; H: 68.76806640625
SENSE daac 314 25-04-2019 04:31:59.761 T: 31.32479858398437 [C]; A:[-8, 52, 234]; H: 63.7784423828125
SENSE daab 680 25-04-2019 04:32:00.351 T: 28.32959938049316 [C]; A:[8, -32, 248]; H: 68.798583984375
SENSE daab 681 25-04-2019 04:32:00.812 T: 28.39199829101562 [C]; A:[4, -38, 246]; H: 68.798583984375
SENSE daab 682 25-04-2019 04:32:01.307 T: 28.32959938049316 [C]; A:[6, -40, 246]; H: 68.798583984375
SENSE daad 309 25-04-2019 04:32:01.234 T: 29.14079856872558 [C]; A:[-28, -8, 220]; H: 68.63836669921875
SENSE daab 683 25-04-2019 04:32:01.743 T: 28.32959938049316 [C]; A:[6, -36, 246]; H: 68.798583984375
SENSE daab 684 25-04-2019 04:32:02.255 T: 28.32959938049316 [C]; A:[2, -38, 242]; H: 68.82147216796875
SENSE daad 310 25-04-2019 04:32:02.172 T: 29.14079856872558 [C]; A:[-24, -6, 218]; H: 68.66888427734375
SENSE daab 685 25-04-2019 04:32:02.694 T: 28.32959938049316 [C]; A:[8, -38, 244]; H: 68.82147216796875
SENSE daab 686 25-04-2019 04:32:03.179 T: 28.32959938049316 [C]; A:[4, -40, 250]; H: 68.82147216796875
