SENSE daaa 1 25-04-2019 04:36:57.665 T: 27.8927993774414 [C]; A:[-20, -16, 224]; H: 69.87432861328125
SENSE daaa 717 25-04-2019 04:42:29.220 T: 28.39199829101562 [C]; A:[-16, -10, 226]; H: 68.80621337890625
SENSE daab 619 25-04-2019 04:42:29.602 T: 28.14239883422851 [C]; A:[6, -36, 246]; H: 69.1495361328125
SENSE daaa 718 25-04-2019 04:42:29.662 T: 28.39199829101562 [C]; A:[-16, -8, 226]; H: 68.83673095703125
SENSE daad 257 25-04-2019 04:42:29.518 T: 28.70399856567382 [C]; A:[192, -10, 138]; H: 70.31683349609375
SENSE daab 620 25-04-2019 04:42:30.037 T: 28.14239883422851 [C]; A:[4, -36, 244]; H: 69.1495361328125
SENSE daaa 719 25-04-2019 04:42:30.104 T: 28.39199829101562 [C]; A:[-12, -10, 234]; H: 68.80621337890625
SENSE daaa 720 25-04-2019 04:42:30.536 T: 28.39199829101562 [C]; A:[-16, -8, 224]; H: 68.83673095703125
SENSE daab 621 25-04-2019 04:42:30.477 T: 28.14239883422851 [C]; A:[6, -34, 244]; H: 69.1800537109375
SENSE daad 258 25-04-2019 04:42:30.403 T: 28.70399856567382 [C]; A:[194, -8, 142]; H: 70.31683349609375
SENSE daaa 721 25-04-2019 04:42:30.888 T: 28.32959938049316 [C]; A:[-12, -12, 228]; H: 68.83673095703125
SENSE daab 622 25-04-2019 04:42:30.924 T: 28.14239883422851 [C]; A:[4, -34, 246]; H: 69.1800537109375
SENSE daaa 722 25-04-2019 04:42:31.251 T: 28.32959938049316 [C]; A:[-20, -4, 234]; H: 68.83673095703125
SENSE daab 623 25-04-2019 04:42:31.379 T: 28.14239883422851 [C]; A:[4, -40, 250]; H: 69.1800537109375
SENSE daad 259 25-04-2019 04:42:31.301 T: 28.70399856567382 [C]; A:[188, -10, 138]; H: 70.31683349609375
SENSE daaa 723 25-04-2019 04:42:31.594 T: 28.39199829101562 [C]; A:[-14, -10, 228]; H: 68.80621337890625
SENSE daab 624 25-04-2019 04:42:31.829 T: 28.14239883422851 [C]; A:[8, -42, 248]; H: 69.1800537109375
SENSE daaa 724 25-04-2019 04:42:32.046 T: 28.32959938049316 [C]; A:[-14, -8, 232]; H: 68.80621337890625
SENSE daab 625 25-04-2019 04:42:32.294 T: 28.14239883422851 [C]; A:[0, -36, 246]; H: 69.1800537109375
SENSE daaa 725 25-04-2019 04:42:32.393 T: 28.39199829101562 [C]; A:[-12, -8, 228]; H: 68.80621337890625
SENSE daad 260 25-04-2019 04:42:32.209 T: 28.64159965515136 [C]; A:[194, -10, 136]; H: 70.2786865234375
SENSE daab 626 25-04-2019 04:42:32.739 T: 28.14239883422851 [C]; A:[2, -40, 246]; H: 69.1800537109375
SENSE daaa 726 25-04-2019 04:42:32.805 T: 28.39199829101562 [C]; A:[-16, -10, 224]; H: 68.80621337890625
SENSE daaa 727 25-04-2019 04:42:33.237 T: 28.39199829101562 [C]; A:[-10, -10, 226]; H: 68.76806640625
SENSE daab 627 25-04-2019 04:42:33.190 T: 28.14239883422851 [C]; A:[2, -36, 248]; H: 69.1800537109375
SENSE daad 261 25-04-2019 04:42:33.113 T: 28.64159965515136 [C]; A:[192, -8, 142]; H: 70.2786865234375
SENSE daaa 728 25-04-2019 04:42:33.570 T: 28.39199829101562 [C]; A:[-8, -14, 232]; H: 68.76806640625
SENSE daab 628 25-04-2019 04:42:33.652 T: 28.14239883422851 [C]; A:[6, -34, 248]; H: 69.1800537109375
SENSE daaa 729 25-04-2019 04:42:33.942 T: 28.39199829101562 [C]; A:[-10, 0, 230]; H: 68.76806640625
SENSE daab 629 25-04-2019 04:42:34.105 T: 28.14239883422851 [C]; A:[8, -40, 244]; H: 69.1495361328125
SENSE daaa 730 25-04-2019 04:42:34.285 T: 28.32959938049316 [C]; A:[-12, -8, 236]; H: 68.737548828125
SENSE daad 262 25-04-2019 04:42:34.026 T: 28.70399856567382 [C]; A:[192, -6, 146]; H: 70.2786865234375
SENSE daab 630 25-04-2019 04:42:34.551 T: 28.14239883422851 [C]; A:[6, -40, 246]; H: 69.1495361328125
SENSE daaa 731 25-04-2019 04:42:34.648 T: 28.39199829101562 [C]; A:[-16, -4, 226]; H: 68.737548828125
SENSE daaa 732 25-04-2019 04:42:35.050 T: 28.39199829101562 [C]; A:[-12, -16, 236]; H: 68.737548828125
SENSE daab 631 25-04-2019 04:42:34.991 T: 28.14239883422851 [C]; A:[8, -40, 242]; H: 69.1495361328125
SENSE daad 263 25-04-2019 04:42:34.914 T: 28.70399856567382 [C]; A:[194, -4, 134]; H: 70.2786865234375
SENSE daaa 733 25-04-2019 04:42:35.383 T: 28.39199829101562 [C]; A:[-12, -8, 226]; H: 68.70703125
SENSE daab 632 25-04-2019 04:42:35.428 T: 28.14239883422851 [C]; A:[6, -40, 244]; H: 69.12664794921875
SENSE daaa 734 25-04-2019 04:42:35.755 T: 28.39199829101562 [C]; A:[-12, -8, 228]; H: 68.70703125
SENSE daab 633 25-04-2019 04:42:35.889 T: 28.2047996520996 [C]; A:[4, -40, 246]; H: 69.12664794921875
SENSE daaa 735 25-04-2019 04:42:36.088 T: 28.39199829101562 [C]; A:[-12, -6, 232]; H: 68.70703125
SENSE daad 264 25-04-2019 04:42:35.809 T: 28.70399856567382 [C]; A:[192, -12, 142]; H: 70.2481689453125
SENSE daab 634 25-04-2019 04:42:36.343 T: 28.2047996520996 [C]; A:[8, -40, 246]; H: 69.12664794921875
SENSE daaa 736 25-04-2019 04:42:36.421 T: 28.39199829101562 [C]; A:[-14, -14, 220]; H: 68.70703125
SENSE daaa 737 25-04-2019 04:42:36.848 T: 28.39199829101562 [C]; A:[-16, -10, 228]; H: 68.676513671875
SENSE daab 635 25-04-2019 04:42:36.783 T: 28.14239883422851 [C]; A:[6, -40, 244]; H: 69.12664794921875
SENSE daad 265 25-04-2019 04:42:36.706 T: 28.64159965515136 [C]; A:[192, -8, 142]; H: 70.2481689453125
SENSE daaa 738 25-04-2019 04:42:37.181 T: 28.39199829101562 [C]; A:[-14, -8, 232]; H: 68.676513671875
SENSE daab 636 25-04-2019 04:42:37.228 T: 28.2047996520996 [C]; A:[6, -38, 246]; H: 69.12664794921875
SENSE daaa 739 25-04-2019 04:42:37.553 T: 28.39199829101562 [C]; A:[-14, -8, 232]; H: 68.676513671875
SENSE daab 637 25-04-2019 04:42:37.671 T: 28.2047996520996 [C]; A:[2, -34, 244]; H: 69.09613037109375
SENSE daaa 740 25-04-2019 04:42:37.886 T: 28.39199829101562 [C]; A:[-18, -8, 228]; H: 68.676513671875
SENSE daad 266 25-04-2019 04:42:37.590 T: 28.70399856567382 [C]; A:[194, -10, 134]; H: 70.2481689453125
SENSE daab 638 25-04-2019 04:42:38.121 T: 28.14239883422851 [C]; A:[4, -38, 250]; H: 69.09613037109375
SENSE daaa 741 25-04-2019 04:42:38.228 T: 28.39199829101562 [C]; A:[-16, -10, 234]; H: 68.676513671875
SENSE daaa 742 25-04-2019 04:42:38.631 T: 28.39199829101562 [C]; A:[-8, -8, 232]; H: 68.63836669921875
SENSE daab 639 25-04-2019 04:42:38.575 T: 28.2047996520996 [C]; A:[8, -36, 242]; H: 69.09613037109375
SENSE daad 267 25-04-2019 04:42:38.498 T: 28.70399856567382 [C]; A:[192, -6, 142]; H: 70.2176513671875
SENSE daaa 743 25-04-2019 04:42:38.989 T: 28.39199829101562 [C]; A:[-16, -10, 224]; H: 68.63836669921875
SENSE daab 640 25-04-2019 04:42:39.012 T: 28.2047996520996 [C]; A:[8, -36, 242]; H: 69.09613037109375
SENSE daaa 744 25-04-2019 04:42:39.331 T: 28.32959938049316 [C]; A:[-12, -6, 228]; H: 68.68414306640625
SENSE daab 641 25-04-2019 04:42:39.468 T: 28.2047996520996 [C]; A:[8, -36, 244]; H: 69.09613037109375
SENSE daad 268 25-04-2019 04:42:39.387 T: 28.70399856567382 [C]; A:[188, -8, 142]; H: 70.2176513671875
SENSE daaa 745 25-04-2019 04:42:39.674 T: 28.39199829101562 [C]; A:[-16, -4, 224]; H: 68.63836669921875
SENSE daab 642 25-04-2019 04:42:39.915 T: 28.2047996520996 [C]; A:[4, -40, 238]; H: 69.09613037109375
SENSE daaa 746 25-04-2019 04:42:40.115 T: 28.32959938049316 [C]; A:[-14, -6, 230]; H: 68.68414306640625
SENSE daab 643 25-04-2019 04:42:40.358 T: 28.2047996520996 [C]; A:[10, -36, 246]; H: 69.09613037109375
SENSE daaa 747 25-04-2019 04:42:40.468 T: 28.32959938049316 [C]; A:[-20, -8, 234]; H: 68.63836669921875
SENSE daad 269 25-04-2019 04:42:40.275 T: 28.70399856567382 [C]; A:[194, -8, 146]; H: 70.1871337890625
SENSE daab 644 25-04-2019 04:42:40.793 T: 28.14239883422851 [C]; A:[8, -42, 242]; H: 69.06561279296875
SENSE daaa 748 25-04-2019 04:42:40.860 T: 28.39199829101562 [C]; A:[-20, -4, 226]; H: 68.68414306640625
SENSE daab 645 25-04-2019 04:42:41.234 T: 28.14239883422851 [C]; A:[8, -40, 242]; H: 69.06561279296875
SENSE daaa 749 25-04-2019 04:42:41.293 T: 28.32959938049316 [C]; A:[-12, -10, 232]; H: 68.68414306640625
SENSE daad 270 25-04-2019 04:42:41.160 T: 28.64159965515136 [C]; A:[188, -4, 138]; H: 70.1871337890625
SENSE daab 646 25-04-2019 04:42:41.669 T: 28.2047996520996 [C]; A:[8, -38, 248]; H: 69.06561279296875
SENSE daaa 750 25-04-2019 04:42:41.745 T: 28.39199829101562 [C]; A:[-16, -6, 228]; H: 68.68414306640625
SENSE daaa 751 25-04-2019 04:42:42.176 T: 28.39199829101562 [C]; A:[-16, -10, 232]; H: 68.60784912109375
SENSE daab 647 25-04-2019 04:42:42.125 T: 28.14239883422851 [C]; A:[8, -38, 246]; H: 69.06561279296875
SENSE daad 271 25-04-2019 04:42:42.043 T: 28.70399856567382 [C]; A:[190, -10, 136]; H: 70.1566162109375
SENSE daaa 752 25-04-2019 04:42:42.529 T: 28.39199829101562 [C]; A:[-8, -10, 226]; H: 68.65362548828125
SENSE daab 648 25-04-2019 04:42:42.562 T: 28.14239883422851 [C]; A:[2, -36, 244]; H: 69.06561279296875
SENSE daaa 753 25-04-2019 04:42:42.882 T: 28.39199829101562 [C]; A:[-12, -8, 228]; H: 68.65362548828125
SENSE daab 649 25-04-2019 04:42:43.017 T: 28.2047996520996 [C]; A:[4, -36, 244]; H: 69.06561279296875
SENSE daad 272 25-04-2019 04:42:42.941 T: 28.70399856567382 [C]; A:[190, -12, 138]; H: 70.1566162109375
SENSE daaa 754 25-04-2019 04:42:43.234 T: 28.39199829101562 [C]; A:[-8, -10, 226]; H: 68.65362548828125
SENSE daab 650 25-04-2019 04:42:43.451 T: 28.14239883422851 [C]; A:[2, -34, 250]; H: 69.06561279296875
SENSE daaa 755 25-04-2019 04:42:43.661 T: 28.39199829101562 [C]; A:[-14, -4, 224]; H: 68.65362548828125
SENSE daab 651 25-04-2019 04:42:43.891 T: 28.14239883422851 [C]; A:[4, -40, 246]; H: 69.06561279296875
SENSE daaa 756 25-04-2019 04:42:44.020 T: 28.32959938049316 [C]; A:[-16, -8, 234]; H: 68.60784912109375
SENSE daad 273 25-04-2019 04:42:43.810 T: 28.64159965515136 [C]; A:[190, 0, 152]; H: 70.11846923828125
SENSE daab 652 25-04-2019 04:42:44.333 T: 28.2047996520996 [C]; A:[8, -34, 248]; H: 69.06561279296875
SENSE daaa 757 25-04-2019 04:42:44.406 T: 28.32959938049316 [C]; A:[-10, -10, 238]; H: 68.65362548828125
SENSE daaa 758 25-04-2019 04:42:44.848 T: 28.39199829101562 [C]; A:[-18, -8, 228]; H: 68.65362548828125
SENSE daab 653 25-04-2019 04:42:44.787 T: 28.14239883422851 [C]; A:[8, -44, 248]; H: 69.06561279296875
SENSE daad 274 25-04-2019 04:42:44.713 T: 28.70399856567382 [C]; A:[194, -10, 132]; H: 70.11846923828125
SENSE daaa 759 25-04-2019 04:42:45.201 T: 28.39199829101562 [C]; A:[-14, -6, 230]; H: 68.65362548828125
SENSE daab 654 25-04-2019 04:42:45.242 T: 28.14239883422851 [C]; A:[4, -36, 252]; H: 69.06561279296875
SENSE daaa 760 25-04-2019 04:42:45.564 T: 28.39199829101562 [C]; A:[-14, -6, 230]; H: 68.615478515625
SENSE daab 655 25-04-2019 04:42:45.685 T: 28.14239883422851 [C]; A:[2, -40, 240]; H: 69.06561279296875
SENSE daad 275 25-04-2019 04:42:45.602 T: 28.70399856567382 [C]; A:[190, -6, 130]; H: 70.11846923828125
SENSE daaa 761 25-04-2019 04:42:45.906 T: 28.39199829101562 [C]; A:[-10, -10, 230]; H: 68.615478515625
SENSE daab 656 25-04-2019 04:42:46.119 T: 28.14239883422851 [C]; A:[8, -42, 246]; H: 69.06561279296875
SENSE daaa 762 25-04-2019 04:42:46.328 T: 28.39199829101562 [C]; A:[-12, -8, 232]; H: 68.615478515625
SENSE daab 657 25-04-2019 04:42:46.575 T: 28.14239883422851 [C]; A:[4, -34, 240]; H: 69.042724609375
SENSE daaa 763 25-04-2019 04:42:46.687 T: 28.39199829101562 [C]; A:[-10, -8, 232]; H: 68.5849609375
SENSE daad 276 25-04-2019 04:42:46.491 T: 28.70399856567382 [C]; A:[192, -4, 142]; H: 70.11846923828125
SENSE daab 658 25-04-2019 04:42:47.010 T: 28.14239883422851 [C]; A:[8, -34, 244]; H: 69.042724609375
SENSE daaa 764 25-04-2019 04:42:47.078 T: 28.39199829101562 [C]; A:[-14, -8, 232]; H: 68.5849609375
SENSE daaa 765 25-04-2019 04:42:47.510 T: 28.39199829101562 [C]; A:[-12, -8, 230]; H: 68.5849609375
SENSE daab 659 25-04-2019 04:42:47.451 T: 28.14239883422851 [C]; A:[2, -34, 246]; H: 69.042724609375
SENSE daad 277 25-04-2019 04:42:47.375 T: 28.70399856567382 [C]; A:[192, -10, 132]; H: 70.11846923828125
SENSE daaa 766 25-04-2019 04:42:47.843 T: 28.39199829101562 [C]; A:[-16, -10, 226]; H: 68.5849609375
SENSE daab 660 25-04-2019 04:42:47.888 T: 28.14239883422851 [C]; A:[6, -38, 246]; H: 69.01220703125
SENSE daaa 767 25-04-2019 04:42:48.215 T: 28.39199829101562 [C]; A:[-12, -10, 226]; H: 68.5849609375
SENSE daab 661 25-04-2019 04:42:48.343 T: 28.2047996520996 [C]; A:[2, -34, 240]; H: 69.01220703125
SENSE daad 278 25-04-2019 04:42:48.263 T: 28.70399856567382 [C]; A:[190, -4, 140]; H: 70.11846923828125
SENSE daaa 768 25-04-2019 04:42:48.558 T: 28.39199829101562 [C]; A:[-12, -10, 228]; H: 68.5849609375
SENSE daab 662 25-04-2019 04:42:48.793 T: 28.14239883422851 [C]; A:[4, -36, 242]; H: 69.01220703125
SENSE daaa 769 25-04-2019 04:42:49.001 T: 28.39199829101562 [C]; A:[-10, -10, 226]; H: 68.554443359375
SENSE daab 663 25-04-2019 04:42:49.257 T: 28.14239883422851 [C]; A:[6, -38, 244]; H: 69.01220703125
SENSE daaa 770 25-04-2019 04:42:49.333 T: 28.39199829101562 [C]; A:[-12, -8, 230]; H: 68.54681396484375
SENSE daad 279 25-04-2019 04:42:49.181 T: 28.70399856567382 [C]; A:[192, -8, 144]; H: 70.11846923828125
SENSE daab 664 25-04-2019 04:42:49.693 T: 28.14239883422851 [C]; A:[6, -38, 250]; H: 69.01220703125
SENSE daaa 771 25-04-2019 04:42:49.760 T: 28.39199829101562 [C]; A:[-12, -10, 232]; H: 68.5849609375
SENSE daaa 772 25-04-2019 04:42:50.192 T: 28.39199829101562 [C]; A:[-18, 0, 226]; H: 68.5849609375
SENSE daab 665 25-04-2019 04:42:50.133 T: 28.14239883422851 [C]; A:[6, -42, 248]; H: 69.01220703125
SENSE daad 280 25-04-2019 04:42:50.051 T: 28.64159965515136 [C]; A:[192, -8, 132]; H: 70.11846923828125
SENSE daaa 773 25-04-2019 04:42:50.534 T: 28.39199829101562 [C]; A:[-10, -6, 228]; H: 68.5849609375
SENSE daab 666 25-04-2019 04:42:50.586 T: 28.14239883422851 [C]; A:[6, -36, 244]; H: 69.01220703125
SENSE daaa 774 25-04-2019 04:42:50.897 T: 28.39199829101562 [C]; A:[-14, -4, 224]; H: 68.5849609375
SENSE daab 667 25-04-2019 04:42:51.039 T: 28.14239883422851 [C]; A:[2, -34, 246]; H: 69.01220703125
SENSE daad 281 25-04-2019 04:42:50.964 T: 28.70399856567382 [C]; A:[186, -4, 138]; H: 70.11846923828125
SENSE daab 668 25-04-2019 04:42:51.475 T: 28.2047996520996 [C]; A:[6, -42, 250]; H: 69.01220703125
SENSE daab 669 25-04-2019 04:42:51.915 T: 28.14239883422851 [C]; A:[6, -36, 242]; H: 69.01220703125
SENSE daad 282 25-04-2019 04:42:51.842 T: 28.70399856567382 [C]; A:[192, -8, 136]; H: 70.11846923828125
SENSE daab 670 25-04-2019 04:42:52.351 T: 28.14239883422851 [C]; A:[4, -38, 240]; H: 69.042724609375
SENSE daab 671 25-04-2019 04:42:52.797 T: 28.14239883422851 [C]; A:[6, -42, 246]; H: 69.042724609375
SENSE daad 283 25-04-2019 04:42:52.717 T: 28.70399856567382 [C]; A:[196, -8, 142]; H: 70.11846923828125
SENSE daab 672 25-04-2019 04:42:53.232 T: 28.14239883422851 [C]; A:[4, -36, 242]; H: 69.06561279296875
SENSE daab 673 25-04-2019 04:42:53.672 T: 28.14239883422851 [C]; A:[8, -38, 246]; H: 69.06561279296875
SENSE daad 284 25-04-2019 04:42:53.594 T: 28.70399856567382 [C]; A:[192, -6, 140]; H: 70.11846923828125
SENSE daab 674 25-04-2019 04:42:54.108 T: 28.14239883422851 [C]; A:[6, -36, 248]; H: 69.09613037109375
SENSE daab 675 25-04-2019 04:42:54.548 T: 28.14239883422851 [C]; A:[6, -36, 240]; H: 69.09613037109375
SENSE daad 285 25-04-2019 04:42:54.473 T: 28.70399856567382 [C]; A:[196, -12, 136]; H: 70.11846923828125
SENSE daab 676 25-04-2019 04:42:55.000 T: 28.14239883422851 [C]; A:[2, -34, 246]; H: 69.09613037109375
SENSE daab 677 25-04-2019 04:42:55.454 T: 28.14239883422851 [C]; A:[4, -38, 242]; H: 69.12664794921875
SENSE daad 286 25-04-2019 04:42:55.372 T: 28.64159965515136 [C]; A:[194, -4, 142]; H: 70.11846923828125
SENSE daab 678 25-04-2019 04:42:55.890 T: 28.14239883422851 [C]; A:[8, -38, 242]; H: 69.12664794921875
SENSE daaa 775 25-04-2019 04:42:51.230 T: 28.39199829101562 [C]; A:[-10, -10, 230]; H: 68.54681396484375
SENSE daab 679 25-04-2019 04:42:56.330 T: 28.14239883422851 [C]; A:[4, -40, 248]; H: 69.12664794921875
SENSE daaa 776 25-04-2019 04:42:56.395 T: 28.39199829101562 [C]; A:[-10, -10, 230]; H: 68.60784912109375
SENSE daad 287 25-04-2019 04:42:56.255 T: 28.70399856567382 [C]; A:[192, -8, 146]; H: 70.1566162109375
SENSE daaa 777 25-04-2019 04:42:56.836 T: 28.39199829101562 [C]; A:[-14, -8, 232]; H: 68.63836669921875
SENSE daab 680 25-04-2019 04:42:56.782 T: 28.14239883422851 [C]; A:[8, -36, 246]; H: 69.12664794921875
SENSE daaa 778 25-04-2019 04:42:57.179 T: 28.39199829101562 [C]; A:[-20, -6, 224]; H: 68.63836669921875
SENSE daab 681 25-04-2019 04:42:57.228 T: 28.14239883422851 [C]; A:[4, -36, 252]; H: 69.12664794921875
SENSE daad 288 25-04-2019 04:42:57.144 T: 28.70399856567382 [C]; A:[192, -8, 142]; H: 70.1566162109375
SENSE daaa 779 25-04-2019 04:42:57.531 T: 28.39199829101562 [C]; A:[-12, -10, 232]; H: 68.63836669921875
SENSE daab 682 25-04-2019 04:42:57.662 T: 28.2047996520996 [C]; A:[4, -38, 248]; H: 69.1495361328125
SENSE daaa 780 25-04-2019 04:42:57.879 T: 28.39199829101562 [C]; A:[-14, -8, 234]; H: 68.63836669921875
SENSE daab 683 25-04-2019 04:42:58.102 T: 28.14239883422851 [C]; A:[4, -36, 248]; H: 69.1495361328125
SENSE daaa 781 25-04-2019 04:42:58.231 T: 28.39199829101562 [C]; A:[-16, -8, 226]; H: 68.676513671875
SENSE daad 289 25-04-2019 04:42:58.029 T: 28.64159965515136 [C]; A:[192, -12, 134]; H: 70.1871337890625
SENSE daab 684 25-04-2019 04:42:58.538 T: 28.14239883422851 [C]; A:[6, -40, 246]; H: 69.1495361328125
SENSE daaa 782 25-04-2019 04:42:58.609 T: 28.39199829101562 [C]; A:[-14, -12, 228]; H: 68.676513671875
SENSE daaa 783 25-04-2019 04:42:59.051 T: 28.39199829101562 [C]; A:[-16, -8, 234]; H: 68.676513671875
SENSE daab 685 25-04-2019 04:42:58.989 T: 28.14239883422851 [C]; A:[6, -38, 236]; H: 69.1495361328125
SENSE daad 290 25-04-2019 04:42:58.912 T: 28.70399856567382 [C]; A:[192, -14, 138]; H: 70.1871337890625
SENSE daaa 784 25-04-2019 04:42:59.393 T: 28.39199829101562 [C]; A:[-12, -6, 232]; H: 68.676513671875
SENSE daab 686 25-04-2019 04:42:59.436 T: 28.2047996520996 [C]; A:[4, -36, 246]; H: 69.1495361328125
SENSE daaa 785 25-04-2019 04:42:59.756 T: 28.39199829101562 [C]; A:[-14, -10, 226]; H: 68.676513671875
SENSE daab 687 25-04-2019 04:42:59.891 T: 28.2047996520996 [C]; A:[6, -40, 240]; H: 69.1495361328125
SENSE daaa 786 25-04-2019 04:43:00.089 T: 28.32959938049316 [C]; A:[-14, -12, 228]; H: 68.676513671875
SENSE daad 291 25-04-2019 04:42:59.810 T: 28.70399856567382 [C]; A:[192, -8, 144]; H: 70.1871337890625
SENSE daab 688 25-04-2019 04:43:00.325 T: 28.2047996520996 [C]; A:[2, -36, 246]; H: 69.1495361328125
SENSE daaa 787 25-04-2019 04:43:00.431 T: 28.39199829101562 [C]; A:[-14, -12, 236]; H: 68.676513671875
SENSE daaa 788 25-04-2019 04:43:00.829 T: 28.32959938049316 [C]; A:[-18, 0, 224]; H: 68.71466064453125
SENSE daab 689 25-04-2019 04:43:00.776 T: 28.14239883422851 [C]; A:[4, -34, 242]; H: 69.1495361328125
SENSE daad 292 25-04-2019 04:43:00.699 T: 28.70399856567382 [C]; A:[192, -10, 140]; H: 70.2176513671875
SENSE daaa 789 25-04-2019 04:43:01.176 T: 28.32959938049316 [C]; A:[-8, -10, 230]; H: 68.71466064453125
SENSE daaa 790 25-04-2019 04:43:01.548 T: 28.39199829101562 [C]; A:[-16, -8, 230]; H: 68.71466064453125
SENSE daad 293 25-04-2019 04:43:01.568 T: 28.70399856567382 [C]; A:[192, -6, 138]; H: 70.2176513671875
SENSE daaa 791 25-04-2019 04:43:01.901 T: 28.39199829101562 [C]; A:[-16, -10, 224]; H: 68.71466064453125
SENSE daad 294 25-04-2019 04:43:01.950 T: 28.70399856567382 [C]; A:[190, -8, 142]; H: 70.2176513671875
SENSE daaa 792 25-04-2019 04:43:02.244 T: 28.39199829101562 [C]; A:[-14, -10, 232]; H: 68.71466064453125
SENSE daad 295 25-04-2019 04:43:02.333 T: 28.70399856567382 [C]; A:[192, -10, 144]; H: 70.2176513671875
SENSE daaa 793 25-04-2019 04:43:02.596 T: 28.39199829101562 [C]; A:[-16, -12, 228]; H: 68.71466064453125
SENSE daad 296 25-04-2019 04:43:02.730 T: 28.70399856567382 [C]; A:[192, -8, 140]; H: 70.2176513671875
SENSE daaa 794 25-04-2019 04:43:02.940 T: 28.39199829101562 [C]; A:[-16, -10, 230]; H: 68.71466064453125
SENSE daad 297 25-04-2019 04:43:03.102 T: 28.70399856567382 [C]; A:[188, -4, 136]; H: 70.2176513671875
SENSE daaa 795 25-04-2019 04:43:03.277 T: 28.39199829101562 [C]; A:[-12, -12, 234]; H: 68.676513671875
SENSE daad 298 25-04-2019 04:43:03.475 T: 28.64159965515136 [C]; A:[192, -6, 144]; H: 70.2176513671875
SENSE daaa 796 25-04-2019 04:43:03.639 T: 28.39199829101562 [C]; A:[-12, -10, 234]; H: 68.676513671875
SENSE daad 299 25-04-2019 04:43:03.862 T: 28.70399856567382 [C]; A:[190, -6, 142]; H: 70.2176513671875
SENSE daaa 797 25-04-2019 04:43:04.031 T: 28.39199829101562 [C]; A:[-14, 0, 234]; H: 68.71466064453125
SENSE daad 300 25-04-2019 04:43:04.224 T: 28.64159965515136 [C]; A:[190, -8, 140]; H: 70.2176513671875
SENSE daaa 798 25-04-2019 04:43:04.394 T: 28.39199829101562 [C]; A:[-12, -10, 230]; H: 68.71466064453125
SENSE daad 301 25-04-2019 04:43:04.612 T: 28.70399856567382 [C]; A:[192, -10, 138]; H: 70.2176513671875
SENSE daaa 799 25-04-2019 04:43:04.766 T: 28.39199829101562 [C]; A:[-16, -8, 234]; H: 68.676513671875
SENSE daad 302 25-04-2019 04:43:05.009 T: 28.70399856567382 [C]; A:[192, -6, 140]; H: 70.1871337890625
SENSE daaa 800 25-04-2019 04:43:05.188 T: 28.39199829101562 [C]; A:[-12, -8, 230]; H: 68.71466064453125
SENSE daad 303 25-04-2019 04:43:05.371 T: 28.70399856567382 [C]; A:[192, 0, 134]; H: 70.1871337890625
SENSE daaa 801 25-04-2019 04:43:05.557 T: 28.39199829101562 [C]; A:[-12, -6, 230]; H: 68.71466064453125
SENSE daad 304 25-04-2019 04:43:05.753 T: 28.70399856567382 [C]; A:[192, -12, 144]; H: 70.1871337890625
SENSE daaa 802 25-04-2019 04:43:05.908 T: 28.45439910888671 [C]; A:[-16, -8, 230]; H: 68.68414306640625
SENSE daab 690 25-04-2019 04:43:01.228 T: 28.2047996520996 [C]; A:[0, -40, 242]; H: 69.1495361328125
SENSE daad 305 25-04-2019 04:43:06.126 T: 28.70399856567382 [C]; A:[192, -8, 140]; H: 70.1871337890625
SENSE daaa 803 25-04-2019 04:43:06.291 T: 28.45439910888671 [C]; A:[-16, -6, 228]; H: 68.68414306640625
SENSE daab 691 25-04-2019 04:43:06.453 T: 28.14239883422851 [C]; A:[6, -34, 244]; H: 69.09613037109375
SENSE daaa 804 25-04-2019 04:43:06.693 T: 28.39199829101562 [C]; A:[-12, -6, 226]; H: 68.63836669921875
SENSE daab 692 25-04-2019 04:43:06.893 T: 28.2047996520996 [C]; A:[2, -40, 246]; H: 69.09613037109375
SENSE daaa 805 25-04-2019 04:43:07.036 T: 28.39199829101562 [C]; A:[-16, -4, 230]; H: 68.63836669921875
SENSE daad 306 25-04-2019 04:43:06.816 T: 28.70399856567382 [C]; A:[188, -8, 122]; H: 70.1871337890625
SENSE daab 693 25-04-2019 04:43:07.329 T: 28.2047996520996 [C]; A:[8, -38, 240]; H: 69.09613037109375
SENSE daaa 806 25-04-2019 04:43:07.408 T: 28.39199829101562 [C]; A:[-16, -8, 232]; H: 68.68414306640625
SENSE daab 694 25-04-2019 04:43:07.784 T: 28.2047996520996 [C]; A:[6, -40, 248]; H: 69.09613037109375
SENSE daaa 807 25-04-2019 04:43:07.856 T: 28.45439910888671 [C]; A:[-12, -12, 222]; H: 68.68414306640625
SENSE daad 307 25-04-2019 04:43:07.705 T: 28.70399856567382 [C]; A:[190, -6, 148]; H: 70.1566162109375
SENSE daab 695 25-04-2019 04:43:08.220 T: 28.2047996520996 [C]; A:[8, -42, 242]; H: 69.09613037109375
SENSE daaa 808 25-04-2019 04:43:08.297 T: 28.39199829101562 [C]; A:[-16, -12, 228]; H: 68.68414306640625
SENSE daaa 809 25-04-2019 04:43:08.719 T: 28.39199829101562 [C]; A:[-12, -12, 230]; H: 68.68414306640625
SENSE daab 696 25-04-2019 04:43:08.670 T: 28.2047996520996 [C]; A:[2, -40, 244]; H: 69.09613037109375
