SENSE daaa 1 25-04-2019 04:47:17.201 T: 27.20639991760253 [C]; A:[-20, -8, 230]; H: 71.67486572265625
SENSE daaa 915 25-04-2019 04:54:16.170 T: 28.07999992370605 [C]; A:[-12, -10, 230]; H: 69.34027099609375
SENSE daab 662 25-04-2019 04:54:16.238 T: 27.9552001953125 [C]; A:[2, -38, 244]; H: 69.6072998046875
SENSE daaa 916 25-04-2019 04:54:16.528 T: 28.01759910583496 [C]; A:[-12, -12, 232]; H: 69.34027099609375
SENSE daab 663 25-04-2019 04:54:16.737 T: 27.9552001953125 [C]; A:[10, -40, 242]; H: 69.6072998046875
SENSE daaa 917 25-04-2019 04:54:16.880 T: 28.07999992370605 [C]; A:[-16, -8, 232]; H: 69.34027099609375
SENSE daac 315 25-04-2019 04:54:16.597 T: 30.6383991241455 [C]; A:[42, 18, 230]; H: 65.64764404296875
SENSE daab 664 25-04-2019 04:54:17.188 T: 27.9552001953125 [C]; A:[8, -42, 256]; H: 69.6072998046875
SENSE daaa 918 25-04-2019 04:54:17.272 T: 28.07999992370605 [C]; A:[-14, -8, 226]; H: 69.34027099609375
SENSE daaa 919 25-04-2019 04:54:17.714 T: 28.01759910583496 [C]; A:[-16, -10, 236]; H: 69.34027099609375
SENSE daab 665 25-04-2019 04:54:17.688 T: 27.9552001953125 [C]; A:[8, -38, 250]; H: 69.6072998046875
SENSE daac 316 25-04-2019 04:54:17.543 T: 30.6383991241455 [C]; A:[38, 16, 230]; H: 65.59423828125
SENSE daaa 920 25-04-2019 04:54:18.067 T: 28.07999992370605 [C]; A:[-14, -12, 230]; H: 69.34027099609375
SENSE daab 666 25-04-2019 04:54:18.135 T: 27.9552001953125 [C]; A:[8, -40, 240]; H: 69.6072998046875
SENSE daaa 921 25-04-2019 04:54:18.429 T: 28.01759910583496 [C]; A:[-18, -12, 226]; H: 69.34027099609375
SENSE daab 667 25-04-2019 04:54:18.643 T: 27.9552001953125 [C]; A:[8, -40, 248]; H: 69.6072998046875
SENSE daaa 922 25-04-2019 04:54:18.788 T: 28.07999992370605 [C]; A:[-16, -10, 228]; H: 69.34027099609375
SENSE daac 317 25-04-2019 04:54:18.504 T: 30.6383991241455 [C]; A:[38, 12, 228]; H: 65.49505615234375
SENSE daab 668 25-04-2019 04:54:19.079 T: 27.9552001953125 [C]; A:[6, -34, 240]; H: 69.6072998046875
SENSE daaa 923 25-04-2019 04:54:19.159 T: 28.07999992370605 [C]; A:[-16, -6, 232]; H: 69.34027099609375
SENSE daaa 924 25-04-2019 04:54:19.601 T: 28.07999992370605 [C]; A:[-12, -10, 226]; H: 69.34027099609375
SENSE daab 669 25-04-2019 04:54:19.580 T: 27.9552001953125 [C]; A:[6, -36, 244]; H: 69.6072998046875
SENSE daac 318 25-04-2019 04:54:19.438 T: 30.6383991241455 [C]; A:[38, 20, 222]; H: 65.49505615234375
SENSE daab 670 25-04-2019 04:54:20.016 T: 27.9552001953125 [C]; A:[2, -40, 242]; H: 69.6072998046875
SENSE daab 671 25-04-2019 04:54:20.463 T: 27.9552001953125 [C]; A:[6, -40, 246]; H: 69.6378173828125
SENSE daab 672 25-04-2019 04:54:20.948 T: 27.9552001953125 [C]; A:[6, -42, 242]; H: 69.6378173828125
SENSE daad 295 25-04-2019 04:54:20.876 T: 28.57919883728027 [C]; A:[152, -4, 172]; H: 70.202392578125
SENSE daab 673 25-04-2019 04:54:21.384 T: 27.9552001953125 [C]; A:[8, -40, 246]; H: 69.6378173828125
SENSE daab 674 25-04-2019 04:54:21.884 T: 27.8927993774414 [C]; A:[8, -38, 240]; H: 69.6378173828125
SENSE daad 296 25-04-2019 04:54:21.815 T: 28.64159965515136 [C]; A:[152, -4, 180]; H: 70.202392578125
SENSE daab 675 25-04-2019 04:54:22.320 T: 27.9552001953125 [C]; A:[8, -34, 236]; H: 69.6378173828125
SENSE daab 676 25-04-2019 04:54:22.805 T: 27.9552001953125 [C]; A:[2, -36, 246]; H: 69.6378173828125
SENSE daad 297 25-04-2019 04:54:22.738 T: 28.64159965515136 [C]; A:[156, -6, 178]; H: 70.202392578125
SENSE daab 677 25-04-2019 04:54:23.250 T: 27.9552001953125 [C]; A:[6, -38, 242]; H: 69.6378173828125
SENSE daab 678 25-04-2019 04:54:23.761 T: 27.9552001953125 [C]; A:[6, -36, 246]; H: 69.6378173828125
SENSE daad 298 25-04-2019 04:54:23.671 T: 28.57919883728027 [C]; A:[156, -10, 178]; H: 70.202392578125
SENSE daab 679 25-04-2019 04:54:24.197 T: 27.9552001953125 [C]; A:[6, -40, 246]; H: 69.6378173828125
SENSE daaa 925 25-04-2019 04:54:19.954 T: 28.07999992370605 [C]; A:[-16, -12, 230]; H: 69.34027099609375
SENSE daad 299 25-04-2019 04:54:24.619 T: 28.64159965515136 [C]; A:[156, 0, 172]; H: 70.202392578125
SENSE daac 319 25-04-2019 04:54:24.792 T: 30.51359939575195 [C]; A:[38, 20, 228]; H: 65.55609130859375
SENSE daaa 926 25-04-2019 04:54:25.059 T: 28.07999992370605 [C]; A:[-18, -14, 230]; H: 69.2716064453125
SENSE daac 320 25-04-2019 04:54:25.304 T: 30.57599830627441 [C]; A:[38, 18, 234]; H: 65.52557373046875
SENSE daaa 927 25-04-2019 04:54:25.461 T: 28.07999992370605 [C]; A:[-12, -6, 230]; H: 69.2716064453125
SENSE daac 321 25-04-2019 04:54:25.643 T: 30.57599830627441 [C]; A:[42, 18, 228]; H: 65.52557373046875
SENSE daaa 928 25-04-2019 04:54:25.839 T: 28.01759910583496 [C]; A:[-14, -6, 226]; H: 69.2716064453125
SENSE daac 322 25-04-2019 04:54:26.001 T: 30.57599830627441 [C]; A:[40, 16, 226]; H: 65.55609130859375
SENSE daaa 929 25-04-2019 04:54:26.191 T: 28.07999992370605 [C]; A:[-10, -12, 230]; H: 69.2716064453125
SENSE daac 323 25-04-2019 04:54:26.385 T: 30.51359939575195 [C]; A:[40, 18, 230]; H: 65.55609130859375
SENSE daaa 930 25-04-2019 04:54:26.573 T: 28.07999992370605 [C]; A:[-16, -4, 228]; H: 69.2716064453125
SENSE daac 324 25-04-2019 04:54:26.747 T: 30.57599830627441 [C]; A:[38, 18, 232]; H: 65.58660888671875
SENSE daaa 931 25-04-2019 04:54:26.916 T: 28.07999992370605 [C]; A:[-14, -10, 226]; H: 69.2716064453125
SENSE daac 325 25-04-2019 04:54:27.105 T: 30.51359939575195 [C]; A:[38, 18, 234]; H: 65.58660888671875
SENSE daaa 932 25-04-2019 04:54:27.298 T: 28.07999992370605 [C]; A:[-12, -10, 228]; H: 69.2716064453125
SENSE daac 326 25-04-2019 04:54:27.459 T: 30.51359939575195 [C]; A:[42, 18, 230]; H: 65.6094970703125
SENSE daaa 933 25-04-2019 04:54:27.651 T: 28.07999992370605 [C]; A:[-18, -8, 232]; H: 69.2716064453125
SENSE daac 327 25-04-2019 04:54:27.812 T: 30.51359939575195 [C]; A:[34, 20, 226]; H: 65.6400146484375
SENSE daaa 934 25-04-2019 04:54:28.004 T: 28.07999992370605 [C]; A:[-16, -8, 226]; H: 69.2410888671875
SENSE daac 328 25-04-2019 04:54:28.155 T: 30.51359939575195 [C]; A:[40, 18, 230]; H: 65.6400146484375
SENSE daaa 935 25-04-2019 04:54:28.372 T: 28.07999992370605 [C]; A:[-16, -6, 228]; H: 69.2410888671875
SENSE daac 329 25-04-2019 04:54:28.515 T: 30.51359939575195 [C]; A:[38, 22, 232]; H: 65.6705322265625
SENSE daaa 936 25-04-2019 04:54:28.704 T: 28.07999992370605 [C]; A:[-12, -10, 228]; H: 69.2410888671875
SENSE daac 330 25-04-2019 04:54:28.867 T: 30.51359939575195 [C]; A:[40, 18, 226]; H: 65.7010498046875
SENSE daaa 937 25-04-2019 04:54:29.066 T: 28.07999992370605 [C]; A:[-16, -10, 228]; H: 69.2410888671875
SENSE daac 331 25-04-2019 04:54:34.011 T: 30.51359939575195 [C]; A:[42, 18, 234]; H: 65.8536376953125
SENSE daaa 938 25-04-2019 04:54:34.162 T: 28.07999992370605 [C]; A:[-16, -12, 228]; H: 69.1800537109375
SENSE daab 680 25-04-2019 04:54:34.346 T: 27.9552001953125 [C]; A:[6, -40, 244]; H: 69.6378173828125
SENSE daaa 939 25-04-2019 04:54:34.614 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.2105712890625
SENSE daab 681 25-04-2019 04:54:34.809 T: 27.9552001953125 [C]; A:[8, -38, 248]; H: 69.6378173828125
SENSE daaa 940 25-04-2019 04:54:34.956 T: 28.07999992370605 [C]; A:[-12, -8, 232]; H: 69.2105712890625
SENSE daac 332 25-04-2019 04:54:34.682 T: 30.51359939575195 [C]; A:[40, 18, 234]; H: 65.8536376953125
SENSE daab 682 25-04-2019 04:54:35.242 T: 27.9552001953125 [C]; A:[6, -40, 246]; H: 69.6072998046875
SENSE daaa 941 25-04-2019 04:54:35.314 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.2105712890625
SENSE daaa 942 25-04-2019 04:54:35.746 T: 28.07999992370605 [C]; A:[-14, 0, 228]; H: 69.2105712890625
SENSE daab 683 25-04-2019 04:54:35.680 T: 27.9552001953125 [C]; A:[6, -40, 244]; H: 69.6072998046875
SENSE daac 333 25-04-2019 04:54:35.583 T: 30.45119857788085 [C]; A:[38, 20, 230]; H: 65.8841552734375
SENSE daaa 943 25-04-2019 04:54:36.079 T: 28.07999992370605 [C]; A:[-10, -14, 232]; H: 69.2105712890625
SENSE daab 684 25-04-2019 04:54:36.121 T: 27.9552001953125 [C]; A:[8, -44, 250]; H: 69.6072998046875
SENSE daaa 944 25-04-2019 04:54:36.451 T: 28.07999992370605 [C]; A:[-14, -6, 232]; H: 69.2105712890625
SENSE daab 685 25-04-2019 04:54:36.566 T: 27.9552001953125 [C]; A:[4, -38, 246]; H: 69.6072998046875
SENSE daaa 945 25-04-2019 04:54:36.784 T: 28.07999992370605 [C]; A:[-14, -8, 226]; H: 69.2105712890625
SENSE daac 334 25-04-2019 04:54:36.464 T: 30.51359939575195 [C]; A:[36, 16, 234]; H: 65.8536376953125
SENSE daab 686 25-04-2019 04:54:37.015 T: 27.9552001953125 [C]; A:[4, -40, 246]; H: 69.6072998046875
SENSE daaa 946 25-04-2019 04:54:37.126 T: 28.07999992370605 [C]; A:[-16, -8, 222]; H: 69.2105712890625
SENSE daaa 947 25-04-2019 04:54:37.534 T: 28.07999992370605 [C]; A:[-12, 0, 224]; H: 69.2105712890625
SENSE daab 687 25-04-2019 04:54:37.467 T: 27.9552001953125 [C]; A:[6, -38, 242]; H: 69.6072998046875
SENSE daac 335 25-04-2019 04:54:37.374 T: 30.51359939575195 [C]; A:[38, 18, 236]; H: 65.8231201171875
SENSE daaa 948 25-04-2019 04:54:37.876 T: 28.07999992370605 [C]; A:[-12, -16, 230]; H: 69.2105712890625
SENSE daab 688 25-04-2019 04:54:37.908 T: 27.9552001953125 [C]; A:[4, -40, 238]; H: 69.6072998046875
SENSE daaa 949 25-04-2019 04:54:38.239 T: 28.07999992370605 [C]; A:[-16, -10, 226]; H: 69.2105712890625
SENSE daab 689 25-04-2019 04:54:38.353 T: 27.9552001953125 [C]; A:[8, -40, 246]; H: 69.6072998046875
SENSE daac 336 25-04-2019 04:54:38.251 T: 30.45119857788085 [C]; A:[38, 14, 226]; H: 65.7926025390625
SENSE daaa 950 25-04-2019 04:54:38.591 T: 28.07999992370605 [C]; A:[-8, -8, 224]; H: 69.1800537109375
SENSE daab 690 25-04-2019 04:54:38.786 T: 27.9552001953125 [C]; A:[6, -40, 248]; H: 69.6072998046875
SENSE daaa 951 25-04-2019 04:54:39.003 T: 28.07999992370605 [C]; A:[-12, -10, 230]; H: 69.1800537109375
SENSE daab 691 25-04-2019 04:54:39.229 T: 27.9552001953125 [C]; A:[4, -36, 248]; H: 69.58441162109375
SENSE daaa 952 25-04-2019 04:54:39.346 T: 28.07999992370605 [C]; A:[-12, -6, 230]; H: 69.1800537109375
SENSE daac 337 25-04-2019 04:54:39.130 T: 30.45119857788085 [C]; A:[40, 14, 226]; H: 65.7620849609375
SENSE daab 692 25-04-2019 04:54:39.662 T: 27.9552001953125 [C]; A:[10, -40, 242]; H: 69.58441162109375
SENSE daaa 953 25-04-2019 04:54:39.738 T: 28.07999992370605 [C]; A:[-14, -10, 224]; H: 69.1800537109375
SENSE daaa 954 25-04-2019 04:54:40.166 T: 28.07999992370605 [C]; A:[-16, -8, 226]; H: 69.1800537109375
SENSE daab 693 25-04-2019 04:54:40.110 T: 27.9552001953125 [C]; A:[6, -40, 248]; H: 69.58441162109375
SENSE daac 338 25-04-2019 04:54:40.001 T: 30.45119857788085 [C]; A:[36, 22, 224]; H: 65.7620849609375
SENSE daaa 955 25-04-2019 04:54:40.508 T: 28.07999992370605 [C]; A:[-10, -10, 228]; H: 69.1800537109375
SENSE daab 694 25-04-2019 04:54:40.544 T: 27.9552001953125 [C]; A:[4, -36, 244]; H: 69.58441162109375
SENSE daaa 956 25-04-2019 04:54:40.870 T: 28.07999992370605 [C]; A:[-18, -14, 230]; H: 69.1800537109375
SENSE daab 695 25-04-2019 04:54:40.991 T: 27.9552001953125 [C]; A:[6, -40, 242]; H: 69.58441162109375
SENSE daac 339 25-04-2019 04:54:40.902 T: 30.45119857788085 [C]; A:[40, 16, 230]; H: 65.7926025390625
SENSE daaa 957 25-04-2019 04:54:41.223 T: 28.07999992370605 [C]; A:[-16, -12, 238]; H: 69.1800537109375
SENSE daab 696 25-04-2019 04:54:41.440 T: 27.9552001953125 [C]; A:[4, -42, 246]; H: 69.58441162109375
SENSE daaa 958 25-04-2019 04:54:41.650 T: 28.07999992370605 [C]; A:[-14, -10, 230]; H: 69.1800537109375
SENSE daab 697 25-04-2019 04:54:41.892 T: 27.9552001953125 [C]; A:[8, -40, 242]; H: 69.58441162109375
SENSE daaa 959 25-04-2019 04:54:41.993 T: 28.07999992370605 [C]; A:[-16, -6, 226]; H: 69.1800537109375
SENSE daac 340 25-04-2019 04:54:41.792 T: 30.51359939575195 [C]; A:[40, 14, 232]; H: 65.8231201171875
SENSE daab 698 25-04-2019 04:54:42.325 T: 27.9552001953125 [C]; A:[4, -44, 242]; H: 69.58441162109375
SENSE daaa 960 25-04-2019 04:54:42.401 T: 28.07999992370605 [C]; A:[-16, -12, 230]; H: 69.1800537109375
SENSE daaa 961 25-04-2019 04:54:42.832 T: 28.07999992370605 [C]; A:[-16, -6, 232]; H: 69.1800537109375
SENSE daab 699 25-04-2019 04:54:42.763 T: 27.9552001953125 [C]; A:[6, -36, 244]; H: 69.58441162109375
SENSE daac 341 25-04-2019 04:54:42.663 T: 30.45119857788085 [C]; A:[42, 14, 228]; H: 65.8231201171875
SENSE daaa 962 25-04-2019 04:54:43.165 T: 28.14239883422851 [C]; A:[-12, -8, 230]; H: 69.1800537109375
SENSE daab 700 25-04-2019 04:54:43.207 T: 27.9552001953125 [C]; A:[4, -36, 250]; H: 69.58441162109375
SENSE daaa 963 25-04-2019 04:54:43.537 T: 28.07999992370605 [C]; A:[-18, -10, 232]; H: 69.1800537109375
SENSE daab 701 25-04-2019 04:54:43.679 T: 27.9552001953125 [C]; A:[4, -36, 248]; H: 69.58441162109375
SENSE daaa 964 25-04-2019 04:54:43.880 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.1800537109375
SENSE daac 342 25-04-2019 04:54:43.579 T: 30.45119857788085 [C]; A:[38, 16, 226]; H: 65.8536376953125
SENSE daab 702 25-04-2019 04:54:44.122 T: 27.9552001953125 [C]; A:[4, -36, 244]; H: 69.58441162109375
SENSE daaa 965 25-04-2019 04:54:44.232 T: 28.07999992370605 [C]; A:[-16, -6, 226]; H: 69.1800537109375
SENSE daaa 966 25-04-2019 04:54:44.630 T: 28.07999992370605 [C]; A:[-8, -8, 228]; H: 69.1800537109375
SENSE daab 703 25-04-2019 04:54:44.570 T: 27.9552001953125 [C]; A:[4, -42, 246]; H: 69.58441162109375
SENSE daac 343 25-04-2019 04:54:44.459 T: 30.45119857788085 [C]; A:[40, 14, 234]; H: 65.8841552734375
SENSE daaa 967 25-04-2019 04:54:44.972 T: 28.07999992370605 [C]; A:[-10, -10, 230]; H: 69.1800537109375
SENSE daab 704 25-04-2019 04:54:45.004 T: 27.8927993774414 [C]; A:[12, -38, 248]; H: 69.58441162109375
SENSE daaa 968 25-04-2019 04:54:45.335 T: 28.07999992370605 [C]; A:[-14, -6, 224]; H: 69.1800537109375
SENSE daab 705 25-04-2019 04:54:45.461 T: 27.9552001953125 [C]; A:[6, -38, 244]; H: 69.58441162109375
SENSE daaa 969 25-04-2019 04:54:45.667 T: 28.07999992370605 [C]; A:[-16, -8, 230]; H: 69.1800537109375
SENSE daac 344 25-04-2019 04:54:45.360 T: 30.45119857788085 [C]; A:[38, 20, 230]; H: 65.8841552734375
SENSE daab 706 25-04-2019 04:54:45.909 T: 27.9552001953125 [C]; A:[2, -40, 242]; H: 69.58441162109375
SENSE daaa 970 25-04-2019 04:54:46.010 T: 28.14239883422851 [C]; A:[-16, -6, 230]; H: 69.1800537109375
SENSE daab 707 25-04-2019 04:54:46.362 T: 27.9552001953125 [C]; A:[4, -36, 244]; H: 69.61492919921875
SENSE daaa 971 25-04-2019 04:54:46.432 T: 28.07999992370605 [C]; A:[-14, -8, 230]; H: 69.1800537109375
SENSE daab 708 25-04-2019 04:54:46.694 T: 27.9552001953125 [C]; A:[2, -40, 242]; H: 69.61492919921875
SENSE daaa 972 25-04-2019 04:54:46.854 T: 28.07999992370605 [C]; A:[-12, -6, 230]; H: 69.1800537109375
SENSE daab 709 25-04-2019 04:54:47.037 T: 27.9552001953125 [C]; A:[8, -40, 248]; H: 69.58441162109375
SENSE daaa 973 25-04-2019 04:54:47.213 T: 28.07999992370605 [C]; A:[-16, -8, 220]; H: 69.1800537109375
SENSE daab 710 25-04-2019 04:54:47.371 T: 27.9552001953125 [C]; A:[8, -38, 246]; H: 69.61492919921875
SENSE daaa 974 25-04-2019 04:54:47.545 T: 28.07999992370605 [C]; A:[-14, -14, 236]; H: 69.1800537109375
SENSE daab 711 25-04-2019 04:54:47.720 T: 27.9552001953125 [C]; A:[4, -36, 244]; H: 69.61492919921875
SENSE daaa 975 25-04-2019 04:54:47.897 T: 28.14239883422851 [C]; A:[-16, -4, 234]; H: 69.1800537109375
SENSE daab 712 25-04-2019 04:54:48.063 T: 27.9552001953125 [C]; A:[6, -42, 248]; H: 69.61492919921875
SENSE daaa 976 25-04-2019 04:54:48.230 T: 28.07999992370605 [C]; A:[-14, -8, 232]; H: 69.1800537109375
SENSE daab 713 25-04-2019 04:54:48.396 T: 27.9552001953125 [C]; A:[2, -44, 246]; H: 69.58441162109375
SENSE daaa 977 25-04-2019 04:54:48.563 T: 28.07999992370605 [C]; A:[-16, -8, 224]; H: 69.1800537109375
SENSE daab 714 25-04-2019 04:54:48.730 T: 27.9552001953125 [C]; A:[4, -40, 246]; H: 69.58441162109375
SENSE daaa 978 25-04-2019 04:54:48.905 T: 28.07999992370605 [C]; A:[-18, -6, 228]; H: 69.1800537109375
SENSE daab 715 25-04-2019 04:54:49.063 T: 27.9552001953125 [C]; A:[2, -34, 242]; H: 69.58441162109375
SENSE daaa 979 25-04-2019 04:54:49.263 T: 28.07999992370605 [C]; A:[-18, -4, 226]; H: 69.1800537109375
SENSE daab 716 25-04-2019 04:54:49.397 T: 27.9552001953125 [C]; A:[6, -34, 234]; H: 69.58441162109375
SENSE daaa 980 25-04-2019 04:54:49.596 T: 28.07999992370605 [C]; A:[-16, -10, 230]; H: 69.1800537109375
SENSE daab 717 25-04-2019 04:54:49.730 T: 27.9552001953125 [C]; A:[4, -38, 250]; H: 69.58441162109375
SENSE daaa 981 25-04-2019 04:54:49.938 T: 28.07999992370605 [C]; A:[-18, 0, 238]; H: 69.1800537109375
SENSE daab 718 25-04-2019 04:54:50.099 T: 27.9552001953125 [C]; A:[8, -46, 246]; H: 69.58441162109375
SENSE daaa 982 25-04-2019 04:54:50.271 T: 28.07999992370605 [C]; A:[-14, -8, 234]; H: 69.1800537109375
SENSE daab 719 25-04-2019 04:54:50.432 T: 27.9552001953125 [C]; A:[6, -38, 242]; H: 69.61492919921875
SENSE daaa 983 25-04-2019 04:54:50.604 T: 28.07999992370605 [C]; A:[-16, -6, 228]; H: 69.1800537109375
SENSE daab 720 25-04-2019 04:54:50.775 T: 28.01759910583496 [C]; A:[6, -40, 248]; H: 69.61492919921875
SENSE daaa 984 25-04-2019 04:54:50.946 T: 28.07999992370605 [C]; A:[-14, -6, 230]; H: 69.14190673828125
SENSE daab 721 25-04-2019 04:54:51.109 T: 27.9552001953125 [C]; A:[4, -38, 246]; H: 69.61492919921875
SENSE daaa 985 25-04-2019 04:54:51.304 T: 28.07999992370605 [C]; A:[-10, -12, 236]; H: 69.14190673828125
SENSE daab 722 25-04-2019 04:54:51.452 T: 28.01759910583496 [C]; A:[0, -38, 238]; H: 69.61492919921875
SENSE daaa 986 25-04-2019 04:54:51.647 T: 28.07999992370605 [C]; A:[-18, -12, 226]; H: 69.14190673828125
SENSE daab 723 25-04-2019 04:54:51.786 T: 27.9552001953125 [C]; A:[8, -40, 248]; H: 69.61492919921875
SENSE daaa 987 25-04-2019 04:54:51.999 T: 28.07999992370605 [C]; A:[-12, -6, 234]; H: 69.14190673828125
SENSE daab 724 25-04-2019 04:54:52.135 T: 27.9552001953125 [C]; A:[6, -42, 244]; H: 69.592041015625
SENSE daaa 988 25-04-2019 04:54:52.342 T: 28.07999992370605 [C]; A:[-14, -6, 232]; H: 69.14190673828125
SENSE daab 725 25-04-2019 04:54:52.468 T: 27.9552001953125 [C]; A:[6, -40, 248]; H: 69.592041015625
SENSE daaa 989 25-04-2019 04:54:52.685 T: 28.07999992370605 [C]; A:[-12, -8, 230]; H: 69.14190673828125
SENSE daab 726 25-04-2019 04:54:52.801 T: 28.01759910583496 [C]; A:[2, -40, 254]; H: 69.592041015625
SENSE daaa 990 25-04-2019 04:54:53.037 T: 28.07999992370605 [C]; A:[-18, -8, 228]; H: 69.14190673828125
SENSE daab 727 25-04-2019 04:54:53.135 T: 27.9552001953125 [C]; A:[6, -42, 242]; H: 69.592041015625
SENSE daaa 991 25-04-2019 04:54:53.380 T: 28.07999992370605 [C]; A:[-16, -10, 228]; H: 69.14190673828125
SENSE daab 728 25-04-2019 04:54:53.468 T: 27.9552001953125 [C]; A:[4, -36, 246]; H: 69.592041015625
SENSE daaa 992 25-04-2019 04:54:53.748 T: 28.07999992370605 [C]; A:[-16, -6, 230]; H: 69.14190673828125
SENSE daab 729 25-04-2019 04:54:53.802 T: 27.9552001953125 [C]; A:[2, -36, 244]; H: 69.52337646484375
SENSE daaa 993 25-04-2019 04:54:54.090 T: 28.14239883422851 [C]; A:[-14, -10, 226]; H: 69.14190673828125
SENSE daab 730 25-04-2019 04:54:54.135 T: 27.9552001953125 [C]; A:[8, -40, 242]; H: 69.52337646484375
SENSE daaa 994 25-04-2019 04:54:54.433 T: 28.07999992370605 [C]; A:[-16, -12, 236]; H: 69.14190673828125
SENSE daab 731 25-04-2019 04:54:54.504 T: 27.9552001953125 [C]; A:[4, -36, 248]; H: 69.52337646484375
SENSE daaa 995 25-04-2019 04:54:54.785 T: 28.07999992370605 [C]; A:[-16, -6, 226]; H: 69.14190673828125
SENSE daab 732 25-04-2019 04:54:54.837 T: 27.9552001953125 [C]; A:[10, -40, 246]; H: 69.5615234375
SENSE daaa 996 25-04-2019 04:54:55.128 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.14190673828125
SENSE daab 733 25-04-2019 04:54:55.180 T: 27.9552001953125 [C]; A:[4, -38, 240]; H: 69.5615234375
SENSE daaa 997 25-04-2019 04:54:55.471 T: 28.14239883422851 [C]; A:[-12, -6, 232]; H: 69.14190673828125
SENSE daab 734 25-04-2019 04:54:55.514 T: 27.9552001953125 [C]; A:[8, -40, 248]; H: 69.592041015625
SENSE daaa 998 25-04-2019 04:54:55.839 T: 28.07999992370605 [C]; A:[-12, -8, 228]; H: 69.14190673828125
SENSE daab 735 25-04-2019 04:54:55.877 T: 27.9552001953125 [C]; A:[4, -36, 244]; H: 69.55389404296875
SENSE daaa 999 25-04-2019 04:54:56.181 T: 28.07999992370605 [C]; A:[-14, -12, 232]; H: 69.14190673828125
SENSE daab 736 25-04-2019 04:54:56.220 T: 27.9552001953125 [C]; A:[6, -36, 244]; H: 69.55389404296875
SENSE daaa 1000 25-04-2019 04:54:56.533 T: 28.07999992370605 [C]; A:[-16, -10, 226]; H: 69.14190673828125
SENSE daab 737 25-04-2019 04:54:56.570 T: 27.9552001953125 [C]; A:[6, -40, 244]; H: 69.55389404296875
SENSE daaa 1001 25-04-2019 04:54:56.876 T: 28.07999992370605 [C]; A:[-14, -8, 234]; H: 69.14190673828125
SENSE daab 738 25-04-2019 04:54:56.922 T: 27.9552001953125 [C]; A:[4, -40, 248]; H: 69.55389404296875
SENSE daaa 1002 25-04-2019 04:54:57.219 T: 28.07999992370605 [C]; A:[-18, -4, 224]; H: 69.14190673828125
SENSE daab 739 25-04-2019 04:54:57.256 T: 27.9552001953125 [C]; A:[4, -36, 246]; H: 69.55389404296875
SENSE daaa 1003 25-04-2019 04:54:57.571 T: 28.07999992370605 [C]; A:[-12, 0, 224]; H: 69.14190673828125
SENSE daab 740 25-04-2019 04:54:57.599 T: 27.9552001953125 [C]; A:[6, -38, 250]; H: 69.55389404296875
SENSE daaa 1004 25-04-2019 04:54:57.930 T: 28.07999992370605 [C]; A:[-14, -10, 232]; H: 69.14190673828125
SENSE daab 741 25-04-2019 04:54:57.952 T: 27.9552001953125 [C]; A:[2, -34, 244]; H: 69.58441162109375
SENSE daaa 1005 25-04-2019 04:54:58.282 T: 28.07999992370605 [C]; A:[-22, -6, 226]; H: 69.14190673828125
SENSE daab 742 25-04-2019 04:54:58.316 T: 27.9552001953125 [C]; A:[10, -42, 248]; H: 69.58441162109375
SENSE daaa 1006 25-04-2019 04:54:58.624 T: 28.07999992370605 [C]; A:[-20, -2, 232]; H: 69.14190673828125
SENSE daab 743 25-04-2019 04:54:58.659 T: 27.9552001953125 [C]; A:[4, -38, 244]; H: 69.58441162109375
SENSE daaa 1007 25-04-2019 04:54:58.967 T: 28.07999992370605 [C]; A:[-16, -6, 226]; H: 69.14190673828125
SENSE daab 744 25-04-2019 04:54:59.019 T: 27.9552001953125 [C]; A:[6, -38, 240]; H: 69.58441162109375
SENSE daaa 1008 25-04-2019 04:54:59.319 T: 28.07999992370605 [C]; A:[-16, -8, 228]; H: 69.14190673828125
SENSE daab 745 25-04-2019 04:54:59.361 T: 27.9552001953125 [C]; A:[6, -36, 246]; H: 69.58441162109375
SENSE daaa 1009 25-04-2019 04:54:59.662 T: 28.14239883422851 [C]; A:[-14, -6, 226]; H: 69.14190673828125
SENSE daab 746 25-04-2019 04:54:59.695 T: 27.9552001953125 [C]; A:[6, -36, 244]; H: 69.6072998046875
SENSE daaa 1010 25-04-2019 04:55:00.015 T: 28.14239883422851 [C]; A:[-14, -14, 232]; H: 69.14190673828125
SENSE daab 747 25-04-2019 04:55:00.038 T: 27.9552001953125 [C]; A:[2, -36, 244]; H: 69.6072998046875
SENSE daaa 1011 25-04-2019 04:55:00.373 T: 28.07999992370605 [C]; A:[-16, -8, 234]; H: 69.14190673828125
SENSE daab 748 25-04-2019 04:55:00.411 T: 27.9552001953125 [C]; A:[4, -42, 248]; H: 69.6378173828125
SENSE daaa 1012 25-04-2019 04:55:00.715 T: 28.07999992370605 [C]; A:[-16, -4, 230]; H: 69.14190673828125
SENSE daab 749 25-04-2019 04:55:00.745 T: 27.9552001953125 [C]; A:[8, -40, 238]; H: 69.6378173828125
