SENSE daaa 1 01-01-1970 07:00:33.215 T: 26.14559936523437 [C]; A:[-6, 10, 234]; H: 64.35064697265625
SENSE daad 168 01-01-1970 07:01:31.569 T: 26.02079963684082 [C]; A:[0, 62, 198]; H: 67.43292236328125
SENSE daaa 169 01-01-1970 07:01:29.380 T: 26.39519882202148 [C]; A:[2, 6, 230]; H: 64.2362060546875
SENSE daab 169 01-01-1970 07:01:26.733 T: 26.51999855041503 [C]; A:[0, -38, 248]; H: 62.16864013671875
SENSE daac 169 01-01-1970 07:01:22.544 T: 26.70719909667968 [C]; A:[0, 14, 230]; H: 64.8770751953125
SENSE daad 169 01-01-1970 07:01:31.900 T: 26.02079963684082 [C]; A:[0, 62, 228]; H: 67.43292236328125
SENSE daaa 170 01-01-1970 07:01:29.716 T: 26.39519882202148 [C]; A:[0, 4, 228]; H: 64.2362060546875
SENSE daab 170 01-01-1970 07:01:27.072 T: 26.51999855041503 [C]; A:[0, -30, 244]; H: 62.16864013671875
SENSE daac 170 01-01-1970 07:01:22.883 T: 26.64480018615722 [C]; A:[0, 12, 224]; H: 64.9075927734375
SENSE daad 170 01-01-1970 07:01:32.238 T: 26.02079963684082 [C]; A:[0, 60, 208]; H: 67.40240478515625
SENSE daaa 171 01-01-1970 07:01:30.053 T: 26.33279991149902 [C]; A:[4, 2, 236]; H: 64.2362060546875
SENSE daab 171 01-01-1970 07:01:27.407 T: 26.51999855041503 [C]; A:[0, -36, 242]; H: 62.13812255859375
SENSE daac 171 01-01-1970 07:01:23.219 T: 26.64480018615722 [C]; A:[0, 12, 232]; H: 64.9075927734375
SENSE daad 171 01-01-1970 07:01:32.574 T: 26.08319854736328 [C]; A:[0, 62, 194]; H: 67.37188720703125
SENSE daaa 172 01-01-1970 07:01:30.387 T: 26.39519882202148 [C]; A:[0, 8, 232]; H: 64.21331787109375
SENSE daab 172 01-01-1970 07:01:27.742 T: 26.51999855041503 [C]; A:[2, -36, 248]; H: 62.13812255859375
SENSE daac 172 01-01-1970 07:01:23.554 T: 26.64480018615722 [C]; A:[0, 14, 230]; H: 64.9075927734375
SENSE daad 172 01-01-1970 07:01:32.910 T: 26.08319854736328 [C]; A:[0, 62, 192]; H: 67.37188720703125
SENSE daaa 173 01-01-1970 07:01:30.722 T: 26.45759963989257 [C]; A:[0, 4, 232]; H: 64.21331787109375
SENSE daab 173 01-01-1970 07:01:28.077 T: 26.51999855041503 [C]; A:[0, -36, 246]; H: 62.13812255859375
SENSE daac 173 01-01-1970 07:01:23.888 T: 26.70719909667968 [C]; A:[0, 14, 238]; H: 64.9075927734375
SENSE daad 173 01-01-1970 07:01:33.244 T: 26.08319854736328 [C]; A:[-4, 64, 196]; H: 67.3489990234375
SENSE daaa 174 01-01-1970 07:01:31.056 T: 26.39519882202148 [C]; A:[0, 8, 226]; H: 64.21331787109375
SENSE daab 174 01-01-1970 07:01:28.412 T: 26.51999855041503 [C]; A:[0, -36, 244]; H: 62.16864013671875
SENSE daac 174 01-01-1970 07:01:24.225 T: 26.64480018615722 [C]; A:[0, 14, 242]; H: 64.9075927734375
SENSE daad 174 01-01-1970 07:01:33.582 T: 26.02079963684082 [C]; A:[-4, 64, 192]; H: 67.3184814453125
SENSE daaa 175 01-01-1970 07:01:31.394 T: 26.33279991149902 [C]; A:[0, 2, 236]; H: 64.21331787109375
SENSE daab 175 01-01-1970 07:01:28.748 T: 26.51999855041503 [C]; A:[0, -32, 252]; H: 62.16864013671875
SENSE daac 175 01-01-1970 07:01:24.564 T: 26.64480018615722 [C]; A:[0, 16, 234]; H: 64.9075927734375
SENSE daad 175 01-01-1970 07:01:33.918 T: 26.08319854736328 [C]; A:[0, 60, 190]; H: 67.3184814453125
SENSE daaa 176 01-01-1970 07:01:31.730 T: 26.39519882202148 [C]; A:[0, 2, 230]; H: 64.18280029296875
SENSE daab 176 01-01-1970 07:01:29.084 T: 26.51999855041503 [C]; A:[0, -36, 246]; H: 62.16864013671875
SENSE daac 176 01-01-1970 07:01:24.896 T: 26.70719909667968 [C]; A:[0, 16, 228]; H: 64.9075927734375
SENSE daad 176 01-01-1970 07:01:34.251 T: 26.08319854736328 [C]; A:[0, 62, 198]; H: 67.3184814453125
SENSE daaa 177 01-01-1970 07:01:32.064 T: 26.39519882202148 [C]; A:[2, 6, 236]; H: 64.18280029296875
SENSE daab 177 01-01-1970 07:01:29.418 T: 26.51999855041503 [C]; A:[0, -38, 242]; H: 62.16864013671875
SENSE daac 177 01-01-1970 07:01:25.230 T: 26.70719909667968 [C]; A:[0, 10, 234]; H: 64.8770751953125
SENSE daad 177 01-01-1970 07:01:34.591 T: 26.02079963684082 [C]; A:[0, 62, 200]; H: 67.3184814453125
SENSE daaa 178 01-01-1970 07:01:32.405 T: 26.39519882202148 [C]; A:[0, 6, 228]; H: 64.18280029296875
SENSE daab 178 01-01-1970 07:01:29.759 T: 26.51999855041503 [C]; A:[4, -42, 248]; H: 62.16864013671875
SENSE daac 178 01-01-1970 07:01:25.571 T: 26.64480018615722 [C]; A:[0, 12, 230]; H: 64.8770751953125
SENSE daad 178 01-01-1970 07:01:34.926 T: 26.02079963684082 [C]; A:[0, 62, 194]; H: 67.2879638671875
SENSE daaa 179 01-01-1970 07:01:32.739 T: 26.39519882202148 [C]; A:[0, 6, 232]; H: 64.15228271484375
SENSE daab 179 01-01-1970 07:01:30.094 T: 26.51999855041503 [C]; A:[2, -32, 246]; H: 62.16864013671875
SENSE daac 179 01-01-1970 07:01:25.905 T: 26.64480018615722 [C]; A:[0, 12, 230]; H: 64.8465576171875
SENSE daad 179 01-01-1970 07:01:35.260 T: 26.02079963684082 [C]; A:[0, 56, 188]; H: 67.2879638671875
